feature,selection_frequency,clean_selection_frequency,selected_folds,selected_clean_folds,mean_abs_coefficient,median_abs_coefficient,max_abs_coefficient,fold_all_missing_frequency,coefficient_sign_stability,selected_pre_cap,prefilter_keep,prefilter_reason,non_missing_count,non_missing_fraction,unique_values,family_x,pool_x,base_signal_x,corr_prune_keep,corr_prune_reason,correlated_with,max_abs_corr_with_kept,univariate_abs_spearman,family_y,pool_y,base_signal_y,family,pool,base_signal,selected,selection_method
wind_total_forecast_id_mw_lag_14d_same_local_qh,0.625,0.625,5.0,5.0,0.15759511638282817,0.07229223636582126,0.412614607002625,0.0,1.0,False,True,kept,37617,0.9536569907466093,37471,id_forecast,forecast_level,wind_total_forecast_id_mw,True,kept,total_generation_forecast_da_mw_lag_14d_same_local_qh,0.3306300195572301,0.0333470921609785,id_forecast,forecast_level,wind_total_forecast_id_mw,id_forecast,forecast_level,wind_total_forecast_id_mw,False,elasticnet_coefficients
renewable_total_forecast_id_mw_lag_14d_same_local_qh,0.5,0.5,4.0,4.0,0.31397316993910357,0.12378671074160184,1.282714264956689,0.0,1.0,False,True,kept,37617,0.9536569907466093,37523,id_forecast,forecast_level,renewable_total_forecast_id_mw,True,kept,total_generation_forecast_da_mw_lag_14d_same_local_qh,0.8272281413181416,0.024062690646103252,id_forecast,forecast_level,renewable_total_forecast_id_mw,id_forecast,forecast_level,renewable_total_forecast_id_mw,False,elasticnet_coefficients
da_price_eur_mwh_rolling_mean_7d_same_local_qh,0.5,0.5,4.0,4.0,0.8960481207354053,0.11381705111655167,4.226779078082343,0.0,1.0,False,True,kept,39445,1.0,19358,da_price,market_history,da_price_eur_mwh,True,kept,ida2_price_eur_mwh_rolling_median_7d_same_local_qh,0.8793302922603687,0.037818396135704535,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False,elasticnet_coefficients
solar_id_forecast_error_mw_lag_1d_same_local_qh,0.5,0.5,4.0,4.0,0.21776787248773286,0.05634964791754906,1.0995238511099608,0.0,1.0,False,True,kept,21424,0.5431360121688427,21027,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,True,kept,solar_da_forecast_error_mw_lag_1d_same_local_qh,0.8689478398522197,0.05160648742834379,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,False,elasticnet_coefficients
renewable_total_forecast_id_mw_lag_2d_same_local_qh,0.5,0.5,4.0,4.0,0.17655631712804365,0.04182743479054234,0.6431387811839001,0.0,1.0,False,True,kept,39441,0.9998985929775637,39346,id_forecast,forecast_level,renewable_total_forecast_id_mw,True,kept,residual_load_forecast_id_approx_mw_lag_2d_same_local_qh,0.8006511781270231,0.030175931681421145,id_forecast,forecast_level,renewable_total_forecast_id_mw,id_forecast,forecast_level,renewable_total_forecast_id_mw,False,elasticnet_coefficients
da_price_eur_mwh_rolling_median_28d_same_local_qh,0.5,0.5,4.0,4.0,0.12290939714296482,0.03291810926740777,0.608064789019837,0.0,1.0,False,True,kept,39445,1.0,6307,da_price,market_history,da_price_eur_mwh,True,kept,ida2_price_eur_mwh_rolling_median_28d_same_local_qh,0.891851608348043,0.04941297669978801,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False,elasticnet_coefficients
wind_offshore_forecast_da_mw_lag_7d_same_local_qh,0.5,0.5,4.0,4.0,0.10536691462402614,0.026081783104307716,0.4239558284659925,0.0,1.0,False,True,kept,38471,0.97530739003676,37224,da_forecast,forecast_level,wind_offshore_forecast_da_mw,True,kept,total_generation_forecast_da_mw_lag_7d_same_local_qh,0.2819467231490178,0.039592316342884945,da_forecast,forecast_level,wind_offshore_forecast_da_mw,da_forecast,forecast_level,wind_offshore_forecast_da_mw,False,elasticnet_coefficients
residual_load_revision_id_minus_da_approx_mw_rolling_median_14d_same_local_qh,0.5,0.5,4.0,4.0,0.05517588475111159,0.01931578180378058,0.16436359348745938,0.0,1.0,False,True,kept,39445,1.0,19350,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,wind_offshore_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.09889002603820363,0.036939678161574264,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_rolling_median_7d_same_local_qh,0.5,0.5,4.0,4.0,0.14712080073071138,0.0037778192161490565,0.5615005448034236,0.0,1.0,False,True,kept,38483,0.9756116111040689,19380,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_mean_7d_same_local_qh,0.8162829300584282,0.006802411926842779,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_onshore_da_forecast_error_mw_rolling_std_14d_same_local_qh,0.5,0.5,4.0,4.0,0.19286774177152458,0.0004983113624152178,0.5986054386383172,0.0,1.0,False,True,kept,38581,0.9780960831537584,38580,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.7537650203336105,0.004061754607017206,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False,elasticnet_coefficients
da_price_eur_mwh_lag_1d_same_local_qh,0.375,0.375,3.0,3.0,0.5361601115268886,0.0,2.717463491057269,0.0,1.0,False,True,kept,39433,0.9996957789326911,8126,da_price,market_history,da_price_eur_mwh,True,kept,ida2_price_eur_mwh_lag_1d_same_local_qh,0.9023972735500224,0.04632141433543269,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False,elasticnet_coefficients
da_price_eur_mwh_rolling_std_7d_same_local_qh,0.375,0.375,3.0,3.0,0.1615169740405295,0.0,0.8073017749934466,0.0,1.0,False,True,kept,39445,1.0,37868,da_price,market_history,da_price_eur_mwh,True,kept,ida2_price_eur_mwh_rolling_std_7d_same_local_qh,0.822665911303659,0.022421994446251405,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False,elasticnet_coefficients
ida2_price_eur_mwh_regime_vol_7d_over_28d,0.375,0.375,3.0,3.0,0.18415677767165003,0.0,1.0175034288534948,0.0,1.0,False,True,kept,36565,0.9269869438458613,36565,regime_volatility,regime,ida2_price_eur_mwh,True,kept,da_price_eur_mwh_regime_vol_7d_over_28d,0.7299739118110261,0.004413809320210225,regime_volatility,regime,ida2_price_eur_mwh,regime_volatility,regime,ida2_price_eur_mwh,False,elasticnet_coefficients
load_da_forecast_error_mw_rolling_median_3d_same_local_qh,0.375,0.375,3.0,3.0,0.2011362621473659,0.0,0.9096296630517249,0.0,1.0,False,True,kept,37141,0.9415895550766891,25414,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_lag_1d_same_local_qh,0.8258293066227114,0.0595880503857757,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False,elasticnet_coefficients
load_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.375,0.375,3.0,3.0,0.18227725990665328,0.0,0.7249247017817076,0.0,1.0,False,True,kept,37141,0.9415895550766891,37141,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_std_7d_same_local_qh,0.4823485677106065,0.012500768549099275,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False,elasticnet_coefficients
load_forecast_da_mw_lag_14d_same_local_qh,0.375,0.375,3.0,3.0,0.3046837858441979,0.0,1.6191698922324598,0.0,1.0,False,True,kept,37616,0.9536316389910001,37419,da_forecast,forecast_level,load_forecast_da_mw,True,kept,total_generation_forecast_da_mw_lag_7d_same_local_qh,0.6977343713391586,0.04811235333343599,da_forecast,forecast_level,load_forecast_da_mw,da_forecast,forecast_level,load_forecast_da_mw,False,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.375,0.375,3.0,3.0,0.131978836380838,0.0,0.7320912252997328,0.0,1.0,False,True,kept,37138,0.9415134998098619,37138,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_std_7d_same_local_qh,0.6033756962880479,0.0279996684737737,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_offshore_id_forecast_error_mw_lag_7d_same_local_qh,0.375,0.375,3.0,3.0,0.0777474795014634,0.0,0.40233768746134047,0.0,1.0,False,True,kept,35301,0.8949423247559893,34445,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_mean_14d_same_local_qh,0.32347589930048576,0.02842293679455042,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False,elasticnet_coefficients
wind_total_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.375,0.375,3.0,3.0,0.07210066061697046,0.0,0.4210744201335125,0.0,1.0,False,True,kept,37617,0.9536569907466093,37078,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,wind_offshore_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.5253774368286532,0.035090127010075384,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
ida2_minus_da_spread_eur_mwh_rolling_mean_3d_same_local_qh,0.25,0.25,2.0,2.0,0.24665030102404134,0.0,1.8061365988426261,0.0,1.0,False,True,kept,37333,0.9464570921536316,31294,ida2_history,market_history,ida2_minus_da_spread_eur_mwh,True,kept,ida2_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,0.8712558731442565,0.6138743415536478,ida2_history,market_history,ida2_minus_da_spread_eur_mwh,ida2_history,market_history,ida2_minus_da_spread_eur_mwh,False,elasticnet_coefficients
ida2_minus_da_spread_eur_mwh_rolling_std_7d_same_local_qh,0.25,0.25,2.0,2.0,0.03254629917757405,0.0,0.14818198550656733,0.0,1.0,False,True,kept,37717,0.9561921663075168,37712,ida2_history,market_history,ida2_minus_da_spread_eur_mwh,True,kept,ida2_minus_da_spread_eur_mwh_rolling_std_14d_same_local_qh,0.7388758653177102,0.02323674536316111,ida2_history,market_history,ida2_minus_da_spread_eur_mwh,ida2_history,market_history,ida2_minus_da_spread_eur_mwh,False,elasticnet_coefficients
ida2_price_eur_mwh_rolling_median_28d_same_local_qh,0.25,0.25,2.0,2.0,0.0907203109863533,0.0,0.4766422603805274,0.0,1.0,False,True,kept,36757,0.9318544809228039,11726,ida2_history,market_history,ida2_price_eur_mwh,True,kept,ida2_minus_da_spread_eur_mwh_rolling_median_28d_same_local_qh,0.3290200939155117,0.22320032864313638,ida2_history,market_history,ida2_price_eur_mwh,ida2_history,market_history,ida2_price_eur_mwh,False,elasticnet_coefficients
ida2_price_eur_mwh_rolling_std_3d_same_local_qh,0.25,0.25,2.0,2.0,0.30730905620096927,0.0,1.5225060492692384,0.0,1.0,False,True,kept,37333,0.9464570921536316,37096,ida2_history,market_history,ida2_price_eur_mwh,True,kept,ida2_price_eur_mwh_rolling_std_7d_same_local_qh,0.6068536037031244,0.036331344361564336,ida2_history,market_history,ida2_price_eur_mwh,ida2_history,market_history,ida2_price_eur_mwh,False,elasticnet_coefficients
ida2_volume_mw_lag_2d_same_local_qh,0.25,0.25,2.0,2.0,0.09985166668528689,0.0,0.48716342674990853,0.0,1.0,False,True,kept,37137,0.9414881480542527,2556,ida2_history,market_history,ida2_volume_mw,True,kept,ida2_volume_mw_lag_1d_same_local_qh,0.18168139696133898,0.013526401146763232,ida2_history,market_history,ida2_volume_mw,ida2_history,market_history,ida2_volume_mw,False,elasticnet_coefficients
ida2_volume_mw_lag_7d_same_local_qh,0.25,0.25,2.0,2.0,0.03963956945071135,0.0,0.2996929931720375,0.0,1.0,False,True,kept,35505,0.9001140829002409,2557,ida2_history,market_history,ida2_volume_mw,True,kept,ida2_volume_mw_lag_1d_same_local_qh,0.10753940575288308,0.0275787324069687,ida2_history,market_history,ida2_volume_mw,ida2_history,market_history,ida2_volume_mw,False,elasticnet_coefficients
is_weekend,0.25,0.25,2.0,2.0,0.05587192580267514,0.0,0.40003046681727233,0.0,1.0,False,True,kept,39445,1.0,2,calendar,calendar,is_weekend,True,kept,month_sin,0.02536994746640845,0.03494712525146699,calendar,calendar,is_weekend,calendar,calendar,is_weekend,False,elasticnet_coefficients
load_forecast_da_mw_lag_1d_same_local_qh,0.25,0.25,2.0,2.0,0.21622338693579723,0.0,1.1079376833492245,0.0,1.0,False,True,kept,39440,0.9998732412219546,39230,da_forecast,forecast_level,load_forecast_da_mw,True,kept,load_forecast_da_mw_lag_2d_same_local_qh,0.7831678384395432,0.01411375765376722,da_forecast,forecast_level,load_forecast_da_mw,da_forecast,forecast_level,load_forecast_da_mw,False,elasticnet_coefficients
month_sin,0.25,0.25,2.0,2.0,0.02357897672565086,0.0,0.18259719828343135,0.0,1.0,False,True,kept,39445,1.0,11,calendar,calendar,month_sin,True,kept,month_cos,0.004260193834188791,0.038745827938555875,calendar,calendar,month_sin,calendar,calendar,month_sin,False,elasticnet_coefficients
renewable_total_forecast_da_mw,0.25,0.25,2.0,2.0,0.17011137423822045,0.0,0.6915927663295197,0.0,1.0,False,True,kept,39445,1.0,39333,da_forecast,forecast_level,renewable_total_forecast_da_mw,True,kept,total_generation_forecast_da_mw,0.8196371302727026,0.022446158981602765,da_forecast,forecast_level,renewable_total_forecast_da_mw,da_forecast,forecast_level,renewable_total_forecast_da_mw,False,elasticnet_coefficients
residual_load_forecast_da_mw,0.25,0.25,2.0,2.0,0.30636139312499866,0.0,2.2939189883375124,0.0,1.0,False,True,kept,39444,0.999974648244391,39361,da_forecast,forecast_level,residual_load_forecast_da_mw,True,kept,renewable_total_forecast_da_mw,0.8007915719368038,0.0017631491695826841,da_forecast,forecast_level,residual_load_forecast_da_mw,da_forecast,forecast_level,residual_load_forecast_da_mw,False,elasticnet_coefficients
residual_load_forecast_id_approx_mw_lag_2d_same_local_qh,0.25,0.25,2.0,2.0,0.48599082151654105,0.0,2.5353849072184156,0.0,1.0,False,True,kept,39440,0.9998732412219546,39360,id_forecast,forecast_level,residual_load_forecast_id_approx_mw,True,kept,solar_forecast_da_mw_lag_1d_same_local_qh,0.5702846778856991,0.04681646569820305,id_forecast,forecast_level,residual_load_forecast_id_approx_mw,id_forecast,forecast_level,residual_load_forecast_id_approx_mw,False,elasticnet_coefficients
residual_load_revision_id_minus_da_approx_mw_rolling_mean_28d_same_local_qh,0.25,0.25,2.0,2.0,0.1240932377881777,0.0,0.8228666612008075,0.0,1.0,False,True,kept,39445,1.0,39431,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_mean_28d_same_local_qh,0.8446276098506825,0.026175571151979358,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False,elasticnet_coefficients
solar_da_forecast_error_mw_rolling_mean_14d_same_local_qh,0.25,0.25,2.0,2.0,0.18281867386715597,0.0,0.8324366453071631,0.0,1.0,False,True,kept,22660,0.5744707821016606,22589,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,True,kept,solar_id_forecast_error_mw_rolling_mean_7d_same_local_qh,0.8277390696682236,0.016649382770451252,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,False,elasticnet_coefficients
solar_forecast_da_mw_lag_1d_same_local_qh,0.25,0.25,2.0,2.0,0.3416798734106501,0.0,1.996206223237019,0.0,1.0,False,True,kept,23071,0.5848903536569907,21605,da_forecast,forecast_level,solar_forecast_da_mw,True,first_ranked_feature,,0.0,0.08665224994264464,da_forecast,forecast_level,solar_forecast_da_mw,da_forecast,forecast_level,solar_forecast_da_mw,False,elasticnet_coefficients
solar_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.25,0.25,2.0,2.0,0.13410643630196734,0.0,0.5987235258649309,0.0,1.0,False,True,kept,23037,0.5840283939662821,21362,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.5538238267207838,0.019636177504648397,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
total_generation_forecast_da_mw_lag_1d_same_local_qh,0.25,0.25,2.0,2.0,0.13636884638290897,0.0,0.5662388591068914,0.0,1.0,False,True,kept,31020,0.7864114589935353,30905,da_forecast,forecast_level,total_generation_forecast_da_mw,True,kept,total_generation_forecast_da_mw,0.7875707120473892,0.04347668648331919,da_forecast,forecast_level,total_generation_forecast_da_mw,da_forecast,forecast_level,total_generation_forecast_da_mw,False,elasticnet_coefficients
total_generation_forecast_da_mw_lag_2d_same_local_qh,0.25,0.25,2.0,2.0,0.031575226309332606,0.0,0.1838930412915691,0.0,1.0,False,True,kept,30948,0.7845861325896818,30835,da_forecast,forecast_level,total_generation_forecast_da_mw,True,kept,renewable_total_forecast_id_mw_lag_2d_same_local_qh,0.8239496269454629,0.013633153754131044,da_forecast,forecast_level,total_generation_forecast_da_mw,da_forecast,forecast_level,total_generation_forecast_da_mw,False,elasticnet_coefficients
weekday_sin,0.25,0.25,2.0,2.0,0.04252766897533474,0.0,0.25030856423176845,0.0,1.0,False,True,kept,39445,1.0,7,calendar,calendar,weekday_sin,True,kept,is_weekend,0.7895824511063527,0.011220769540992288,calendar,calendar,weekday_sin,calendar,calendar,weekday_sin,False,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_lag_7d_same_local_qh,0.25,0.25,2.0,2.0,0.09662419466073087,0.0,0.44020045061249424,0.0,1.0,False,True,kept,35307,0.8950944352896438,34764,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_lag_7d_same_local_qh,0.8051769994640595,0.025862938095731466,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_rolling_median_28d_same_local_qh,0.25,0.25,2.0,2.0,0.07248414635922446,0.0,0.4436048762776889,0.0,1.0,False,True,kept,38581,0.9780960831537584,15007,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_mean_28d_same_local_qh,0.7874355256635427,0.0002737603592380491,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_offshore_id_forecast_error_mw_rolling_median_3d_same_local_qh,0.25,0.25,2.0,2.0,0.10255455909332035,0.0,0.7805969085106839,0.0,1.0,False,True,kept,37134,0.9414120927874255,23758,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_mean_3d_same_local_qh,0.8455946897007988,0.024402398401656,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False,elasticnet_coefficients
wind_onshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.25,0.25,2.0,2.0,0.04116518270825059,0.0,0.23021276279999672,0.0,1.0,False,True,kept,39436,0.9997718341995183,38645,forecast_revision,forecast_revision,wind_onshore_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.8173787650981825,0.019168108573276412,forecast_revision,forecast_revision,wind_onshore_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_onshore_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
wind_onshore_id_forecast_error_mw_lag_14d_same_local_qh,0.25,0.25,2.0,2.0,0.10365683449590539,0.0,0.5224901044457301,0.0,1.0,False,True,kept,34545,0.8757763975155279,34061,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_rolling_median_28d_same_local_qh,0.3677908511307836,0.0054912643566764835,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False,elasticnet_coefficients
wind_onshore_id_forecast_error_mw_lag_2d_same_local_qh,0.25,0.25,2.0,2.0,0.015575207192458978,0.0,0.09401213489057637,0.0,1.0,False,True,kept,36177,0.9171504626695398,35688,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_rolling_mean_3d_same_local_qh,0.6539832183784619,0.007628757805761807,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False,elasticnet_coefficients
