feature,selection_frequency,clean_selection_frequency,selected_folds,selected_clean_folds,mean_importance,median_importance,max_importance,mean_rank,best_rank,selected_pre_cap,prefilter_keep,prefilter_reason,non_missing_count,non_missing_fraction,unique_values,family_x,pool_x,base_signal_x,corr_prune_keep,corr_prune_reason,correlated_with,max_abs_corr_with_kept,univariate_abs_spearman,family_y,pool_y,base_signal_y,family,pool,base_signal,selected
renewable_total_forecast_revision_id_minus_da_mw_regime_mean_shift_7d_vs_28d_z,0.7222222222222222,0.7222222222222222,13.0,13.0,0.010530817887383285,0.014454214194552766,0.015291127426101775,67.16666666666667,10.0,True,True,kept,81592,0.9883230776684917,81592,regime_mean_shift,regime,renewable_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_regime_mean_shift_7d_vs_28d_z,0.9021693879584844,0.0008435706031554161,regime_mean_shift,regime,renewable_total_forecast_revision_id_minus_da_mw,regime_mean_shift,regime,renewable_total_forecast_revision_id_minus_da_mw,True
solar_forecast_revision_id_minus_da_mw_lag_7d_same_local_qh,0.6666666666666666,0.6666666666666666,12.0,12.0,0.012528643197474248,0.014627246177979607,0.025404347775199287,36.5,7.0,True,True,kept,46007,0.5572823295702312,42061,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_lag_7d_same_local_qh,0.5017229332902858,0.002261320261023124,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,True
wind_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.6666666666666666,0.6666666666666666,12.0,12.0,0.010615836539395778,0.012090868713577247,0.01672261996182804,31.61111111111111,12.0,True,True,kept,82348,0.9974804980861476,80230,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_mean_3d_same_local_qh,0.5990410761532907,0.010044320382257303,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True
wind_offshore_forecast_id_mw_lag_1d_same_local_qh,0.5,0.5,9.0,9.0,0.013102204686934807,0.011446210902074469,0.03375765395195734,20.555555555555557,5.0,False,True,kept,82428,0.9984495372837832,77001,id_forecast,forecast_level,wind_offshore_forecast_id_mw,True,kept,wind_total_forecast_id_mw_lag_1d_same_local_qh,0.823826487527544,0.016355824309271093,id_forecast,forecast_level,wind_offshore_forecast_id_mw,id_forecast,forecast_level,wind_offshore_forecast_id_mw,True
wind_onshore_id_forecast_error_mw_lag_2d_same_local_qh,0.5,0.5,9.0,9.0,0.010070411647693105,0.011739778247954018,0.016975386123558367,43.55555555555556,14.0,False,True,kept,74663,0.9043921701632831,73345,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_lag_2d_same_local_qh,0.8511476289682061,0.0074730114926891906,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True
weekday_sin,0.4444444444444444,0.4444444444444444,8.0,8.0,0.011312672846100014,0.011504097772649071,0.013775447817706872,23.666666666666668,13.0,False,True,kept,82556,1.0,7,calendar,calendar,weekday_sin,True,kept,month_sin,0.004845952966357203,0.004489819165855069,calendar,calendar,weekday_sin,calendar,calendar,weekday_sin,True
residual_load_forecast_id_approx_mw_lag_14d_same_local_qh,0.3888888888888889,0.3888888888888889,7.0,7.0,0.010579627097776795,0.010344547723243065,0.012678038134064871,26.11111111111111,17.0,False,True,kept,79279,0.960305731866854,79024,id_forecast,forecast_level,residual_load_forecast_id_approx_mw,True,kept,solar_forecast_id_mw_lag_14d_same_local_qh,0.5205004970001629,0.033923083281101926,id_forecast,forecast_level,residual_load_forecast_id_approx_mw,id_forecast,forecast_level,residual_load_forecast_id_approx_mw,True
da_price_eur_mwh_regime_vol_7d_over_28d,0.2777777777777778,0.2777777777777778,5.0,5.0,0.011305377929028027,0.008320054546682814,0.02419547247705948,36.44444444444444,8.0,False,True,kept,81596,0.9883715296283735,55877,regime_volatility,regime,da_price_eur_mwh,True,kept,ida1_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.15602800814970338,0.031058463568043596,regime_volatility,regime,da_price_eur_mwh,regime_volatility,regime,da_price_eur_mwh,True
da_price_eur_mwh_rolling_std_7d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.010202260014519553,0.008419707408540478,0.01906947681235162,32.333333333333336,9.0,False,True,kept,82268,0.996511458888512,54654,da_price,market_history,da_price_eur_mwh,True,kept,ida1_price_eur_mwh_rolling_median_28d_same_local_qh,0.37865447662754825,0.028966579321691725,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,True
wind_total_forecast_revision_id_minus_da_mw_rolling_mean_28d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.009068567946552359,0.009361426172393758,0.0134265194458164,40.77777777777778,15.0,False,True,kept,81592,0.9883230776684917,81569,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_median_28d_same_local_qh,0.8060385251972797,0.0044088086007949105,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True
ida1_minus_da_spread_eur_mwh_lag_1d_same_local_qh,1.0,1.0,18.0,18.0,0.02818936754361484,0.02868243871022428,0.03179747505785427,5.555555555555555,5.0,True,True,kept,77268,0.9359465090362905,54513,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_rolling_mean_3d_same_local_qh,0.78356526299323,0.5106414910772987,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,False
ida1_price_eur_mwh_rolling_mean_3d_same_local_qh,1.0,1.0,18.0,18.0,0.01800154375192519,0.017803717722320322,0.024452132973261397,11.722222222222221,7.0,True,True,kept,76896,0.9314404767672853,74664,ida1_history,market_history,ida1_price_eur_mwh,True,kept,ida1_price_eur_mwh_rolling_median_7d_same_local_qh,0.9119049582605603,0.11448075500900558,ida1_history,market_history,ida1_price_eur_mwh,ida1_history,market_history,ida1_price_eur_mwh,False
ida1_volume_mw_lag_1d_same_local_qh,0.7777777777777778,0.7777777777777778,14.0,14.0,0.017971857037321282,0.022677329244644683,0.026708415676885186,41.55555555555556,6.0,True,True,kept,42328,0.5127186394689666,6739,ida1_history,market_history,ida1_volume_mw,True,kept,ida1_volume_mw_lag_2d_same_local_qh,0.7219867271179954,0.002522158886802713,ida1_history,market_history,ida1_volume_mw,ida1_history,market_history,ida1_volume_mw,False
ida1_minus_da_spread_eur_mwh_lag_2d_same_local_qh,0.5555555555555556,0.5555555555555556,10.0,10.0,0.013166071306438357,0.01831329473825171,0.027855243624647478,62.888888888888886,6.0,False,True,kept,75828,0.9185038034788507,54149,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_rolling_mean_3d_same_local_qh,0.8026232571124742,0.44964173312546496,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,False
load_da_forecast_error_mw_lag_7d_same_local_qh,0.2777777777777778,0.2777777777777778,5.0,5.0,0.005833297320102867,0.00165381952719836,0.017664226051691774,83.5,12.0,False,True,kept,74003,0.8963975967827899,73110,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_median_3d_same_local_qh,0.5656455092541989,0.017305421286162605,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False
ida1_minus_da_spread_eur_mwh_lag_14d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.010739667791426903,0.01053792861747373,0.01367992942798702,23.88888888888889,16.0,False,True,kept,72948,0.8836183923639711,52518,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_rolling_mean_14d_same_local_qh,0.6751979504886735,0.4523897099783434,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,False
load_da_forecast_error_mw_lag_2d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.00849738546162048,0.00839931140205425,0.016507467166597085,45.888888888888886,11.0,False,True,kept,74675,0.9045375260429285,73771,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_median_3d_same_local_qh,0.899259210473698,0.023748158736198212,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_std_14d_same_local_qh,0.16666666666666666,0.16666666666666666,3.0,3.0,0.004987186931746747,0.0,0.028366044837541862,86.61111111111111,5.0,False,True,kept,82072,0.994137312854305,82071,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_std_7d_same_local_qh,0.7245502469129709,0.010246616985577243,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
ida1_price_eur_mwh_regime_vol_7d_over_28d,0.16666666666666666,0.16666666666666666,3.0,3.0,0.004756728642828578,0.0,0.027598882890832954,158.88888888888889,7.0,False,True,kept,80736,0.9779543582537914,80735,regime_volatility,regime,ida1_price_eur_mwh,True,kept,da_price_eur_mwh_regime_vol_7d_over_28d,0.7825658841651646,0.0019792897909697116,regime_volatility,regime,ida1_price_eur_mwh,regime_volatility,regime,ida1_price_eur_mwh,False
wind_offshore_id_forecast_error_mw_lag_2d_same_local_qh,0.16666666666666666,0.16666666666666666,3.0,3.0,0.0037733290853185827,0.0,0.017017974966160733,137.77777777777777,13.0,False,True,kept,74648,0.9042104753137264,71525,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_lag_2d_same_local_qh,0.8471047613063412,0.0002825878668945095,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False
solar_forecast_id_mw_lag_14d_same_local_qh,0.16666666666666666,0.16666666666666666,3.0,3.0,0.003143194160885918,0.0,0.020048928313973997,105.77777777777777,10.0,False,True,kept,45896,0.5559377876835118,42096,id_forecast,forecast_level,solar_forecast_id_mw,True,kept,solar_forecast_id_mw_lag_7d_same_local_qh,0.9174375305246969,0.03536739627793679,id_forecast,forecast_level,solar_forecast_id_mw,id_forecast,forecast_level,solar_forecast_id_mw,False
ida1_price_eur_mwh_lag_7d_same_local_qh,0.1111111111111111,0.1111111111111111,2.0,2.0,0.010256426460399492,0.00914122707603812,0.018386003362016422,27.833333333333332,12.0,False,True,kept,74772,0.9057124860700615,51078,ida1_history,market_history,ida1_price_eur_mwh,True,kept,ida1_price_eur_mwh_rolling_median_7d_same_local_qh,0.8040912183557095,0.10672420200013884,ida1_history,market_history,ida1_price_eur_mwh,ida1_history,market_history,ida1_price_eur_mwh,False
residual_load_revision_id_minus_da_approx_mw_lag_2d_same_local_qh,0.1111111111111111,0.1111111111111111,2.0,2.0,0.005203462729571889,0.0044865250305669,0.015199460478485714,62.44444444444444,17.0,False,True,kept,82347,0.9974683850961772,79213,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.8953432817890781,0.0017067034603518187,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False
wind_onshore_da_forecast_error_mw_lag_7d_same_local_qh,0.1111111111111111,0.1111111111111111,2.0,2.0,0.0037614285135439945,0.0,0.01309327604538622,106.83333333333333,17.0,False,True,kept,73986,0.8961916759532923,73015,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_rolling_mean_7d_same_local_qh,0.45314554289756753,0.008522784284001076,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
ida1_minus_da_spread_eur_mwh_regime_abs_median_28d_over_vol,0.1111111111111111,0.1111111111111111,2.0,2.0,0.003435884409360374,0.0,0.031849973823269075,178.83333333333334,4.0,False,True,kept,81500,0.9872086825912109,81479,regime_level,regime,ida1_minus_da_spread_eur_mwh,True,kept,ida1_price_eur_mwh_regime_abs_median_28d_over_vol,0.1388194476413913,0.02986536952681449,regime_level,regime,ida1_minus_da_spread_eur_mwh,regime_level,regime,ida1_minus_da_spread_eur_mwh,False
wind_total_forecast_da_mw_lag_2d_same_local_qh,0.1111111111111111,0.1111111111111111,2.0,2.0,0.0030962296154164264,0.0,0.014700203579157217,96.61111111111111,15.0,False,True,kept,82348,0.9974804980861476,81711,da_forecast,forecast_level,wind_total_forecast_da_mw,True,kept,wind_total_forecast_id_mw_lag_1d_same_local_qh,0.49615541046043005,0.009999134438121919,da_forecast,forecast_level,wind_total_forecast_da_mw,da_forecast,forecast_level,wind_total_forecast_da_mw,False
ida1_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.05555555555555555,0.05555555555555555,1.0,1.0,0.008270506074558414,0.008583606442661283,0.012365415174100844,51.27777777777778,19.0,False,True,kept,80736,0.9779543582537914,80736,regime_mean_shift,regime,ida1_price_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.3021441834286058,0.034430966369256286,regime_mean_shift,regime,ida1_price_eur_mwh,regime_mean_shift,regime,ida1_price_eur_mwh,False
wind_offshore_id_forecast_error_mw_lag_14d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.008048538001010078,0.008924615575084775,0.012104151236518595,47.333333333333336,19.0,False,True,kept,72631,0.8797785745433403,69669,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_lag_14d_same_local_qh,0.8444814143614108,0.009004362648546241,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False
ida1_price_eur_mwh_rolling_std_14d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.007365196739841094,0.008085489239789585,0.012258694063927206,56.55555555555556,20.0,False,True,kept,81596,0.9883715296283735,81572,ida1_history,market_history,ida1_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_std_14d_same_local_qh,0.9085243447787065,0.003068232098982419,ida1_history,market_history,ida1_price_eur_mwh,ida1_history,market_history,ida1_price_eur_mwh,False
ida1_price_eur_mwh_rolling_std_7d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.006933917303112093,0.0065178068421290584,0.013255029368126682,59.611111111111114,17.0,False,True,kept,81408,0.9860942875139299,81390,ida1_history,market_history,ida1_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_std_7d_same_local_qh,0.874970098310691,0.0006287642441134422,ida1_history,market_history,ida1_price_eur_mwh,ida1_history,market_history,ida1_price_eur_mwh,False
wind_total_forecast_revision_id_minus_da_mw_rolling_mean_7d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.006865911843102243,0.00651579416039668,0.012291295011949597,56.666666666666664,19.0,False,True,kept,82264,0.9964630069286302,82183,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_median_7d_same_local_qh,0.7841464446527266,0.007270647156914941,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
da_price_eur_mwh_rolling_median_3d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.006737797605581839,0.006938639892812258,0.012893043830696827,61.55555555555556,18.0,False,True,kept,82364,0.9976743059256747,10698,da_price,market_history,da_price_eur_mwh,True,kept,ida1_price_eur_mwh_rolling_mean_3d_same_local_qh,0.9194021424203904,0.04353170867381354,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
ida1_price_eur_mwh_lag_14d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.006506672259323467,0.005978920522800895,0.01501831928448869,64.61111111111111,17.0,False,True,kept,72948,0.8836183923639711,50174,ida1_history,market_history,ida1_price_eur_mwh,True,kept,ida1_price_eur_mwh_rolling_median_28d_same_local_qh,0.7929224511654606,0.07829910922137558,ida1_history,market_history,ida1_price_eur_mwh,ida1_history,market_history,ida1_price_eur_mwh,False
da_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.05555555555555555,0.05555555555555555,1.0,1.0,0.005033628456560022,0.006222973899261916,0.010162957173558205,93.72222222222223,20.0,False,True,kept,81596,0.9883715296283735,55819,regime_mean_shift,regime,da_price_eur_mwh,True,kept,ida1_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.9029296179130609,0.01557506503846443,regime_mean_shift,regime,da_price_eur_mwh,regime_mean_shift,regime,da_price_eur_mwh,False
wind_onshore_id_forecast_error_mw_lag_7d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.004731118503215366,0.00536167876166468,0.011429318165668678,83.72222222222223,20.0,False,True,kept,73991,0.8962522409031445,72685,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_lag_7d_same_local_qh,0.8533644804646695,0.007920592285693707,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False
ida1_price_eur_mwh_rolling_median_28d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.004421731483425763,0.003040548499195563,0.01611478486988538,105.05555555555556,12.0,False,True,kept,81500,0.9872086825912109,31052,ida1_history,market_history,ida1_price_eur_mwh,True,kept,ida1_price_eur_mwh_rolling_median_7d_same_local_qh,0.8876345757103605,0.10810562408430631,ida1_history,market_history,ida1_price_eur_mwh,ida1_history,market_history,ida1_price_eur_mwh,False
da_price_eur_mwh_rolling_std_28d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.004253530531113236,0.0,0.014186988921449983,130.44444444444446,19.0,False,True,kept,81596,0.9883715296283735,55777,da_price,market_history,da_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_std_14d_same_local_qh,0.8867881704599689,0.00818657652831307,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
da_price_eur_mwh_regime_vol_28d,0.05555555555555555,0.05555555555555555,1.0,1.0,0.003344623782896288,0.0,0.015217849492797008,148.61111111111111,13.0,False,True,kept,81596,0.9883715296283735,55777,regime_volatility,regime,da_price_eur_mwh,True,kept,da_price_eur_mwh_regime_abs_median_28d_over_vol,0.7477694630405401,0.00818657652831307,regime_volatility,regime,da_price_eur_mwh,regime_volatility,regime,da_price_eur_mwh,False
ida1_minus_da_spread_eur_mwh_rolling_std_28d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.0016618486331414128,0.0,0.010905472503317085,167.0,18.0,False,True,kept,81500,0.9872086825912109,81485,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_rolling_std_14d_same_local_qh,0.8564224531637639,0.0010530528171114027,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,False
ida1_volume_mw_lag_7d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.0016550015601952532,0.0,0.029790028083514556,184.38888888888889,4.0,False,True,kept,40408,0.48946169872571343,6785,ida1_history,market_history,ida1_volume_mw,True,kept,ida1_minus_da_spread_eur_mwh_rolling_std_14d_same_local_qh,0.4316009705599926,0.016271316043306942,ida1_history,market_history,ida1_volume_mw,ida1_history,market_history,ida1_volume_mw,False
wind_offshore_forecast_da_mw_lag_14d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.0015152888497670669,0.0,0.010878160768122164,103.88888888888889,20.0,False,True,kept,79264,0.9601240370172973,74239,da_forecast,forecast_level,wind_offshore_forecast_da_mw,True,kept,wind_onshore_forecast_da_mw_lag_14d_same_local_qh,0.7420174605812477,0.007107833529622723,da_forecast,forecast_level,wind_offshore_forecast_da_mw,da_forecast,forecast_level,wind_offshore_forecast_da_mw,False
renewable_total_forecast_da_mw_lag_2d_same_local_qh,0.05555555555555555,0.05555555555555555,1.0,1.0,0.0013099740322643613,0.0,0.018202763576326584,108.27777777777777,10.0,False,True,kept,82348,0.9974804980861476,81945,da_forecast,forecast_level,renewable_total_forecast_da_mw,True,kept,residual_load_forecast_da_mw_lag_2d_same_local_qh,0.7425805038543457,0.004468351873719953,da_forecast,forecast_level,renewable_total_forecast_da_mw,da_forecast,forecast_level,renewable_total_forecast_da_mw,False
ida1_price_eur_mwh_lag_1d_same_local_qh,0.0,0.0,0.0,0.0,0.009342160114612353,0.009565190086322116,0.01078076361406587,31.88888888888889,21.0,False,True,kept,77268,0.9359465090362905,51928,ida1_history,market_history,ida1_price_eur_mwh,True,kept,ida1_price_eur_mwh_rolling_mean_3d_same_local_qh,0.8864505384564694,0.10538967349034824,ida1_history,market_history,ida1_price_eur_mwh,ida1_history,market_history,ida1_price_eur_mwh,False
