timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida1_price_eur_mwh,da_price_eur_mwh,ida1_minus_da_spread_eur_mwh_rolling_mean_14d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_median_28d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,ida1_minus_da_spread_eur_mwh_rolling_mean_3d_same_local_qh,wind_onshore_da_forecast_error_mw_rolling_std_3d_same_local_qh,wind_onshore_da_forecast_error_mw_lag_2d_same_local_qh,load_forecast_da_mw_lag_2d_same_local_qh,load_da_forecast_error_mw_rolling_std_14d_same_local_qh,wind_offshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,renewable_total_forecast_revision_id_minus_da_mw_regime_mean_shift_7d_vs_28d_z,solar_forecast_revision_id_minus_da_mw_lag_7d_same_local_qh,wind_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,wind_offshore_forecast_id_mw_lag_1d_same_local_qh,wind_onshore_id_forecast_error_mw_lag_2d_same_local_qh,weekday_sin,residual_load_forecast_id_approx_mw_lag_14d_same_local_qh,da_price_eur_mwh_regime_vol_7d_over_28d,da_price_eur_mwh_rolling_std_7d_same_local_qh,wind_total_forecast_revision_id_minus_da_mw_rolling_mean_28d_same_local_qh,ida1_minus_da_spread_eur_mwh
2026-06-06 23:45:00+00:00,2026-06-07 01:45:00+02:00,2026-06-07,1,45,3,6,6,88.36,97.31,-4.568750000000001,-2.4949999999999974,-5.340000000000003,-8.493333333333334,,,42460.356268,,-18.960000000000036,-0.22315502828816522,,-525.0129699999998,351.15,,-0.7818314824680299,32959.73498,1.6904510062803506,29.60438143248409,90.92498714285674,-8.950000000000003
2026-06-07 00:00:00+00:00,2026-06-07 02:00:00+02:00,2026-06-07,2,0,0,6,6,95.19,99.45,-1.6987499999999986,-0.8400000000000034,-2.009999999999991,-4.206666666666668,,,42231.976094,,-27.069999999999993,-0.2591097937517626,,-367.8460899999991,339.77,,-0.7818314824680299,32474.859243999996,1.601356525899426,28.410147164433305,88.8832639285716,-4.260000000000005
2026-06-07 00:15:00+00:00,2026-06-07 02:15:00+02:00,2026-06-07,2,15,1,6,6,89.25,95.29,-1.4562500000000018,-0.8900000000000077,-1.8700000000000045,-1.596666666666664,,,42070.438657,,-23.680000000000007,-0.2525513662413735,,40.847630000003846,343.11,,-0.7818314824680299,31853.825369000002,1.6492931688469503,27.935177601351437,55.595312499999686,-6.040000000000006
2026-06-07 00:30:00+00:00,2026-06-07 02:30:00+02:00,2026-06-07,2,30,2,6,6,89.58,90.77,-4.641250000000003,-2.6799999999999997,-3.2099999999999937,-9.576666666666668,,,41934.138109,,-32.31,-0.2427903397663186,,379.61221999999907,337.54,,-0.7818314824680299,31426.140794,1.7023270923138991,29.201369178597943,-22.520536428571443,-1.1899999999999977
2026-06-07 00:45:00+00:00,2026-06-07 02:45:00+02:00,2026-06-07,2,45,3,6,6,80.14,86.25,-2.9737499999999972,-2.8149999999999906,-3.089999999999989,-5.853333333333324,,,41767.322759,,-35.170000000000016,-0.23155879951789368,,709.3022899999996,335.06,,-0.7818314824680299,30939.536321,1.5616428293886486,23.90122989463474,-31.1748707142854,-6.109999999999999
2026-06-07 01:00:00+00:00,2026-06-07 03:00:00+02:00,2026-06-07,3,0,0,6,6,86.38,91.2,-1.383750000000004,-3.3800000000000026,-2.8800000000000097,-0.28999999999999915,,,41758.830561,,-28.70999999999998,-0.12220420357125665,,1108.689409999999,340.24,,-0.7818314824680299,30794.740514,1.6196378609364912,27.014367077009837,-24.729466428571673,-4.820000000000007
2026-06-07 01:15:00+00:00,2026-06-07 03:15:00+02:00,2026-06-07,3,15,1,6,6,79.26,92.77,-1.2225000000000006,-1.1550000000000011,1.0999999999999943,-3.4166666666666643,,,41743.919177,,-30.100000000000023,-0.10520387833886811,,1319.221300000001,352.76,,-0.7818314824680299,30490.356475,1.6009236548236976,26.063543504289544,-7.649061071428337,-13.509999999999991
2026-06-07 01:30:00+00:00,2026-06-07 03:30:00+02:00,2026-06-07,3,30,2,6,6,77.62,86.23,-5.903750000000003,-2.344999999999999,-3.1499999999999915,-13.010000000000003,,,41731.582444,,-33.55000000000001,-0.10150299691937849,,1355.0421400000014,356.38,,-0.7818314824680299,30284.363468,1.7148667960989663,27.77843493825825,-12.997290714285644,-8.61
2026-06-07 01:45:00+00:00,2026-06-07 03:45:00+02:00,2026-06-07,3,45,3,6,6,68.75,86.19,-1.0650000000000013,-0.1700000000000017,0.5600000000000023,-2.7900000000000014,,,41978.092803,,-25.360000000000014,-0.10144647760779692,,1333.6684300000015,379.69,,-0.7818314824680299,30193.198362000003,1.6019262530992258,24.346341858783724,-10.984506071428338,-17.439999999999998
2026-06-07 02:00:00+00:00,2026-06-07 04:00:00+02:00,2026-06-07,4,0,0,6,6,68.0,75.03,-0.7599999999999998,-0.4399999999999906,-0.5099999999999909,0.15333333333333599,,,42261.833352,,-3.75,-0.061622797414639496,,1447.7573000000011,414.56,,-0.7818314824680299,29993.829951999996,1.6115747323127754,25.356053095295344,3.0762674999999473,-7.030000000000001
