feature,selection_frequency,clean_selection_frequency,selected_folds,selected_clean_folds,mean_importance,median_importance,max_importance,mean_rank,best_rank,selected_pre_cap,prefilter_keep,prefilter_reason,non_missing_count,non_missing_fraction,unique_values,family_x,pool_x,base_signal_x,corr_prune_keep,corr_prune_reason,correlated_with,max_abs_corr_with_kept,univariate_abs_spearman,family_y,pool_y,base_signal_y,family,pool,base_signal,selected
wind_offshore_id_forecast_error_mw_rolling_mean_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0013380100763147557,0.0,0.007394676840393856,149.11111111111111,44.0,False,True,kept,4416,0.7603305785123967,3984,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_mean_14d_same_local_qh,0.7997705527138104,0.03527306451254436,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_mean_3d_same_local_qh,0.0,0.0,0.0,0.0,0.0012731493952742095,0.0,0.011458344557467885,87.0,29.0,False,True,kept,5808,1.0,5808,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw,0.11459646228061622,0.1397461636262153,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
renewable_total_forecast_revision_id_minus_da_mw_regime_mean_shift_7d_vs_28d_z,0.0,0.0,0.0,0.0,0.0012595963915973288,0.0,0.005748143197540674,202.11111111111111,68.0,False,True,kept,5808,1.0,5808,regime_mean_shift,regime,renewable_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_regime_mean_shift_7d_vs_28d_z,0.9031728632326228,0.0013805087904675765,regime_mean_shift,regime,renewable_total_forecast_revision_id_minus_da_mw,regime_mean_shift,regime,renewable_total_forecast_revision_id_minus_da_mw,False
load_da_forecast_error_mw_lag_14d_same_local_qh,0.0,0.0,0.0,0.0,0.001227943466962282,0.0,0.009197593547760872,118.88888888888889,33.0,False,True,kept,2736,0.47107438016528924,2736,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_mean_14d_same_local_qh,0.5991586851963995,0.1470948603253674,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False
wind_onshore_id_forecast_error_mw_lag_1d_same_local_qh,0.0,0.0,0.0,0.0,0.0012075027535278816,0.0,0.005583317721300718,148.44444444444446,65.0,False,True,kept,2496,0.4297520661157025,2496,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_rolling_median_3d_same_local_qh,0.5014713486065004,0.08373115127571701,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False
wind_onshore_id_forecast_error_mw_lag_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0011779935332385317,0.0,0.004055936911934501,140.0,81.0,False,True,kept,2832,0.48760330578512395,2832,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_lag_7d_same_local_qh,0.8052777530973466,0.07197862038257377,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False
wind_offshore_da_forecast_error_mw_rolling_std_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0011647273925465419,0.0,0.010482546532918876,155.88888888888889,40.0,False,True,kept,4416,0.7603305785123967,3984,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.5563634422307128,0.06312344914325184,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False
wind_onshore_da_forecast_error_mw_lag_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0011472572242273546,0.0,0.005492641053897893,155.33333333333334,51.0,False,True,kept,2736,0.47107438016528924,2736,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_rolling_mean_14d_same_local_qh,0.30723604644364666,0.04136733390564568,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
ida3_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.0,0.0,0.0,0.0,0.001110946707365533,0.0,0.006696843455621318,196.55555555555554,43.0,False,True,kept,5040,0.8677685950413223,5040,regime_mean_shift,regime,ida3_price_eur_mwh,True,kept,da_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.8139993601715126,0.05527242635202876,regime_mean_shift,regime,ida3_price_eur_mwh,regime_mean_shift,regime,ida3_price_eur_mwh,False
weekday_sin,0.0,0.0,0.0,0.0,0.001083168019951549,0.0,0.005252702758190966,109.33333333333333,76.0,False,True,kept,5808,1.0,7,calendar,calendar,weekday_sin,True,kept,weekday_cos,0.2667531524051684,0.03394026310982818,calendar,calendar,weekday_sin,calendar,calendar,weekday_sin,False
wind_onshore_id_forecast_error_mw_rolling_std_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0010014212261553143,0.0,0.009012791035397828,157.88888888888889,47.0,False,True,kept,4416,0.7603305785123967,3984,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_rolling_std_7d_same_local_qh,0.6963207166736668,0.07489615613956699,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False
wind_onshore_id_forecast_error_mw_rolling_std_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0009678465310294978,0.0,0.00871061877926548,167.66666666666666,49.0,False,True,kept,4896,0.8429752066115702,4176,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_rolling_std_14d_same_local_qh,0.6754883858968145,0.021186083468184822,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False
wind_onshore_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0009414338637816205,0.0,0.008472904774034585,192.55555555555554,49.0,False,True,kept,4896,0.8429752066115702,4176,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_rolling_std_28d_same_local_qh,0.7482158332442809,0.004642652740363049,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_mean_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0009269792880700965,0.0,0.008342813592630869,126.88888888888889,36.0,False,True,kept,5808,1.0,5808,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_mean_28d_same_local_qh,0.5361664593053411,0.09762357272136082,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
wind_onshore_da_forecast_error_mw_rolling_median_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0008934163193621962,0.0,0.008040746874259765,124.66666666666667,54.0,False,True,kept,4704,0.8099173553719008,3095,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_lag_2d_same_local_qh,0.49274476374353343,0.14403897714939679,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
solar_id_forecast_error_mw_rolling_mean_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0008914345051605667,0.0,0.004397703277861576,112.44444444444444,60.0,False,True,kept,2766,0.4762396694214876,2299,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,True,kept,solar_da_forecast_error_mw_rolling_mean_3d_same_local_qh,0.3851015460548019,0.11773512385598424,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,False
da_price_eur_mwh_rolling_std_3d_same_local_qh,0.0,0.0,0.0,0.0,0.000855660863053049,0.0,0.004985788244881919,190.88888888888889,72.0,False,True,kept,5808,1.0,5802,da_price,market_history,da_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_std_7d_same_local_qh,0.5672082690195414,0.0074755295251480395,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
ida3_minus_da_spread_eur_mwh_rolling_std_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0008332753231411482,0.0,0.005157514408640086,180.11111111111111,54.0,False,True,kept,5328,0.9173553719008265,5328,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,True,kept,da_price_eur_mwh_rolling_std_14d_same_local_qh,0.4804448919406821,0.06680642363950506,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,False
solar_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.0,0.0,0.0,0.0,0.0008223180367885091,0.0,0.005174232049847186,120.44444444444444,67.0,False,True,kept,1485,0.2556818181818182,1438,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_mean_14d_same_local_qh,0.33272190142043884,0.13928763354142393,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,False
load_da_forecast_error_mw_rolling_mean_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0008194455515447246,0.0,0.004260835884016038,115.44444444444444,73.0,False,True,kept,4896,0.8429752066115702,4176,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_mean_14d_same_local_qh,0.8801827234591679,0.12064860499669608,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False
renewable_total_forecast_revision_id_minus_da_mw_rolling_mean_28d_same_local_qh,0.0,0.0,0.0,0.0,0.000808808104201304,0.0,0.007279272937811736,126.66666666666667,45.0,False,True,kept,5808,1.0,5808,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_rolling_median_28d_same_local_qh,0.7399277587899268,0.07600615665806318,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False
wind_offshore_forecast_id_mw_lag_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0007790511320764968,0.0,0.003794430473216136,95.0,63.0,False,True,kept,5663,0.975034435261708,5633,id_forecast,forecast_level,wind_offshore_forecast_id_mw,True,kept,load_forecast_da_mw_lag_7d_same_local_qh,0.3359018609902172,0.10045742228576043,id_forecast,forecast_level,wind_offshore_forecast_id_mw,id_forecast,forecast_level,wind_offshore_forecast_id_mw,False
solar_da_forecast_error_mw_rolling_mean_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0007495462280555725,0.0,0.0036298719918431846,150.11111111111111,80.0,False,True,kept,2441,0.42028236914600553,2193,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,True,kept,solar_da_forecast_error_mw_rolling_mean_3d_same_local_qh,0.7196373082947564,0.07888643396254967,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,False
renewable_total_forecast_revision_id_minus_da_mw_rolling_std_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0006997623278739222,0.0,0.0062978609508652994,124.33333333333333,56.0,False,True,kept,5808,1.0,5808,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_std_14d_same_local_qh,0.8213433878195493,0.007925710098288448,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False
wind_onshore_id_forecast_error_mw_rolling_mean_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0006750135750931787,0.0,0.006075122175838609,158.0,53.0,False,True,kept,4416,0.7603305785123967,3984,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_rolling_mean_7d_same_local_qh,0.8653916692116702,0.05976578258601164,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_median_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0006498364981155998,0.0,0.005848528483040398,121.0,56.0,False,True,kept,5808,1.0,3314,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_median_14d_same_local_qh,0.6353768896073946,0.08514448084391835,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
da_price_eur_mwh_lag_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0006314342139029723,0.0,0.0056829079251267504,196.11111111111111,50.0,False,True,kept,5472,0.9421487603305785,2855,da_price,market_history,da_price_eur_mwh,True,kept,ida3_price_eur_mwh_lag_14d_same_local_qh,0.8500100376572631,0.14897303014715374,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
renewable_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.0,0.0,0.0,0.0,0.0006137954519513515,0.0,0.005524159067562164,129.44444444444446,61.0,False,True,kept,5760,0.9917355371900827,5760,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.8848687724509539,0.1028511854717289,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False
wind_offshore_id_forecast_error_mw_rolling_median_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0006013276006327328,0.0,0.005411948405694595,176.0,65.0,False,True,kept,4704,0.8099173553719008,3002,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_median_14d_same_local_qh,0.8857701687268624,0.03659809386931387,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False
solar_da_forecast_error_mw_lag_2d_same_local_qh,0.0,0.0,0.0,0.0,0.000600661140622202,0.0,0.005405950265599818,151.0,60.0,False,True,kept,1509,0.25981404958677684,1501,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,True,kept,solar_id_forecast_error_mw_lag_2d_same_local_qh,0.8025578204348931,0.05674433895643738,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,False
ida3_minus_da_spread_eur_mwh_rolling_median_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0005702714155104587,0.0,0.005132442739594129,195.0,55.0,False,True,kept,5568,0.9586776859504132,3277,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,True,kept,ida3_minus_da_spread_eur_mwh_rolling_median_3d_same_local_qh,0.6463601631692784,0.19113707278532793,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,False
residual_load_forecast_id_approx_mw_lag_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0005694664669708392,0.0,0.0051251982027375525,102.44444444444444,73.0,False,True,kept,5472,0.9421487603305785,5472,id_forecast,forecast_level,residual_load_forecast_id_approx_mw,True,kept,renewable_total_forecast_id_mw_lag_14d_same_local_qh,0.8580146279585792,0.1350978287529821,id_forecast,forecast_level,residual_load_forecast_id_approx_mw,id_forecast,forecast_level,residual_load_forecast_id_approx_mw,False
wind_onshore_da_forecast_error_mw_lag_1d_same_local_qh,0.0,0.0,0.0,0.0,0.0005642194427659679,0.0,0.005077974984893712,180.0,69.0,False,True,kept,2496,0.4297520661157025,2496,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_lag_1d_same_local_qh,0.8263587956542148,0.04175751702446338,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
total_generation_forecast_da_mw_lag_2d_same_local_qh,0.0,0.0,0.0,0.0,0.0005603972992048712,0.0,0.005043575692843841,96.33333333333333,74.0,False,True,kept,5760,0.9917355371900827,5760,da_forecast,forecast_level,total_generation_forecast_da_mw,True,kept,renewable_total_forecast_id_mw_lag_2d_same_local_qh,0.8003777798111108,0.0911818883916768,da_forecast,forecast_level,total_generation_forecast_da_mw,da_forecast,forecast_level,total_generation_forecast_da_mw,False
solar_id_forecast_error_mw_rolling_median_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0005171590393914278,0.0,0.004654431354522851,169.11111111111111,74.0,False,True,kept,2766,0.4762396694214876,1501,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,True,kept,solar_id_forecast_error_mw_rolling_mean_28d_same_local_qh,0.7912580965312835,0.01907802166133897,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,False
wind_total_forecast_revision_id_minus_da_mw_regime_mean_shift_7d_vs_28d_z,0.0,0.0,0.0,0.0,0.0005132319896305864,0.0,0.004619087906675277,221.33333333333334,75.0,False,True,kept,5808,1.0,5808,regime_mean_shift,regime,wind_total_forecast_revision_id_minus_da_mw,True,kept,ida3_minus_da_spread_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.1986938755312215,0.015056170612010684,regime_mean_shift,regime,wind_total_forecast_revision_id_minus_da_mw,regime_mean_shift,regime,wind_total_forecast_revision_id_minus_da_mw,False
wind_offshore_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.0,0.0,0.0,0.0,0.0005079015650100531,0.0,0.004571114085090478,156.0,76.0,False,True,kept,2735,0.4709022038567493,2637,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_std_3d_same_local_qh,0.7311290940402753,0.06326568734183301,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False
wind_total_forecast_revision_id_minus_da_mw_regime_vol_7d_over_28d,0.0,0.0,0.0,0.0,0.0004837522429618499,0.0,0.004353770186656649,217.55555555555554,79.0,False,True,kept,5808,1.0,5808,regime_volatility,regime,wind_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_regime_vol_7d_over_28d,0.9045570511040973,0.05742979979792163,regime_volatility,regime,wind_total_forecast_revision_id_minus_da_mw,regime_volatility,regime,wind_total_forecast_revision_id_minus_da_mw,False
da_price_eur_mwh_rolling_median_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0004697993485445063,0.0,0.004228194136900557,190.77777777777777,81.0,False,True,kept,5808,1.0,2641,da_price,market_history,da_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_mean_14d_same_local_qh,0.8863932757679966,0.15124012273438597,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
da_price_eur_mwh_rolling_mean_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0004469918497996513,0.0,0.004022926648196862,198.44444444444446,83.0,False,True,kept,5808,1.0,5740,da_price,market_history,da_price_eur_mwh,True,kept,da_price_eur_mwh,0.707745899521108,0.1925918739754624,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
solar_id_forecast_error_mw_rolling_median_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0004111537139301064,0.0,0.003700383425370958,162.66666666666666,65.0,False,True,kept,2649,0.45609504132231404,1762,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,True,kept,solar_id_forecast_error_mw_rolling_mean_14d_same_local_qh,0.8254862430541844,0.06044336969192728,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,False
ida3_minus_da_spread_eur_mwh_regime_abs_median_28d_over_vol,0.0,0.0,0.0,0.0,0.00035438192032966325,0.0,0.003189437282966969,211.33333333333334,70.0,False,True,kept,5328,0.9173553719008265,5326,regime_level,regime,ida3_minus_da_spread_eur_mwh,True,first_ranked_feature,,0.0,0.10998148710570393,regime_level,regime,ida3_minus_da_spread_eur_mwh,regime_level,regime,ida3_minus_da_spread_eur_mwh,False
ida3_price_eur_mwh_rolling_mean_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0003406574982749601,0.0,0.003065917484474641,192.66666666666666,84.0,False,True,kept,5376,0.9256198347107438,5299,ida3_history,market_history,ida3_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_mean_3d_same_local_qh,0.8707833892690423,0.15536346107628518,ida3_history,market_history,ida3_price_eur_mwh,ida3_history,market_history,ida3_price_eur_mwh,False
wind_offshore_id_forecast_error_mw_rolling_median_3d_same_local_qh,0.0,0.0,0.0,0.0,0.00032601016152334304,0.0,0.0029340914537100875,177.88888888888889,76.0,False,True,kept,2735,0.4709022038567493,2552,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_mean_3d_same_local_qh,0.8925838326073148,0.03739992410891455,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False
solar_id_forecast_error_mw_rolling_std_3d_same_local_qh,0.0,0.0,0.0,0.0,0.0003209410423025237,0.0,0.0028884693807227136,121.0,84.0,False,True,kept,1485,0.2556818181818182,1439,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,True,kept,solar_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.8561167769263479,0.11539884130127454,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,False
wind_onshore_da_forecast_error_mw_lag_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0002976617375212298,0.0,0.002678955637691068,124.66666666666667,79.0,False,True,kept,2832,0.48760330578512395,2832,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_rolling_median_14d_same_local_qh,0.4343238553955283,0.1309392151152414,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
wind_offshore_da_forecast_error_mw_rolling_std_14d_same_local_qh,0.0,0.0,0.0,0.0,0.00026107190570649747,0.0,0.0023496471513584772,176.22222222222223,86.0,False,True,kept,4704,0.8099173553719008,4174,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_std_14d_same_local_qh,0.8027352546948682,0.04311153241148071,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False
solar_da_forecast_error_mw_lag_14d_same_local_qh,0.0,0.0,0.0,0.0,0.00021162469339208257,0.0,0.001904622240528743,119.88888888888889,87.0,False,True,kept,1521,0.2618801652892562,1510,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,True,kept,solar_id_forecast_error_mw_lag_14d_same_local_qh,0.7465886973142439,0.11024825365925547,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,False
wind_onshore_id_forecast_error_mw_lag_14d_same_local_qh,0.0,0.0,0.0,0.0,9.387391239378758e-05,0.0,0.0008448652115440882,177.11111111111111,81.0,False,True,kept,2736,0.47107438016528924,2736,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_lag_14d_same_local_qh,0.7882738296059727,0.036851612199268545,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False
renewable_total_forecast_revision_id_minus_da_mw_rolling_std_7d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.88888888888889,75.0,False,True,kept,5808,1.0,5808,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_rolling_std_3d_same_local_qh,0.5903613079595653,0.0700120725174189,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False
wind_offshore_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,76.0,False,True,kept,5758,0.9913911845730028,5675,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.3710688103323898,0.07037961265870363,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_std_14d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.88888888888889,83.0,False,True,kept,5808,1.0,5808,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_std_28d_same_local_qh,0.6964976249049422,0.01901883906502488,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
wind_total_forecast_revision_id_minus_da_mw_rolling_mean_28d_same_local_qh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.77777777777777,84.0,False,True,kept,5808,1.0,5808,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_mean_3d_same_local_qh,0.22868417655311035,0.1290979158480888,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
