timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida3_price_eur_mwh,da_price_eur_mwh,load_da_forecast_error_mw_rolling_mean_3d_same_local_qh,wind_onshore_forecast_da_mw,ida3_price_eur_mwh_lag_14d_same_local_qh,ida3_minus_da_spread_eur_mwh_regime_vol_7d_over_28d,wind_onshore_da_forecast_error_mw_rolling_mean_3d_same_local_qh,ida3_minus_da_spread_eur_mwh_rolling_std_3d_same_local_qh,ida3_price_eur_mwh_regime_vol_7d_over_28d,ida3_minus_da_spread_eur_mwh_rolling_median_3d_same_local_qh,ida3_price_eur_mwh_regime_abs_median_28d_over_vol,load_forecast_da_mw_lag_1d_same_local_qh,wind_offshore_forecast_id_mw_lag_14d_same_local_qh,ida3_minus_da_spread_eur_mwh
2026-05-14 11:45:00+00:00,2026-05-14 13:45:00+02:00,2026-05-14,13,45,3,3,5,13.72,5.24,-4774.29002,10267.39812,,0.09580891882201306,2762.866170000001,5.246732316404186,0.22591299787906996,2.660000000000002,0.03869554930259477,60919.558661,471.43,8.48
2026-05-14 12:00:00+00:00,2026-05-14 14:00:00+02:00,2026-05-14,14,0,0,3,5,18.39,1.68,-5546.588618999998,10198.6015,,0.12374540705851579,2681.118305000002,17.08369983346699,0.22923416787793935,-1.2600000000000016,0.03492675558148967,61282.161067,494.39,16.71
2026-05-14 12:15:00+00:00,2026-05-14 14:15:00+02:00,2026-05-14,14,15,1,3,5,15.88,0.22,-5309.6678885,10088.91778,,0.14124121234980677,2477.3420700000024,16.36245091665671,0.23510064072788892,-1.6699999999999964,0.03171377974646191,60574.002096,520.01,15.66
2026-05-14 12:30:00+00:00,2026-05-14 14:30:00+02:00,2026-05-14,14,30,2,3,5,16.01,2.3,-5498.585953999998,9918.53109,,0.15303431126531347,2081.977340000003,18.292852429295984,0.24475269973296865,0.9649999999999999,0.020702455371688584,60812.553993,546.67,13.71
2026-05-14 12:45:00+00:00,2026-05-14 14:45:00+02:00,2026-05-14,14,45,3,3,5,18.14,5.74,-5023.519956499997,9717.8799,,0.20737895125883385,1991.3871949999993,24.508321035925732,0.2634915536769223,2.760000000000005,0.013762108072208472,60211.418064,571.42,12.4
2026-05-14 13:00:00+00:00,2026-05-14 15:00:00+02:00,2026-05-14,15,0,0,3,5,17.2,0.99,-5497.522182500004,9505.71228,,0.09096207199705279,2165.669464999997,12.848130214159575,0.2657884315226201,-3.245000000000008,0.014175667560701469,60242.171991,597.21,16.21
2026-05-14 13:15:00+00:00,2026-05-14 15:15:00+02:00,2026-05-14,15,15,1,3,5,19.73,2.3,-5846.468806000001,9285.89846,,0.19004194233504845,1644.8370550000018,16.744288578497446,0.3338057343652437,-1.1600000000000001,0.0026654034935322196,59778.092489,625.86,17.43
2026-05-14 13:30:00+00:00,2026-05-14 15:30:00+02:00,2026-05-14,15,30,2,3,5,35.08,11.0,-5784.560284500003,9066.13754,,0.3271088930159546,1579.2383149999969,22.896117574820416,0.4191978522338574,3.5899999999999963,0.011025276763858205,59829.78048,721.53,24.08
2026-05-14 13:45:00+00:00,2026-05-14 15:45:00+02:00,2026-05-14,15,45,3,3,5,60.0,40.56,-5929.996472500003,8835.43128,,0.6115488887307915,1218.6797900000001,32.19457174742351,0.47252497045103525,8.935000000000002,0.1506480838311248,59547.92734,755.21,19.439999999999998
2026-05-14 14:00:00+00:00,2026-05-14 16:00:00+02:00,2026-05-14,16,0,0,3,5,47.7,12.76,-5923.400744999999,8591.04576,,0.3045912205561553,863.9535049999995,1.230365799264589,0.5324828003436275,1.0700000000000003,0.17326616742668186,59900.121543,796.06,34.940000000000005
2026-05-14 14:15:00+00:00,2026-05-14 16:15:00+02:00,2026-05-14,16,15,1,3,5,66.33,56.23,-6427.408974500002,8243.9115,,0.9462125690112905,773.5923099999982,3.3375440072005036,0.6542235332582916,14.780000000000001,0.5659651395961192,59719.808029,837.21,10.100000000000001
2026-05-14 14:30:00+00:00,2026-05-14 16:30:00+02:00,2026-05-14,16,30,2,3,5,86.05,81.85,-6680.012159000002,7899.83825,,1.2653685401638337,396.7762550000025,27.69737261907707,0.5933157508077673,3.904999999999994,1.0851517877005785,60086.086481,891.37,4.200000000000003
2026-05-14 14:45:00+00:00,2026-05-14 16:45:00+02:00,2026-05-14,16,45,3,3,5,97.43,105.54,-6869.636177,7562.31346,,1.2996092530416181,-128.98582999999962,43.14765578800313,0.45169104241619623,5.240000000000002,1.4534175916898644,60064.669337,930.47,-8.11
2026-05-14 15:00:00+00:00,2026-05-14 17:00:00+02:00,2026-05-14,17,0,0,3,5,80.34,62.48,-5524.085069000004,7211.68335,,0.9902360836957156,-572.4145599999993,1.9798989873223412,0.5036684356047456,-12.670000000000002,1.3258017765434214,59645.888613,1790.3,17.860000000000007
2026-05-14 15:15:00+00:00,2026-05-14 17:15:00+02:00,2026-05-14,17,15,1,3,5,92.77,90.51,-5923.042744999999,6838.20273,,0.8574883761398799,-970.1422049999983,12.494576823566286,0.33149459284323746,8.534999999999997,1.7906610948719097,60635.599753,1893.49,2.259999999999991
2026-05-14 15:30:00+00:00,2026-05-14 17:30:00+02:00,2026-05-14,17,30,2,3,5,104.23,93.57,-6121.210300499999,6462.94791,,0.7363246493526261,-1094.852435,18.667619023324857,0.3535152127489731,-2.8599999999999994,2.0357970951487063,60246.32241,1994.73,10.66000000000001
2026-05-14 15:45:00+00:00,2026-05-14 17:45:00+02:00,2026-05-14,17,45,3,3,5,119.46,108.03,-5405.521561000001,6096.81121,,0.4156061690791627,-1251.916989999998,14.403765132769976,0.35752881404260084,15.594999999999999,2.648837672526805,60166.946427,2099.89,11.429999999999993
2026-05-14 16:00:00+00:00,2026-05-14 18:00:00+02:00,2026-05-14,18,0,0,3,5,104.85,105.78,-4727.0613925,5726.29389,,0.38149807120494633,-1125.2980699999962,4.20021428024809,0.3228672235475913,-15.629999999999995,2.736809454856827,59840.022636,2377.07,-0.9300000000000068
2026-05-14 16:15:00+00:00,2026-05-14 18:15:00+02:00,2026-05-14,18,15,1,3,5,115.96,113.89,-4775.862978500001,5338.85748,,0.7452982257602427,-1097.8143500000028,10.93894190495589,0.3913994620317319,-1.9549999999999983,3.2493227377131984,59818.791949,2452.4,2.069999999999993
2026-05-14 16:30:00+00:00,2026-05-14 18:30:00+02:00,2026-05-14,18,30,2,3,5,126.15,132.29,-5016.296445999997,4957.06871,,0.39997580552203976,-1439.8847,5.077026688919416,0.4554598305900737,0.15000000000000568,3.7224384676026014,60226.11945,2521.56,-6.139999999999986
2026-05-14 16:45:00+00:00,2026-05-14 18:45:00+02:00,2026-05-14,18,45,3,3,5,137.04,154.5,-4674.1466139999975,4579.60852,,0.4256428780234514,-1642.4052550000024,9.206530291048846,0.52347129082218,6.740000000000002,3.9583207203322788,60389.571741,2600.76,-17.460000000000008
2026-05-14 17:00:00+00:00,2026-05-14 19:00:00+02:00,2026-05-14,19,0,0,3,5,124.48,124.91,-4183.4723209999975,4217.91916,,0.9178580443278059,-1582.4567499999998,24.40225501874775,0.431227703403857,2.325000000000003,4.405263828995316,60111.255439,2663.55,-0.4299999999999926
2026-05-14 17:15:00+00:00,2026-05-14 19:15:00+02:00,2026-05-14,19,15,1,3,5,132.65,135.79,-4279.667237500002,3909.63611,,1.0729181087432722,-1767.839619999998,17.557461376861966,0.5856602048546449,5.365000000000009,5.178243126952257,60141.066773,2707.9,-3.1399999999999864
2026-05-14 17:30:00+00:00,2026-05-14 19:30:00+02:00,2026-05-14,19,30,2,3,5,140.97,146.09,-4697.764631499998,3597.02464,,0.6295514018694481,-1712.704494999999,0.8343860018001309,0.7892307680475424,0.6100000000000136,5.132790163834091,60254.856045,2751.2,-5.1200000000000045
2026-05-14 17:45:00+00:00,2026-05-14 19:45:00+02:00,2026-05-14,19,45,3,3,5,150.37,172.8,-4575.096667000002,3315.13218,,0.586719611220136,-1734.5930900000012,11.638977618330598,0.8279615182476177,3.240000000000009,3.9914529068290614,60039.364262,2795.53,-22.430000000000007
2026-05-14 18:00:00+00:00,2026-05-14 20:00:00+02:00,2026-05-14,20,0,0,3,5,143.01,149.78,-4262.4852035,3048.65283,,0.9438546436697283,-1669.7489950000008,7.615540033379114,0.8292067711231249,1.875000000000007,4.365579459506297,59199.621398,2835.33,-6.77000000000001
2026-05-14 18:15:00+00:00,2026-05-14 20:15:00+02:00,2026-05-14,20,15,1,3,5,148.83,148.37,-3970.148855499996,2833.43703,,0.7770312629989466,-1574.7025300000014,6.024549775709392,0.8458119724860339,3.940000000000012,4.513011066385569,58806.387931,2866.11,0.46000000000000796
2026-05-14 18:30:00+00:00,2026-05-14 20:30:00+02:00,2026-05-14,20,30,2,3,5,153.27,160.86,-4023.4719790000017,2684.95327,,0.5776372089117202,-1470.5943549999984,0.7353910524340336,0.9010224388860104,3.269999999999996,4.635555927136551,58478.862458,2895.9,-7.590000000000003
2026-05-14 18:45:00+00:00,2026-05-14 20:45:00+02:00,2026-05-14,20,45,3,3,5,158.74,160.7,-4236.421171000002,2525.01873,,1.161668924639681,-1132.3293950000025,0.11313708498984519,0.8332080182093272,1.2000000000000028,4.93742717656249,58117.06285,2919.2,-1.9599999999999795
2026-05-14 19:00:00+00:00,2026-05-14 21:00:00+02:00,2026-05-14,21,0,0,3,5,160.17,172.33,-3776.9854255000027,2354.37319,,1.0509821067370362,-866.549325,0.7636753236814601,0.8271450127517186,8.669999999999987,5.1110769050104095,57209.593666,2958.16,-12.160000000000025
2026-05-14 19:15:00+00:00,2026-05-14 21:15:00+02:00,2026-05-14,21,15,1,3,5,159.99,164.99,-3302.2018465,2236.40886,,1.1564103911305428,-552.1695150000028,2.7930717856868745,0.6504049158548111,4.7749999999999915,5.718080372481675,56507.13042,2999.05,-5.0
2026-05-14 19:30:00+00:00,2026-05-14 21:30:00+02:00,2026-05-14,21,30,2,3,5,152.24,159.99,-3627.356048999998,2166.18919,,1.2646612656612324,-461.99326999999994,10.479322497184649,0.5155286940788896,2.999999999999986,6.150683378985197,55721.023122,3042.19,-7.75
2026-05-14 19:45:00+00:00,2026-05-14 21:45:00+02:00,2026-05-14,21,45,3,3,5,145.21,147.54,-3286.3315230000007,2117.13991,,1.0806500291699601,-596.515785,9.78635785162182,0.6087119219882289,-2.4200000000000017,6.435528832677663,54898.101503,3087.5,-2.329999999999984
2026-05-14 20:00:00+00:00,2026-05-14 22:00:00+02:00,2026-05-14,22,0,0,3,5,155.84,168.17,-3609.455097500002,2104.99296,,0.7040050032501436,-440.34601499999917,0.7000357133746784,0.5310362296505009,5.074999999999996,6.543477961303056,54069.643709,3137.24,-12.329999999999984
2026-05-14 20:15:00+00:00,2026-05-14 22:15:00+02:00,2026-05-14,22,15,1,3,5,152.41,150.27,-3664.7137545000005,2120.41122,,0.5654571879717623,-303.87021000000004,2.9557063453597734,0.5261909183426169,4.819999999999993,6.576765420572542,53192.942549,3180.4,2.1399999999999864
2026-05-14 20:30:00+00:00,2026-05-14 22:30:00+02:00,2026-05-14,22,30,2,3,5,146.19,145.39,-3622.8269674999974,2136.67869,,0.4463467564387269,-27.335485000000972,1.9374725804511266,0.5298896039836303,-0.8800000000000097,6.965775203193146,52113.454665,3213.57,0.8000000000000114
2026-05-14 20:45:00+00:00,2026-05-14 22:45:00+02:00,2026-05-14,22,45,3,3,5,138.19,139.81,-3840.3568860000014,2171.83187,,0.5940982643434861,-200.59104999999772,8.131727983645307,0.5564541413992571,-0.8000000000000043,7.039210176910742,51382.659761,3250.78,-1.6200000000000045
2026-05-14 21:00:00+00:00,2026-05-14 23:00:00+02:00,2026-05-14,23,0,0,3,5,145.67,144.42,-3754.644724499998,2207.36502,,1.1630133436542258,-375.9822300000005,3.493107499061543,0.6685214774084414,8.25,7.749833704094895,50241.13108,3275.16,1.25
2026-05-14 21:15:00+00:00,2026-05-14 23:15:00+02:00,2026-05-14,23,15,1,3,5,137.24,137.4,-4003.4747789999965,2298.03535,,0.8809889274294295,-301.69670499999984,2.2980970388562794,0.7185252504164662,4.734999999999999,6.937187174022943,49547.647063,3293.77,-0.1599999999999966
2026-05-14 21:30:00+00:00,2026-05-14 23:30:00+02:00,2026-05-14,23,30,2,3,5,130.3,133.71,-4226.4108825,2394.47964,,0.45347064199727677,-387.91282500000034,4.758828637385458,0.7032467887644324,2.5049999999999955,7.4758477587183085,48882.052534,3307.37,-3.4099999999999966
2026-05-14 21:45:00+00:00,2026-05-14 23:45:00+02:00,2026-05-14,23,45,3,3,5,126.8,129.75,-4123.110519999998,2492.81999,,0.2960838508100441,-423.37524499999927,3.8254476862192197,0.6414897309734439,-4.765000000000001,6.993761315020263,48029.332968,3318.81,-2.950000000000003
2026-05-19 10:00:00+00:00,2026-05-19 12:00:00+02:00,2026-05-19,12,0,0,1,5,68.09,76.65,,2303.42735,111.44,,,,,,0.00018806946148662584,63492.442494,175.33,-8.560000000000002
2026-05-19 10:15:00+00:00,2026-05-19 12:15:00+02:00,2026-05-19,12,15,1,1,5,66.58,76.21,,2470.85382,106.59,,,,,,9.85297184257955e-05,63488.714651,180.31,-9.629999999999995
2026-05-19 10:30:00+00:00,2026-05-19 12:30:00+02:00,2026-05-19,12,30,2,1,5,65.42,63.34,,2642.39148,106.29,,,,,,0.0317001114244851,63268.034761,186.27,2.0799999999999983
2026-05-19 10:45:00+00:00,2026-05-19 12:45:00+02:00,2026-05-19,12,45,3,1,5,63.92,69.39,,2816.70903,105.38,,,,,,0.022563168243396624,63021.452307,194.27,-5.469999999999999
2026-05-19 11:00:00+00:00,2026-05-19 13:00:00+02:00,2026-05-19,13,0,0,1,5,67.7,74.12,,2993.04554,106.84,,,,,,0.03737125714139038,62475.383438,201.42,-6.420000000000002
2026-05-19 11:15:00+00:00,2026-05-19 13:15:00+02:00,2026-05-19,13,15,1,1,5,68.18,73.65,,3166.16147,106.0,,,,,,0.033709765183518293,62365.404035,222.59,-5.469999999999999
2026-05-19 11:30:00+00:00,2026-05-19 13:30:00+02:00,2026-05-19,13,30,2,1,5,70.18,74.02,,3336.17255,105.03,,,,,,0.03461937331486537,61717.4408,238.78,-3.839999999999989
2026-05-19 11:45:00+00:00,2026-05-19 13:45:00+02:00,2026-05-19,13,45,3,1,5,67.85,73.16,,3502.47062,104.84,,,,,,0.036206280981640984,61180.282562,249.99,-5.310000000000002
2026-05-19 12:00:00+00:00,2026-05-19 14:00:00+02:00,2026-05-19,14,0,0,1,5,67.19,75.76,,3673.0728,99.63,,,,,,0.032622876404600175,61216.112005,242.63,-8.570000000000007
2026-05-19 12:15:00+00:00,2026-05-19 14:15:00+02:00,2026-05-19,14,15,1,1,5,69.93,78.01,,3822.56672,101.38,,,,,,0.02965563956541242,60625.374296,260.82,-8.079999999999998
2026-05-19 12:30:00+00:00,2026-05-19 14:30:00+02:00,2026-05-19,14,30,2,1,5,71.92,77.15,,3953.48311,102.59,,,,,,0.019376425399905944,60458.149268,280.98,-5.230000000000004
2026-05-19 12:45:00+00:00,2026-05-19 14:45:00+02:00,2026-05-19,14,45,3,1,5,72.0,81.0,,4076.63707,104.04,,,,,,0.012906751290508075,60122.760679,294.11,-9.0
2026-05-19 13:00:00+00:00,2026-05-19 15:00:00+02:00,2026-05-19,15,0,0,1,5,71.72,77.67,,4205.74095,103.33,,,,,,0.013254391857891618,59921.000617,319.69,-5.950000000000003
2026-05-19 13:15:00+00:00,2026-05-19 15:15:00+02:00,2026-05-19,15,15,1,1,5,77.32,84.7,,4334.40135,105.98,,,,,,0.0024976380076123864,59819.700644,338.19,-7.38000000000001
2026-05-19 13:30:00+00:00,2026-05-19 15:30:00+02:00,2026-05-19,15,30,2,1,5,82.06,95.14,,4461.634,107.78,,,,,,0.010389670163248292,59333.220516,363.71,-13.079999999999998
2026-05-19 13:45:00+00:00,2026-05-19 15:45:00+02:00,2026-05-19,15,45,3,1,5,89.78,96.66,,4586.96023,112.12,,,,,,0.1425464847643343,59084.252842,382.22,-6.8799999999999955
2026-05-19 14:00:00+00:00,2026-05-19 16:00:00+02:00,2026-05-19,16,0,0,1,5,85.8,89.48,,4710.99176,101.31,,,,,,0.16318482488755504,59328.846115,449.64,-3.680000000000007
2026-05-19 14:15:00+00:00,2026-05-19 16:15:00+02:00,2026-05-19,16,15,1,1,5,92.49,98.42,,4792.95465,109.28,,,,,,0.5398812442933512,58800.419329,500.97,-5.930000000000007
2026-05-19 14:30:00+00:00,2026-05-19 16:30:00+02:00,2026-05-19,16,30,2,1,5,96.46,108.4,,4873.16216,114.65,,,,,,1.0761502417498663,59246.813857,547.34,-11.940000000000012
2026-05-19 14:45:00+00:00,2026-05-19 16:45:00+02:00,2026-05-19,16,45,3,1,5,100.32,115.26,,4948.94413,128.35,,,,,,1.4481810405192754,59082.646738,593.65,-14.940000000000012
2026-05-19 15:00:00+00:00,2026-05-19 17:00:00+02:00,2026-05-19,17,0,0,1,5,101.77,105.06,,5014.53093,107.42,,,,,,1.2725205436203246,59264.244909,668.68,-3.2900000000000063
2026-05-19 15:15:00+00:00,2026-05-19 17:15:00+02:00,2026-05-19,17,15,1,1,5,111.06,119.99,,4993.97572,128.04,,,,,,1.7755915469826438,59479.108801,747.68,-8.929999999999993
2026-05-19 15:30:00+00:00,2026-05-19 17:30:00+02:00,2026-05-19,17,30,2,1,5,121.02,136.59,,4964.15032,142.03,,,,,,1.9910414340074105,59583.213946,828.71,-15.570000000000007
2026-05-19 15:45:00+00:00,2026-05-19 17:45:00+02:00,2026-05-19,17,45,3,1,5,127.18,147.29,,4929.19799,153.01,,,,,,2.5034987116609138,59756.816172,903.73,-20.109999999999985
2026-05-19 16:00:00+00:00,2026-05-19 18:00:00+02:00,2026-05-19,18,0,0,1,5,119.6,129.21,,4884.75371,134.33,,,,,,2.666142573759766,59851.147068,990.35,-9.610000000000014
2026-05-19 16:15:00+00:00,2026-05-19 18:15:00+02:00,2026-05-19,18,15,1,1,5,130.37,138.66,,4844.53809,142.72,,,,,,3.151221751569901,60172.168267,1097.81,-8.289999999999992
2026-05-19 16:30:00+00:00,2026-05-19 18:30:00+02:00,2026-05-19,18,30,2,1,5,141.03,150.0,,4804.26232,157.36,,,,,,3.572072078631752,60229.002243,1204.38,-8.969999999999999
2026-05-19 16:45:00+00:00,2026-05-19 18:45:00+02:00,2026-05-19,18,45,3,1,5,155.91,168.9,,4764.69511,171.15,,,,,,3.88845392058473,60337.876728,1313.99,-12.990000000000009
2026-05-19 17:00:00+00:00,2026-05-19 19:00:00+02:00,2026-05-19,19,0,0,1,5,143.23,148.84,,4731.75907,149.95,,,,,,4.25636995289301,60119.378337,1420.18,-5.610000000000014
2026-05-19 17:15:00+00:00,2026-05-19 19:15:00+02:00,2026-05-19,19,15,1,1,5,155.99,159.35,,4754.39454,165.84,,,,,,5.02444006310042,59970.386887,1530.86,-3.359999999999985
2026-05-19 17:30:00+00:00,2026-05-19 19:30:00+02:00,2026-05-19,19,30,2,1,5,167.99,172.48,,4785.35229,172.3,,,,,,5.089784351732048,60087.501434,1648.53,-4.489999999999981
2026-05-19 17:45:00+00:00,2026-05-19 19:45:00+02:00,2026-05-19,19,45,3,1,5,194.99,212.7,,4868.50962,192.31,,,,,,4.019399460833637,59645.498461,1761.35,-17.70999999999998
2026-05-19 18:00:00+00:00,2026-05-19 20:00:00+02:00,2026-05-19,20,0,0,1,5,185.33,180.22,,4982.54228,176.99,,,,,,4.358711328020331,58765.086565,1870.1,5.110000000000014
2026-05-19 18:15:00+00:00,2026-05-19 20:15:00+02:00,2026-05-19,20,15,1,1,5,184.0,189.35,,5162.44048,172.0,,,,,,4.554371676897767,58368.700108,1983.89,-5.349999999999994
2026-05-19 18:30:00+00:00,2026-05-19 20:30:00+02:00,2026-05-19,20,30,2,1,5,181.6,199.99,,5434.5349,163.09,,,,,,4.742791526029803,57832.201554,2094.76,-18.390000000000015
2026-05-19 18:45:00+00:00,2026-05-19 20:45:00+02:00,2026-05-19,20,45,3,1,5,175.67,173.68,,5704.48288,154.76,,,,,,5.1008235305704215,57388.367305,2207.51,1.9899999999999807
2026-05-19 19:00:00+00:00,2026-05-19 21:00:00+02:00,2026-05-19,21,0,0,1,5,179.99,191.4,,5976.60781,163.12,,,,,,5.178453765689239,56734.869926,2320.04,-11.409999999999997
2026-05-19 19:15:00+00:00,2026-05-19 21:15:00+02:00,2026-05-19,21,15,1,1,5,157.3,172.2,,6280.33881,155.25,,,,,,5.815113588481578,55964.042054,2407.35,-14.899999999999977
2026-05-19 19:30:00+00:00,2026-05-19 21:30:00+02:00,2026-05-19,21,30,2,1,5,152.0,161.52,,6611.81481,147.27,,,,,,6.076574249691124,55187.122785,2498.41,-9.52000000000001
2026-05-19 19:45:00+00:00,2026-05-19 21:45:00+02:00,2026-05-19,21,45,3,1,5,141.11,153.68,,6957.068,134.37,,,,,,6.303760367388129,54575.292751,2587.94,-12.569999999999993
2026-05-19 20:00:00+00:00,2026-05-19 22:00:00+02:00,2026-05-19,22,0,0,1,5,147.99,155.95,,7236.65839,145.31,,,,,,6.4415563792064905,53675.28775,2671.37,-7.9599999999999795
2026-05-19 20:15:00+00:00,2026-05-19 22:15:00+02:00,2026-05-19,22,15,1,1,5,141.59,150.89,,7559.41653,138.23,,,,,,6.439084252101545,52831.546656,2745.84,-9.299999999999983
2026-05-19 20:30:00+00:00,2026-05-19 22:30:00+02:00,2026-05-19,22,30,2,1,5,133.85,141.38,,7883.12895,130.62,,,,,,6.800414794739514,51964.107199,2817.6,-7.530000000000001
2026-05-19 20:45:00+00:00,2026-05-19 22:45:00+02:00,2026-05-19,22,45,3,1,5,125.84,128.77,,8200.12764,121.94,,,,,,6.935406058063314,51236.927893,2897.21,-2.930000000000007
2026-05-19 21:00:00+00:00,2026-05-19 23:00:00+02:00,2026-05-19,23,0,0,1,5,126.93,140.89,,8500.97783,128.91,,,,,,7.156528821682767,50302.227566,2958.62,-13.95999999999998
2026-05-19 21:15:00+00:00,2026-05-19 23:15:00+02:00,2026-05-19,23,15,1,1,5,121.23,133.99,,8750.64459,122.05,,,,,,6.647536694688866,49469.045742,3003.75,-12.760000000000005
2026-05-19 21:30:00+00:00,2026-05-19 23:30:00+02:00,2026-05-19,23,30,2,1,5,116.34,129.39,,9003.12422,117.24,,,,,,7.107965170420166,48799.853224,3053.91,-13.049999999999983
2026-05-19 21:45:00+00:00,2026-05-19 23:45:00+02:00,2026-05-19,23,45,3,1,5,105.9,123.62,,9259.70028,113.97,,,,,,6.665588876558649,48208.747625,3094.97,-17.72
2026-05-21 10:00:00+00:00,2026-05-21 12:00:00+02:00,2026-05-21,12,0,0,3,5,21.62,34.4,,5352.71334,105.81,,,,,,0.000383796985854695,62405.081263,136.75,-12.779999999999998
2026-05-21 10:15:00+00:00,2026-05-21 12:15:00+02:00,2026-05-21,12,15,1,3,5,17.7,36.31,,5462.77404,105.98,,,,,,0.00010072303997556656,62195.606372,127.25,-18.610000000000003
2026-05-21 10:30:00+00:00,2026-05-21 12:30:00+02:00,2026-05-21,12,30,2,3,5,15.9,30.6,,5569.68852,104.27,,,,,,0.0001697695411667664,61777.822151,115.9,-14.700000000000001
2026-05-21 10:45:00+00:00,2026-05-21 12:45:00+02:00,2026-05-21,12,45,3,3,5,13.88,10.01,,5675.60684,107.04,,,,,,0.0004698563601072682,62289.144497,107.65,3.870000000000001
2026-05-21 11:00:00+00:00,2026-05-21 13:00:00+02:00,2026-05-21,13,0,0,3,5,15.0,10.12,,5782.26127,102.46,,,,,,0.018496941537372476,60512.386415,100.42,4.880000000000001
2026-05-21 11:15:00+00:00,2026-05-21 13:15:00+02:00,2026-05-21,13,15,1,3,5,15.38,23.9,,5863.70003,102.13,,,,,,0.019630035098730295,60240.676796,92.56,-8.519999999999998
2026-05-21 11:30:00+00:00,2026-05-21 13:30:00+02:00,2026-05-21,13,30,2,3,5,15.05,6.26,,5954.80173,102.23,,,,,,0.019010468917931886,59770.365207,84.7,8.790000000000001
2026-05-21 11:45:00+00:00,2026-05-21 13:45:00+02:00,2026-05-21,13,45,3,3,5,17.76,13.3,,6070.18512,100.57,,,,,,0.022571059859484335,58512.877858,81.99,4.460000000000001
2026-05-21 12:00:00+00:00,2026-05-21 14:00:00+02:00,2026-05-21,14,0,0,3,5,15.5,5.0,,6196.15034,101.07,,,,,,0.013986166731755983,59195.381304,59.02,10.5
2026-05-21 12:15:00+00:00,2026-05-21 14:15:00+02:00,2026-05-21,14,15,1,3,5,16.78,9.1,,6268.03128,102.01,,,,,,0.011705828894414128,58364.088894,56.92,7.6800000000000015
2026-05-21 12:30:00+00:00,2026-05-21 14:30:00+02:00,2026-05-21,14,30,2,3,5,18.2,9.34,,6306.90635,103.54,,,,,,0.0003636859109141133,58682.053266,56.85,8.86
2026-05-21 12:45:00+00:00,2026-05-21 14:45:00+02:00,2026-05-21,14,45,3,3,5,23.88,11.81,,6331.53262,104.3,,,,,,0.0022771097059948887,58107.402473,54.71,12.069999999999999
2026-05-21 13:00:00+00:00,2026-05-21 15:00:00+02:00,2026-05-21,15,0,0,3,5,20.78,9.1,,6331.87828,100.77,,,,,,0.0046763811175342986,58337.555752,55.23,11.680000000000001
2026-05-21 13:15:00+00:00,2026-05-21 15:15:00+02:00,2026-05-21,15,15,1,3,5,23.99,44.69,,6274.02388,103.68,,,,,,0.0021547246344680044,57598.431345,56.11,-20.7
2026-05-21 13:30:00+00:00,2026-05-21 15:30:00+02:00,2026-05-21,15,30,2,3,5,44.31,46.72,,6214.82463,107.91,,,,,,0.021774200103785498,58021.441819,58.09,-2.4099999999999966
2026-05-21 13:45:00+00:00,2026-05-21 15:45:00+02:00,2026-05-21,15,45,3,3,5,59.67,64.9,,6152.40851,112.0,,,,,,0.1476383079209979,57545.109083,60.21,-5.230000000000004
2026-05-21 14:00:00+00:00,2026-05-21 16:00:00+02:00,2026-05-21,16,0,0,3,5,44.57,27.57,,6085.14694,104.4,,,,,,0.2363864875107365,58056.64963,62.5,17.0
2026-05-21 14:15:00+00:00,2026-05-21 16:15:00+02:00,2026-05-21,16,15,1,3,5,70.08,67.33,,5991.07215,113.13,,,,,,0.8343261763008807,57910.830655,66.2,2.75
2026-05-21 14:30:00+00:00,2026-05-21 16:30:00+02:00,2026-05-21,16,30,2,3,5,89.51,90.66,,5896.15906,118.53,,,,,,1.4695631365628108,58347.879017,71.0,-1.1499999999999915
2026-05-21 14:45:00+00:00,2026-05-21 16:45:00+02:00,2026-05-21,16,45,3,3,5,98.83,101.27,,5803.57061,125.92,,,,,,1.6750497670364846,58303.101536,77.77,-2.4399999999999977
2026-05-21 15:00:00+00:00,2026-05-21 17:00:00+02:00,2026-05-21,17,0,0,3,5,83.99,83.4,,5697.79199,110.61,,,,,,1.4670580471822043,58027.415757,84.67,0.5899999999999892
2026-05-21 15:15:00+00:00,2026-05-21 17:15:00+02:00,2026-05-21,17,15,1,3,5,100.32,100.0,,5508.23996,123.69,,,,,,1.8306437464270835,58925.235164,95.79,0.3199999999999932
2026-05-21 15:30:00+00:00,2026-05-21 17:30:00+02:00,2026-05-21,17,30,2,3,5,115.99,121.1,,5318.78352,134.35,,,,,,2.0805966454475495,58395.614521,104.88,-5.109999999999999
2026-05-21 15:45:00+00:00,2026-05-21 17:45:00+02:00,2026-05-21,17,45,3,3,5,131.26,138.67,,5125.13335,147.61,,,,,,2.5823658062600563,58163.021022,114.99,-7.409999999999997
2026-05-21 16:00:00+00:00,2026-05-21 18:00:00+02:00,2026-05-21,18,0,0,3,5,115.98,113.13,,4914.52653,129.59,,,,,,2.7080761141976355,57891.002835,126.1,2.8500000000000085
2026-05-21 16:15:00+00:00,2026-05-21 18:15:00+02:00,2026-05-21,18,15,1,3,5,127.68,128.99,,4625.47801,140.94,,,,,,3.2409677489901236,57826.065177,139.07,-1.3100000000000023
