feature,selection_frequency,clean_selection_frequency,selected_folds,selected_clean_folds,mean_abs_coefficient,median_abs_coefficient,max_abs_coefficient,fold_all_missing_frequency,coefficient_sign_stability,selected_pre_cap,prefilter_keep,prefilter_reason,non_missing_count,non_missing_fraction,unique_values,family_x,pool_x,base_signal_x,corr_prune_keep,corr_prune_reason,correlated_with,max_abs_corr_with_kept,univariate_abs_spearman,family_y,pool_y,base_signal_y,family,pool,base_signal,selected,selection_method
load_da_forecast_error_mw_rolling_median_3d_same_local_qh,0.7777777777777778,0.7777777777777778,14.0,14.0,0.4205267452497298,0.37520646477936204,1.2068322226507344,0.0,1.0,True,True,kept,75648,0.9163234652841707,50334,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.1142535740763669,0.11532598684770312,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.7777777777777778,0.7777777777777778,14.0,14.0,0.30563273274039277,0.30963704962983063,1.0715402733302029,0.0,1.0,True,True,kept,75632,0.9161296574446436,75630,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_std_3d_same_local_qh,0.7481473102990994,0.00834998809170458,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,elasticnet_coefficients
wind_offshore_forecast_id_mw_lag_2d_same_local_qh,0.7777777777777778,0.7777777777777778,14.0,14.0,0.3642578723020581,0.3005891238575783,1.6070902932017095,0.0,1.0,True,True,kept,82332,0.9972866902466204,76976,id_forecast,forecast_level,wind_offshore_forecast_id_mw,True,kept,renewable_total_forecast_da_mw_lag_2d_same_local_qh,0.49664979761129663,0.04607910311749781,id_forecast,forecast_level,wind_offshore_forecast_id_mw,id_forecast,forecast_level,wind_offshore_forecast_id_mw,True,elasticnet_coefficients
load_forecast_da_mw_lag_7d_same_local_qh,0.7777777777777778,0.7777777777777778,14.0,14.0,0.3833298810547908,0.2525206848396726,2.177790171034779,0.0,1.0,True,True,kept,80911,0.9800741314986191,80170,da_forecast,forecast_level,load_forecast_da_mw,True,kept,residual_load_forecast_da_mw_lag_7d_same_local_qh,0.39228599307772266,0.22193219447388524,da_forecast,forecast_level,load_forecast_da_mw,da_forecast,forecast_level,load_forecast_da_mw,True,elasticnet_coefficients
residual_load_revision_id_minus_da_approx_mw_rolling_median_7d_same_local_qh,0.7777777777777778,0.7777777777777778,14.0,14.0,0.21935312210206512,0.18524298281569712,0.7171298606328328,0.0,1.0,True,True,kept,82264,0.9964630069286302,35238,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_7d_same_local_qh,0.8021452634654667,0.07875644173253978,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,elasticnet_coefficients
da_price_eur_mwh_rolling_std_28d_same_local_qh,0.7777777777777778,0.7777777777777778,14.0,14.0,0.31849504301307585,0.051698496929169946,2.667201887472413,0.0,1.0,True,True,kept,81596,0.9883715296283735,55777,da_price,market_history,da_price_eur_mwh,True,kept,ida1_price_eur_mwh_rolling_median_28d_same_local_qh,0.45393344651671547,0.3267342817135871,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,True,elasticnet_coefficients
month_cos,0.7222222222222222,0.7222222222222222,13.0,13.0,0.25828963017840856,0.2239995206790339,1.0281966606457886,0.0,1.0,True,True,kept,82556,1.0,11,calendar,calendar,month_cos,True,kept,is_weekend,0.01420808100573439,0.09559898826762646,calendar,calendar,month_cos,calendar,calendar,month_cos,True,elasticnet_coefficients
ida1_price_eur_mwh_rolling_std_3d_same_local_qh,0.7777777777777778,0.7777777777777778,14.0,14.0,0.3685227448356894,0.2262216489166872,1.0138460020118498,0.0,1.0,True,True,kept,76896,0.9314404767672853,76050,ida1_history,market_history,ida1_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_std_3d_same_local_qh,0.7915196564668188,0.19936280900946973,ida1_history,market_history,ida1_price_eur_mwh,ida1_history,market_history,ida1_price_eur_mwh,False,elasticnet_coefficients
ida1_minus_da_spread_eur_mwh_rolling_std_14d_same_local_qh,0.7222222222222222,0.7222222222222222,13.0,13.0,0.33129590463707603,0.30822010034874237,1.5316796931231926,0.0,1.0,True,True,kept,81596,0.9883715296283735,81590,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_rolling_std_28d_same_local_qh,0.856422453163764,0.1895369164317657,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,False,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_rolling_std_14d_same_local_qh,0.7222222222222222,0.7222222222222222,13.0,13.0,0.17007124909264873,0.08624698200346592,0.7043055795854192,0.0,1.0,True,True,kept,80151,0.9708682591210814,80147,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.7233028477923376,0.013678818392247433,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_onshore_id_forecast_error_mw_rolling_mean_3d_same_local_qh,0.7222222222222222,0.7222222222222222,13.0,13.0,0.1816032454189046,0.059656873925811975,1.4089528185378457,0.0,1.0,True,True,kept,75636,0.9161781094045254,75519,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_rolling_mean_3d_same_local_qh,0.8735785349552366,0.06210445759052556,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False,elasticnet_coefficients
ida1_minus_da_spread_eur_mwh_rolling_mean_7d_same_local_qh,0.6666666666666666,0.6666666666666666,12.0,12.0,0.6759626216188819,0.5950161319625703,2.7393877714126047,0.0,1.0,True,True,kept,81408,0.9860942875139299,79968,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_rolling_mean_28d_same_local_qh,0.8687900452748867,0.18183738294872495,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,False,elasticnet_coefficients
wind_offshore_id_forecast_error_mw_rolling_median_3d_same_local_qh,0.6666666666666666,0.6666666666666666,12.0,12.0,0.19343578963876318,0.1719798749118813,0.9933073513469802,0.0,1.0,True,True,kept,75628,0.9160812054847619,47130,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_mean_3d_same_local_qh,0.8167596465092006,0.10926414269403915,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False,elasticnet_coefficients
load_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.6666666666666666,0.6666666666666666,12.0,12.0,0.1570453168959024,0.15521663626229212,0.5301716985318203,0.0,1.0,True,True,kept,75648,0.9163234652841707,75648,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_std_7d_same_local_qh,0.5181337919993797,0.030432281787584003,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False,elasticnet_coefficients
wind_total_forecast_revision_id_minus_da_mw_regime_vol_7d_over_28d,0.6111111111111112,0.6111111111111112,11.0,11.0,0.12725287879161742,0.12256040316760282,0.3635626608728229,0.0,1.0,False,True,kept,81592,0.9883230776684917,81592,regime_volatility,regime,wind_total_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_regime_vol_7d_over_28d,0.8869638003185405,0.004857929355749057,regime_volatility,regime,wind_total_forecast_revision_id_minus_da_mw,regime_volatility,regime,wind_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
solar_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.6111111111111112,0.6111111111111112,11.0,11.0,0.09014376086764,0.06111071900636919,0.3421417544972449,0.0,1.0,False,True,kept,46753,0.5663186200881826,42719,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_3d_same_local_qh,0.3254145180395085,0.018933822550784067,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
ida1_price_eur_mwh_rolling_median_28d_same_local_qh,0.6111111111111112,0.6111111111111112,11.0,11.0,0.23355814320892232,0.0481525332316538,1.3258848831474133,0.0,1.0,False,True,kept,81500,0.9872086825912109,31052,ida1_history,market_history,ida1_price_eur_mwh,True,kept,ida1_price_eur_mwh_rolling_mean_7d_same_local_qh,0.8925076405253151,0.7165029854366023,ida1_history,market_history,ida1_price_eur_mwh,ida1_history,market_history,ida1_price_eur_mwh,False,elasticnet_coefficients
da_price_eur_mwh_regime_vol_7d_over_28d,0.6111111111111112,0.6111111111111112,11.0,11.0,0.06106607260211278,0.024592246953575533,0.24167525945472834,0.0,1.0,False,True,kept,81596,0.9883715296283735,55877,regime_volatility,regime,da_price_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_regime_vol_7d_over_28d,0.32831648017022,0.010918771175140738,regime_volatility,regime,da_price_eur_mwh,regime_volatility,regime,da_price_eur_mwh,False,elasticnet_coefficients
wind_onshore_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.5555555555555556,0.5555555555555556,10.0,10.0,0.08228473226025262,0.02229976665068975,0.29852308283802376,0.0,1.0,False,True,kept,79576,0.9639032898880759,79288,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_rolling_std_28d_same_local_qh,0.8967871075252716,0.010533467068399503,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_rolling_median_7d_same_local_qh,0.5555555555555556,0.5555555555555556,10.0,10.0,0.049865111275915856,0.004480351686860385,0.28683876691858523,0.0,1.0,False,True,kept,79962,0.9685789040166675,38589,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_median_14d_same_local_qh,0.6935656007539461,0.18140337399745265,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False,elasticnet_coefficients
ida1_price_eur_mwh_rolling_std_7d_same_local_qh,0.5,0.5,9.0,9.0,0.1187162962170666,0.0184850491126759,0.7581795034705309,0.0,1.0,False,True,kept,81408,0.9860942875139299,81390,ida1_history,market_history,ida1_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_std_7d_same_local_qh,0.874970098310691,0.23712078739510165,ida1_history,market_history,ida1_price_eur_mwh,ida1_history,market_history,ida1_price_eur_mwh,False,elasticnet_coefficients
ida1_minus_da_spread_eur_mwh_rolling_std_3d_same_local_qh,0.5,0.5,9.0,9.0,0.0976966054786699,0.0025692972675168254,0.6862320981157882,0.0,1.0,False,True,kept,76896,0.9314404767672853,75560,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_rolling_std_7d_same_local_qh,0.7023323552712293,0.14570803032496174,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,False,elasticnet_coefficients
da_price_eur_mwh_lag_2d_same_local_qh,0.4444444444444444,0.4444444444444444,8.0,8.0,0.23503663399761715,0.0,1.7312880159853914,0.0,1.0,False,True,kept,82338,0.9973593681864431,13702,da_price,market_history,da_price_eur_mwh,True,kept,ida1_price_eur_mwh_rolling_median_3d_same_local_qh,0.8837255779313942,0.6265985066064589,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False,elasticnet_coefficients
ida1_price_eur_mwh_lag_1d_same_local_qh,0.4444444444444444,0.4444444444444444,8.0,8.0,0.5418185208278498,0.0,2.6401246816260593,0.0,1.0,False,True,kept,77268,0.9359465090362905,51928,ida1_history,market_history,ida1_price_eur_mwh,True,kept,da_price_eur_mwh,0.7477750833410122,0.7558438954401016,ida1_history,market_history,ida1_price_eur_mwh,ida1_history,market_history,ida1_price_eur_mwh,False,elasticnet_coefficients
wind_offshore_id_forecast_error_mw_rolling_std_14d_same_local_qh,0.4444444444444444,0.4444444444444444,8.0,8.0,0.11160069162909918,0.0,0.7768967611969055,0.0,1.0,False,True,kept,80152,0.9708803721110519,80146,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_std_28d_same_local_qh,0.8275892970454318,0.002801222164807098,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False,elasticnet_coefficients
ida1_minus_da_spread_eur_mwh_rolling_mean_3d_same_local_qh,0.3888888888888889,0.3888888888888889,7.0,7.0,0.07132932820730475,0.0,0.35612081987567323,0.0,0.7142857142857143,False,True,kept,76896,0.9314404767672853,71916,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_rolling_mean_7d_same_local_qh,0.87072496878614,0.16796916551239816,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,False,elasticnet_coefficients
renewable_total_forecast_revision_id_minus_da_mw_rolling_std_3d_same_local_qh,0.3888888888888889,0.3888888888888889,7.0,7.0,0.04944213557254448,0.0,0.315985513130026,0.0,1.0,False,True,kept,82360,0.997625853965793,82360,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_rolling_std_7d_same_local_qh,0.5803450655978979,0.04688876312432027,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
solar_da_forecast_error_mw_lag_14d_same_local_qh,0.3888888888888889,0.3888888888888889,7.0,7.0,0.03853487075824554,0.0,0.17677050909403844,0.0,1.0,False,True,kept,41450,0.5020834342749164,40506,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,True,kept,solar_da_forecast_error_mw_rolling_mean_7d_same_local_qh,0.7911023879123046,0.02741526744095943,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,False,elasticnet_coefficients
solar_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.3888888888888889,0.3888888888888889,7.0,7.0,0.04842080452347855,0.0,0.25729065977778,0.0,1.0,False,True,kept,43051,0.5214763312175977,42925,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,True,kept,solar_da_forecast_error_mw_rolling_std_7d_same_local_qh,0.8535287950423015,0.28485940250050384,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,False,elasticnet_coefficients
wind_offshore_id_forecast_error_mw_lag_14d_same_local_qh,0.3888888888888889,0.3888888888888889,7.0,7.0,0.04812178587947654,0.0,0.29189125399239707,0.0,1.0,False,True,kept,72631,0.8797785745433403,69669,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_median_14d_same_local_qh,0.30646136652991507,0.06841643842739849,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False,elasticnet_coefficients
wind_total_forecast_id_mw_lag_14d_same_local_qh,0.3888888888888889,0.3888888888888889,7.0,7.0,0.04877771780881149,0.0,0.2445822488772805,0.0,1.0,False,True,kept,79280,0.9603178448568245,78673,id_forecast,forecast_level,wind_total_forecast_id_mw,True,kept,wind_offshore_forecast_da_mw_lag_14d_same_local_qh,0.8329077843924204,0.04353811259773033,id_forecast,forecast_level,wind_total_forecast_id_mw,id_forecast,forecast_level,wind_total_forecast_id_mw,False,elasticnet_coefficients
wind_total_forecast_revision_id_minus_da_mw_regime_abs_median_28d_over_vol,0.3888888888888889,0.3888888888888889,7.0,7.0,0.08911749358681922,0.0,0.40395776385207893,0.0,1.0,False,True,kept,81592,0.9883230776684917,81592,regime_level,regime,wind_total_forecast_revision_id_minus_da_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_regime_abs_median_28d_over_vol,0.7036102894503182,0.06980286017776495,regime_level,regime,wind_total_forecast_revision_id_minus_da_mw,regime_level,regime,wind_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
ida1_volume_mw_lag_2d_same_local_qh,0.3333333333333333,0.3333333333333333,6.0,6.0,0.04109770067156306,0.0,0.5105875493551311,0.05555555555555555,1.0,False,True,kept,40984,0.4964387809486894,6663,ida1_history,market_history,ida1_volume_mw,True,kept,ida1_minus_da_spread_eur_mwh_rolling_std_14d_same_local_qh,0.41808758522716377,0.04775485431336952,ida1_history,market_history,ida1_volume_mw,ida1_history,market_history,ida1_volume_mw,False,elasticnet_coefficients
renewable_total_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.3333333333333333,0.3333333333333333,6.0,6.0,0.0784157323938605,0.0,0.4004700468499442,0.0,1.0,False,True,kept,82444,0.9986433451233102,80586,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.8923640495563193,6.75204112387557e-05,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
wind_offshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.3333333333333333,0.3333333333333333,6.0,6.0,0.010252305078692977,0.0,0.07776611724238672,0.0,0.6666666666666666,False,True,kept,82415,0.9982920684141674,73593,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_mean_3d_same_local_qh,0.28410465238994076,0.009241096971820323,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
