trial,elapsed_seconds,score,mean_val_rmse,mean_val_mae,mean_overfit_ratio_rmse,mean_overfit_excess,mean_spearman,mean_signal_spearman,mean_directional_accuracy,total_pnl,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,gamma,objective,tree_method,random_state,n_jobs
24,1.29961008799728,56.97750319771542,41.6616883942622,24.13812257436911,1.3460181258582624,0.3676234783985033,0.8635791112496142,0.19203586034755693,0.5513888888888889,2272.7999999999993,550,2,0.005014396036743526,0.773588724289168,0.8440825595727047,121.7125549496207,75.784780755351,0.004879373392419606,8.991997036623257,reg:squarederror,hist,42,1
25,1.3263051739777438,56.003289589907496,40.95202805553736,23.721506464852226,1.3487350675956193,0.3675339720406096,0.8648244157811438,0.15619083730456063,0.5252314814814816,1054.7099999999987,550,2,0.011915038604389847,0.6656682420700215,0.7955811558950245,137.09649021086318,212.20493423449173,0.004406523718522087,11.303323868081081,reg:squarederror,hist,42,1
26,1.485919783997815,54.39584171458409,40.479543516424876,23.66711878779172,1.3124111180287845,0.3437859469070487,0.8643193763179531,0.11312545576376482,0.5104166666666666,735.6899999999998,550,3,0.013453823720430089,0.6602215254270365,0.7931531587470196,244.99108113789262,233.10351598432223,1.4076243132599224,11.592008873245895,reg:squarederror,hist,42,1
27,1.254601203952916,53.88244239427436,40.07050201614614,23.326821510404347,1.3063270512481149,0.3446909742374276,0.8670016651075045,0.1322360149571401,0.5122685185185185,2512.0399999999995,450,3,0.015290200863950998,0.6673382534323996,0.7971855323300743,234.35185503529988,206.8023037823437,0.013601765064049616,11.723771251631586,reg:squarederror,hist,42,1
28,1.398574926017318,53.74969930383232,40.04879804336238,23.25342218170205,1.3008578991987234,0.3421051799266347,0.8671514622858042,0.13722371397941582,0.5203703703703704,2136.7399999999993,450,3,0.013478818286629663,0.6757070665893888,0.8583227617091731,231.43055206445192,242.88637502030872,0.26749779772546906,11.764457970418285,reg:squarederror,hist,42,1
29,1.567340171954129,54.370293791680645,40.08407613195908,22.983947560889856,1.3126216149508438,0.35640630989449557,0.8693779670344948,0.1630487418252263,0.530324074074074,2822.5,450,3,0.015117761276052445,0.7363854721733908,0.8765168906925355,197.79627058527308,478.7948005726135,0.3112306255405322,15.973154086211563,reg:squarederror,hist,42,1
30,1.3765934529947117,54.874074051622095,39.882707356691434,22.8047569436304,1.347428826893957,0.37588638506546723,0.8645259269332554,0.15947730427994425,0.5319444444444444,2751.8599999999997,450,3,0.014706241295386882,0.7311288692565757,0.6751387036248194,167.14567246260847,231.1904200664381,0.24762025207310134,12.47328965025366,reg:squarederror,hist,42,1
31,1.328696738986764,54.4500763538249,39.861282042290846,22.851020724925174,1.3256843128683196,0.36598908926351303,0.8702493922420085,0.15515950370293335,0.5238425925925925,2530.57,450,3,0.01565462662392948,0.7383543030898101,0.8811159323288508,171.86807516678834,431.83521460295947,0.17592362363821698,14.812714256782158,reg:squarederror,hist,42,1
32,1.3517544129863381,53.85825666532745,40.02241081268134,23.123837485109767,1.3002610617397081,0.3457024594895752,0.8695046535907803,0.14973489831022221,0.5252314814814816,1970.7199999999998,500,3,0.014631592532534725,0.7472219001198374,0.8872924818113325,239.88053736014888,479.3398935801283,1.7374298852910466,15.260343989944872,reg:squarederror,hist,42,1
33,1.3415911889751442,54.42942262309473,40.65609715700916,23.69247575305899,1.29741589770672,0.33877638113896125,0.868575192791337,0.1534679221526674,0.5212962962962963,2223.2400000000007,500,3,0.010818682676800476,0.6793005233828014,0.8184986536477661,245.71370583957656,255.0338431956166,1.2271869771105925,14.728151371423918,reg:squarederror,hist,42,1
