feature,selection_frequency,clean_selection_frequency,selected_folds,selected_clean_folds,mean_abs_coefficient,median_abs_coefficient,max_abs_coefficient,fold_all_missing_frequency,coefficient_sign_stability,selected_pre_cap,prefilter_keep,prefilter_reason,non_missing_count,non_missing_fraction,unique_values,family_x,pool_x,base_signal_x,corr_prune_keep,corr_prune_reason,correlated_with,max_abs_corr_with_kept,univariate_abs_spearman,family_y,pool_y,base_signal_y,family,pool,base_signal,selected,selection_method
ida1_minus_da_spread_eur_mwh_lag_14d_same_local_qh,0.5555555555555556,0.5555555555555556,10.0,10.0,0.17989117101902607,0.011066797277748461,0.9589546331529551,0.0,1.0,False,True,kept,72948,0.8836183923639711,52518,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_rolling_mean_14d_same_local_qh,0.6751979504886735,0.4523897099783434,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,False,elasticnet_coefficients
ida1_minus_da_spread_eur_mwh_rolling_mean_3d_same_local_qh,0.4444444444444444,0.4444444444444444,8.0,8.0,0.2901226912954362,0.0,1.4099752637766634,0.0,1.0,False,True,kept,76896,0.9314404767672853,71916,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,0.8427244293572519,0.5485248114048386,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,False,elasticnet_coefficients
wind_onshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.4444444444444444,0.4444444444444444,8.0,8.0,0.07717588759663081,0.0,0.375345285593571,0.0,1.0,False,True,kept,82439,0.998582780173458,79329,forecast_revision,forecast_revision,wind_onshore_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_mean_3d_same_local_qh,0.5180876366890327,0.010966542019741057,forecast_revision,forecast_revision,wind_onshore_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_onshore_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
wind_onshore_id_forecast_error_mw_rolling_mean_3d_same_local_qh,0.4444444444444444,0.4444444444444444,8.0,8.0,0.06523392289438074,0.0,0.33954005882001054,0.0,1.0,False,True,kept,75636,0.9161781094045254,75519,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,solar_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.11188769340460826,0.026278048308459805,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False,elasticnet_coefficients
wind_total_forecast_revision_id_minus_da_mw_regime_vol_7d_over_28d,0.4444444444444444,0.4444444444444444,8.0,8.0,0.06159070810985252,0.0,0.31930791327417934,0.0,1.0,False,True,kept,81592,0.9883230776684917,81592,regime_volatility,regime,wind_total_forecast_revision_id_minus_da_mw,True,kept,ida1_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.14418749466977498,0.03266362392272149,regime_volatility,regime,wind_total_forecast_revision_id_minus_da_mw,regime_volatility,regime,wind_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
da_price_eur_mwh_rolling_median_3d_same_local_qh,0.3888888888888889,0.3888888888888889,7.0,7.0,0.09713575863882118,0.0,0.4389727429654015,0.0,1.0,False,True,kept,82364,0.9976743059256747,10698,da_price,market_history,da_price_eur_mwh,True,kept,ida1_price_eur_mwh_rolling_mean_3d_same_local_qh,0.9194021424203904,0.04353170867381354,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False,elasticnet_coefficients
da_price_eur_mwh_rolling_std_7d_same_local_qh,0.3888888888888889,0.3888888888888889,7.0,7.0,0.25070481952372226,0.0,1.0647291641024597,0.0,1.0,False,True,kept,82268,0.996511458888512,54654,da_price,market_history,da_price_eur_mwh,True,kept,ida1_price_eur_mwh_rolling_median_28d_same_local_qh,0.37865447662754825,0.028966579321691725,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False,elasticnet_coefficients
load_da_forecast_error_mw_rolling_median_3d_same_local_qh,0.3888888888888889,0.3888888888888889,7.0,7.0,0.12820892504110015,0.0,0.5792000987690056,0.0,1.0,False,True,kept,75648,0.9163234652841707,50334,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,solar_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.07014636447960049,0.02679959398507577,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False,elasticnet_coefficients
residual_load_revision_id_minus_da_approx_mw_rolling_mean_14d_same_local_qh,0.3888888888888889,0.3888888888888889,7.0,7.0,0.06816806247207434,0.0,0.3415886027776985,0.0,1.0,False,True,kept,82072,0.994137312854305,81957,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_median_7d_same_local_qh,0.5210074967970515,0.01103661949805996,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False,elasticnet_coefficients
month_cos,0.3333333333333333,0.3333333333333333,6.0,6.0,0.09016999903393028,0.0,0.4479685467942973,0.0,1.0,False,True,kept,82556,1.0,11,calendar,calendar,month_cos,True,kept,weekday_cos,0.015704983282125096,0.00030871264566463633,calendar,calendar,month_cos,calendar,calendar,month_cos,False,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_rolling_mean_14d_same_local_qh,0.3333333333333333,0.3333333333333333,6.0,6.0,0.06977713364198816,0.0,0.35870260698092116,0.0,1.0,False,True,kept,80151,0.9708682591210814,80034,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_mean_14d_same_local_qh,0.8552841984062003,0.0029233998470677073,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_rolling_median_7d_same_local_qh,0.3333333333333333,0.3333333333333333,6.0,6.0,0.0432016906004998,0.0,0.2731603351952799,0.0,1.0,False,True,kept,79962,0.9685789040166675,38589,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_mean_7d_same_local_qh,0.7964298177535339,0.0006640033710613967,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_rolling_std_14d_same_local_qh,0.3333333333333333,0.3333333333333333,6.0,6.0,0.0576915098187398,0.0,0.3219441789112769,0.0,1.0,False,True,kept,80151,0.9708682591210814,80147,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.7233028477923376,0.002895991556770405,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_onshore_forecast_da_mw_lag_14d_same_local_qh,0.3333333333333333,0.3333333333333333,6.0,6.0,0.045069007808914985,0.0,0.3031325108294463,0.0,1.0,False,True,kept,79276,0.9602693928969427,78201,da_forecast,forecast_level,wind_onshore_forecast_da_mw,True,kept,renewable_total_forecast_id_mw_lag_14d_same_local_qh,0.5946720164007863,0.02007416353767496,da_forecast,forecast_level,wind_onshore_forecast_da_mw,da_forecast,forecast_level,wind_onshore_forecast_da_mw,False,elasticnet_coefficients
da_price_eur_mwh_regime_vol_28d,0.2777777777777778,0.2777777777777778,5.0,5.0,0.1038270642257531,0.0,0.5397333170671431,0.0,1.0,False,True,kept,81596,0.9883715296283735,55777,regime_volatility,regime,da_price_eur_mwh,True,kept,da_price_eur_mwh_regime_abs_median_28d_over_vol,0.7477694630405401,0.00818657652831307,regime_volatility,regime,da_price_eur_mwh,regime_volatility,regime,da_price_eur_mwh,False,elasticnet_coefficients
da_price_eur_mwh_rolling_std_28d_same_local_qh,0.2777777777777778,0.2777777777777778,5.0,5.0,0.10206478506269098,0.0,0.5099110998322233,0.0,1.0,False,True,kept,81596,0.9883715296283735,55777,da_price,market_history,da_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_std_14d_same_local_qh,0.8867881704599689,0.00818657652831307,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False,elasticnet_coefficients
ida1_minus_da_spread_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.2777777777777778,0.2777777777777778,5.0,5.0,0.027158479544522107,0.0,0.23702806158805811,0.0,1.0,False,True,kept,80736,0.9779543582537914,80736,regime_mean_shift,regime,ida1_minus_da_spread_eur_mwh,True,kept,ida1_price_eur_mwh_regime_abs_median_28d_over_vol,0.04316303424623961,0.06944432131182006,regime_mean_shift,regime,ida1_minus_da_spread_eur_mwh,regime_mean_shift,regime,ida1_minus_da_spread_eur_mwh,False,elasticnet_coefficients
ida1_minus_da_spread_eur_mwh_rolling_std_14d_same_local_qh,0.2777777777777778,0.2777777777777778,5.0,5.0,0.08172280275532678,0.0,0.4759729485687598,0.0,1.0,False,True,kept,81596,0.9883715296283735,81590,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_rolling_std_7d_same_local_qh,0.8379806085339041,0.018702100170196818,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,False,elasticnet_coefficients
load_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.2777777777777778,0.2777777777777778,5.0,5.0,0.08116376755094487,0.0,0.33738452951389436,0.0,1.0,False,True,kept,75648,0.9163234652841707,75648,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.28113496487546874,0.01575828318837423,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False,elasticnet_coefficients
renewable_total_forecast_revision_id_minus_da_mw_rolling_std_7d_same_local_qh,0.2777777777777778,0.2777777777777778,5.0,5.0,0.03442886063878611,0.0,0.2784088561408958,0.0,1.0,False,True,kept,82264,0.9964630069286302,82263,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_rolling_std_7d_same_local_qh,0.8358715410907589,0.02468485562804119,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.2777777777777778,0.2777777777777778,5.0,5.0,0.1110727329241082,0.0,0.5298625787297139,0.0,1.0,False,True,kept,75632,0.9161296574446436,75630,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.31563601572994626,0.011248366521852245,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_offshore_forecast_da_mw_lag_2d_same_local_qh,0.2777777777777778,0.2777777777777778,5.0,5.0,0.12622375593666088,0.0,0.5755880763202474,0.0,1.0,False,True,kept,82333,0.9972988032365909,76981,da_forecast,forecast_level,wind_offshore_forecast_da_mw,True,kept,wind_total_forecast_da_mw_lag_2d_same_local_qh,0.8369504366541207,0.007595965164597315,da_forecast,forecast_level,wind_offshore_forecast_da_mw,da_forecast,forecast_level,wind_offshore_forecast_da_mw,False,elasticnet_coefficients
wind_offshore_id_forecast_error_mw_lag_14d_same_local_qh,0.2777777777777778,0.2777777777777778,5.0,5.0,0.032479723264909714,0.0,0.30162581491898016,0.0,1.0,False,True,kept,72631,0.8797785745433403,69669,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_lag_14d_same_local_qh,0.8444814143614108,0.009004362648546241,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False,elasticnet_coefficients
wind_offshore_id_forecast_error_mw_rolling_median_3d_same_local_qh,0.2777777777777778,0.2777777777777778,5.0,5.0,0.044028292980800736,0.0,0.19864757562467816,0.0,1.0,False,True,kept,75628,0.9160812054847619,47130,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_median_28d_same_local_qh,0.29324258313607143,0.0146337810891482,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False,elasticnet_coefficients
wind_offshore_id_forecast_error_mw_rolling_std_14d_same_local_qh,0.2777777777777778,0.2777777777777778,5.0,5.0,0.029289436585632798,0.0,0.22741286380204861,0.0,1.0,False,True,kept,80152,0.9708803721110519,80146,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_std_28d_same_local_qh,0.8275892970454318,0.0020512896318167586,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False,elasticnet_coefficients
da_price_eur_mwh_regime_vol_7d_over_28d,0.2222222222222222,0.2222222222222222,4.0,4.0,0.010061114792422105,0.0,0.10219195720512922,0.0,1.0,False,True,kept,81596,0.9883715296283735,55877,regime_volatility,regime,da_price_eur_mwh,True,kept,ida1_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.15602800814970338,0.031058463568043596,regime_volatility,regime,da_price_eur_mwh,regime_volatility,regime,da_price_eur_mwh,False,elasticnet_coefficients
ida1_minus_da_spread_eur_mwh_rolling_std_3d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.03235646890026505,0.0,0.23061079851237312,0.0,1.0,False,True,kept,76896,0.9314404767672853,75560,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_rolling_std_7d_same_local_qh,0.7023323552712293,0.016697962924035283,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,ida1_history,market_history,ida1_minus_da_spread_eur_mwh,False,elasticnet_coefficients
ida1_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.2222222222222222,0.2222222222222222,4.0,4.0,0.010568355672611902,0.0,0.11148111372117261,0.0,1.0,False,True,kept,80736,0.9779543582537914,80736,regime_mean_shift,regime,ida1_price_eur_mwh,True,kept,ida1_minus_da_spread_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.3021441834286058,0.034430966369256286,regime_mean_shift,regime,ida1_price_eur_mwh,regime_mean_shift,regime,ida1_price_eur_mwh,False,elasticnet_coefficients
ida1_price_eur_mwh_rolling_std_3d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.10362931755781407,0.0,0.8493253789358455,0.0,1.0,False,True,kept,76896,0.9314404767672853,76050,ida1_history,market_history,ida1_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_std_3d_same_local_qh,0.7915196564668188,0.00456731365733776,ida1_history,market_history,ida1_price_eur_mwh,ida1_history,market_history,ida1_price_eur_mwh,False,elasticnet_coefficients
ida1_volume_mw_lag_2d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.014855256338428827,0.0,0.10458269732296778,0.05555555555555555,1.0,False,True,kept,40984,0.4964387809486894,6663,ida1_history,market_history,ida1_volume_mw,True,kept,ida1_volume_mw_lag_7d_same_local_qh,0.6672065023419843,0.0071765316814054346,ida1_history,market_history,ida1_volume_mw,ida1_history,market_history,ida1_volume_mw,False,elasticnet_coefficients
residual_load_revision_id_minus_da_approx_mw_lag_1d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.036653175747078284,0.0,0.3469681566429875,0.0,1.0,False,True,kept,82443,0.9986312321333398,79314,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,wind_onshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.8325084058178694,0.0023990623082313324,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False,elasticnet_coefficients
residual_load_revision_id_minus_da_approx_mw_regime_vol_7d_over_28d,0.2222222222222222,0.2222222222222222,4.0,4.0,0.025310170103094477,0.0,0.1922296875859942,0.0,1.0,False,True,kept,81592,0.9883230776684917,81592,regime_volatility,regime,residual_load_revision_id_minus_da_approx_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_regime_vol_7d_over_28d,0.8869638003185405,0.031760155704924,regime_volatility,regime,residual_load_revision_id_minus_da_approx_mw,regime_volatility,regime,residual_load_revision_id_minus_da_approx_mw,False,elasticnet_coefficients
residual_load_revision_id_minus_da_approx_mw_rolling_median_28d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.018531587039616118,0.0,0.16875070197327122,0.0,1.0,False,True,kept,81592,0.9883230776684917,29541,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,residual_load_revision_id_minus_da_approx_mw_rolling_mean_14d_same_local_qh,0.6043956245638389,0.008790490252885563,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False,elasticnet_coefficients
solar_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.02391357310731136,0.0,0.22951713946113061,0.0,1.0,False,True,kept,43051,0.5214763312175977,42925,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,True,kept,solar_id_forecast_error_mw_rolling_std_7d_same_local_qh,0.8340013863078193,0.0457082330796596,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,False,elasticnet_coefficients
solar_forecast_id_mw_lag_1d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.06324043799485801,0.0,0.3631672295652841,0.0,1.0,False,True,kept,47626,0.5768932603323804,43659,id_forecast,forecast_level,solar_forecast_id_mw,True,first_ranked_feature,,0.0,0.056985159968333574,id_forecast,forecast_level,solar_forecast_id_mw,id_forecast,forecast_level,solar_forecast_id_mw,False,elasticnet_coefficients
solar_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.03837788411771798,0.0,0.26177195332513586,0.0,1.0,False,True,kept,46753,0.5663186200881826,42719,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,True,kept,wind_offshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.05708967327158714,0.01631649704971921,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,solar_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_lag_14d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.01928006778926535,0.0,0.17311150614706677,0.0,1.0,False,True,kept,72635,0.8798270265032221,70299,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_median_28d_same_local_qh,0.2410180445774173,0.017322048797900697,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_onshore_da_forecast_error_mw_rolling_mean_3d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.04239557470647928,0.0,0.44540517254175377,0.0,1.0,False,True,kept,75636,0.9161781094045254,75550,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_rolling_mean_3d_same_local_qh,0.8735785349552365,0.025921831033303692,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_onshore_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.2222222222222222,0.2222222222222222,4.0,4.0,0.042336242739848616,0.0,0.3526709215227047,0.0,1.0,False,True,kept,79576,0.9639032898880759,79288,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_rolling_std_28d_same_local_qh,0.8967871075252716,0.004856783876166839,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False,elasticnet_coefficients
da_price_eur_mwh_regime_abs_median_28d_over_vol,0.16666666666666666,0.16666666666666666,3.0,3.0,0.0075083799792488425,0.0,0.09887549299844423,0.0,1.0,False,True,kept,81596,0.9883715296283735,55751,regime_level,regime,da_price_eur_mwh,True,kept,ida1_price_eur_mwh_regime_abs_median_28d_over_vol,0.8706946077636252,0.03579428743310812,regime_level,regime,da_price_eur_mwh,regime_level,regime,da_price_eur_mwh,False,elasticnet_coefficients
