feature,selection_frequency,clean_selection_frequency,selected_folds,selected_clean_folds,mean_abs_coefficient,median_abs_coefficient,max_abs_coefficient,fold_all_missing_frequency,coefficient_sign_stability,selected_pre_cap,prefilter_keep,prefilter_reason,non_missing_count,non_missing_fraction,unique_values,family_x,pool_x,base_signal_x,corr_prune_keep,corr_prune_reason,correlated_with,max_abs_corr_with_kept,univariate_abs_spearman,family_y,pool_y,base_signal_y,family,pool,base_signal,selected,selection_method
wind_offshore_forecast_revision_id_minus_da_mw_lag_1d_same_local_qh,0.6666666666666666,0.5555555555555556,6.0,5.0,1.575871495815377,0.41415885418464626,7.20401221907706,0.0,1.0,False,True,kept,5802,0.9989669421487604,5734,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_rolling_mean_3d_same_local_qh,0.2699441887082769,0.09649538453117766,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
ida3_minus_da_spread_eur_mwh_lag_7d_same_local_qh,0.6666666666666666,0.5555555555555556,6.0,5.0,0.7864499223113546,0.3443856887353731,2.8428931816876872,0.0,1.0,False,True,kept,3408,0.5867768595041323,2959,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,True,kept,ida3_minus_da_spread_eur_mwh_rolling_mean_14d_same_local_qh,0.405872236560957,0.07769737818275772,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,False,elasticnet_coefficients
load_forecast_da_mw_lag_14d_same_local_qh,0.6666666666666666,0.5555555555555556,6.0,5.0,1.9231385406761907,0.2784846565521,10.832118660231995,0.0,1.0,False,True,kept,5472,0.9421487603305785,5472,da_forecast,forecast_level,load_forecast_da_mw,True,kept,load_forecast_da_mw,0.8212536567791555,0.1188452492764771,da_forecast,forecast_level,load_forecast_da_mw,da_forecast,forecast_level,load_forecast_da_mw,False,elasticnet_coefficients
renewable_total_forecast_revision_id_minus_da_mw,0.6666666666666666,0.4444444444444444,6.0,4.0,1.2616796270887152,0.8645187227985743,2.711569239785021,0.0,1.0,False,True,kept,5808,1.0,5808,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,wind_onshore_forecast_revision_id_minus_da_mw,0.8409323145775487,0.12419081911068061,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
wind_offshore_id_forecast_error_mw_rolling_median_3d_same_local_qh,0.6666666666666666,0.4444444444444444,6.0,4.0,0.7903889611163448,0.8591437053852925,2.266219238136747,0.0,1.0,False,True,kept,2735,0.4709022038567493,2552,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_mean_3d_same_local_qh,0.8925838326073148,0.011587349183012872,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False,elasticnet_coefficients
ida3_price_eur_mwh_regime_vol_7d_over_28d,0.6666666666666666,0.4444444444444444,6.0,4.0,1.728186568250717,0.49899794497894445,6.394545950401337,0.0,1.0,False,True,kept,5040,0.8677685950413223,5040,regime_volatility,regime,ida3_price_eur_mwh,True,kept,da_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.226282711291409,0.0494690169148741,regime_volatility,regime,ida3_price_eur_mwh,regime_volatility,regime,ida3_price_eur_mwh,False,elasticnet_coefficients
wind_offshore_da_forecast_error_mw_rolling_mean_3d_same_local_qh,0.5555555555555556,0.4444444444444444,5.0,4.0,0.5354049282462136,0.3082829011919719,1.4991288262263207,0.0,1.0,False,True,kept,2735,0.4709022038567493,2637,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_mean_7d_same_local_qh,0.7800608053727281,0.041031291260464293,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False,elasticnet_coefficients
wind_total_forecast_revision_id_minus_da_mw_rolling_median_7d_same_local_qh,0.5555555555555556,0.4444444444444444,5.0,4.0,0.6936903499270524,0.2652377795615635,2.294862122491494,0.0,1.0,False,True,kept,5808,1.0,3314,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_rolling_median_7d_same_local_qh,0.735359367539818,0.10051361886400832,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
ida3_price_eur_mwh_rolling_median_14d_same_local_qh,0.5555555555555556,0.4444444444444444,5.0,4.0,0.6330872026792331,0.24592061007755636,2.4961281947443186,0.0,0.6,False,True,kept,5568,0.9586776859504132,3295,ida3_history,market_history,ida3_price_eur_mwh,True,kept,da_price_eur_mwh,0.7219333552960387,0.6816757604506167,ida3_history,market_history,ida3_price_eur_mwh,ida3_history,market_history,ida3_price_eur_mwh,False,elasticnet_coefficients
ida3_minus_da_spread_eur_mwh_regime_vol_7d_over_28d,0.5555555555555556,0.4444444444444444,5.0,4.0,0.18380534043553848,0.14359817388943086,0.5291854539124577,0.0,1.0,False,True,kept,5040,0.8677685950413223,5040,regime_volatility,regime,ida3_minus_da_spread_eur_mwh,True,kept,ida3_price_eur_mwh_regime_vol_7d_over_28d,0.5644789287814969,0.041025084064629395,regime_volatility,regime,ida3_minus_da_spread_eur_mwh,regime_volatility,regime,ida3_minus_da_spread_eur_mwh,False,elasticnet_coefficients
ida3_minus_da_spread_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.6666666666666666,0.4444444444444444,6.0,4.0,0.6492922444196652,0.025240905777426152,2.3181869833663793,0.0,1.0,False,True,kept,5040,0.8677685950413223,5040,regime_mean_shift,regime,ida3_minus_da_spread_eur_mwh,True,kept,da_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.20935683156534096,0.06244231103874219,regime_mean_shift,regime,ida3_minus_da_spread_eur_mwh,regime_mean_shift,regime,ida3_minus_da_spread_eur_mwh,False,elasticnet_coefficients
wind_offshore_id_forecast_error_mw_rolling_std_3d_same_local_qh,0.5555555555555556,0.4444444444444444,5.0,4.0,0.8918434959118794,0.001520241742796078,3.0197653762161587,0.0,0.6,False,True,kept,2735,0.4709022038567493,2639,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.7311290940402754,0.05759030447039041,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False,elasticnet_coefficients
renewable_total_forecast_revision_id_minus_da_mw_regime_vol_7d_over_28d,0.5555555555555556,0.3333333333333333,5.0,3.0,0.21371932758866233,0.1152423157300302,0.774727055002583,0.0,1.0,False,True,kept,5808,1.0,5808,regime_volatility,regime,renewable_total_forecast_revision_id_minus_da_mw,True,kept,ida3_minus_da_spread_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.10563090554897372,0.025551701280876953,regime_volatility,regime,renewable_total_forecast_revision_id_minus_da_mw,regime_volatility,regime,renewable_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
ida3_minus_da_spread_eur_mwh_regime_abs_median_28d_over_vol,0.4444444444444444,0.3333333333333333,4.0,3.0,0.2727351721855935,0.0,1.0359386459703326,0.0,1.0,False,True,kept,5328,0.9173553719008265,5326,regime_level,regime,ida3_minus_da_spread_eur_mwh,True,kept,ida3_price_eur_mwh_regime_vol_28d,0.2927027359151605,0.07038121042012464,regime_level,regime,ida3_minus_da_spread_eur_mwh,regime_level,regime,ida3_minus_da_spread_eur_mwh,False,elasticnet_coefficients
ida3_minus_da_spread_eur_mwh_rolling_mean_28d_same_local_qh,0.4444444444444444,0.3333333333333333,4.0,3.0,0.705945865077968,0.0,4.439775282725332,0.0,1.0,False,True,kept,5328,0.9173553719008265,5316,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,True,kept,ida3_price_eur_mwh_lag_2d_same_local_qh,0.1797125091249735,0.13537007847902205,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,False,elasticnet_coefficients
ida3_price_eur_mwh_lag_7d_same_local_qh,0.4444444444444444,0.3333333333333333,4.0,3.0,0.7056364603024178,0.0,2.6624303232420505,0.0,1.0,False,True,kept,3408,0.5867768595041323,2691,ida3_history,market_history,ida3_price_eur_mwh,True,kept,da_price_eur_mwh_lag_7d_same_local_qh,0.9034166374941565,0.4799610066690553,ida3_history,market_history,ida3_price_eur_mwh,ida3_history,market_history,ida3_price_eur_mwh,False,elasticnet_coefficients
ida3_volume_mw_lag_7d_same_local_qh,0.4444444444444444,0.3333333333333333,4.0,3.0,0.28459018032466166,0.0,1.1171373174448636,0.0,1.0,False,True,kept,3408,0.5867768595041323,784,ida3_history,market_history,ida3_volume_mw,True,kept,ida3_price_eur_mwh_rolling_std_28d_same_local_qh,0.23344261102805133,0.09872073958718071,ida3_history,market_history,ida3_volume_mw,ida3_history,market_history,ida3_volume_mw,False,elasticnet_coefficients
renewable_total_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.4444444444444444,0.3333333333333333,4.0,3.0,0.6110494358759652,0.0,2.160735524367449,0.0,1.0,False,True,kept,5472,0.9421487603305785,5472,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,solar_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.5074906123676137,0.08952089072353363,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
renewable_total_forecast_revision_id_minus_da_mw_regime_mean_shift_7d_vs_28d_z,0.4444444444444444,0.3333333333333333,4.0,3.0,0.763433013511666,0.0,5.522809637412377,0.0,1.0,False,True,kept,5808,1.0,5808,regime_mean_shift,regime,renewable_total_forecast_revision_id_minus_da_mw,True,kept,ida3_minus_da_spread_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.23965886388265786,0.02298754110787326,regime_mean_shift,regime,renewable_total_forecast_revision_id_minus_da_mw,regime_mean_shift,regime,renewable_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
renewable_total_forecast_revision_id_minus_da_mw_rolling_mean_7d_same_local_qh,0.3333333333333333,0.3333333333333333,3.0,3.0,0.20994683595021363,0.0,0.9378885125173416,0.0,1.0,False,True,kept,5808,1.0,5808,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_rolling_median_7d_same_local_qh,0.7357928415073631,0.17317845197764536,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
solar_id_forecast_error_mw_rolling_std_28d_same_local_qh,0.4444444444444444,0.3333333333333333,4.0,3.0,0.1730634871216247,0.0,0.7243101976268601,0.0,1.0,False,True,kept,2766,0.4762396694214876,2299,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,True,first_ranked_feature,,0.0,0.6458858837558407,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_id_forecast_error_mw,False,elasticnet_coefficients
wind_offshore_forecast_da_mw_lag_2d_same_local_qh,0.3333333333333333,0.3333333333333333,3.0,3.0,0.38534077269150857,0.0,1.8034053589492365,0.0,1.0,False,True,kept,5758,0.9913911845730028,5741,da_forecast,forecast_level,wind_offshore_forecast_da_mw,True,kept,wind_total_forecast_id_mw_lag_2d_same_local_qh,0.8256881453773685,0.15485608877476587,da_forecast,forecast_level,wind_offshore_forecast_da_mw,da_forecast,forecast_level,wind_offshore_forecast_da_mw,False,elasticnet_coefficients
wind_offshore_forecast_id_mw_lag_14d_same_local_qh,0.4444444444444444,0.3333333333333333,4.0,3.0,0.7928795557703384,0.0,4.144288449308377,0.0,1.0,False,True,kept,5471,0.9419765840220385,5451,id_forecast,forecast_level,wind_offshore_forecast_id_mw,True,kept,wind_onshore_forecast_da_mw_lag_14d_same_local_qh,0.6804035802721241,0.04602173436749486,id_forecast,forecast_level,wind_offshore_forecast_id_mw,id_forecast,forecast_level,wind_offshore_forecast_id_mw,False,elasticnet_coefficients
wind_offshore_id_forecast_error_mw_rolling_std_28d_same_local_qh,0.4444444444444444,0.3333333333333333,4.0,3.0,0.5643764892211003,0.0,2.3835372997461626,0.0,1.0,False,True,kept,4896,0.8429752066115702,4176,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_rolling_std_28d_same_local_qh,0.379392775756623,0.18558562563076716,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False,elasticnet_coefficients
wind_total_forecast_id_mw_lag_1d_same_local_qh,0.4444444444444444,0.3333333333333333,4.0,3.0,1.1833525090696022,0.0,8.98766933480574,0.0,1.0,False,True,kept,5808,1.0,5808,id_forecast,forecast_level,wind_total_forecast_id_mw,True,kept,wind_offshore_forecast_id_mw_lag_1d_same_local_qh,0.8176377944946778,0.06828469033893997,id_forecast,forecast_level,wind_total_forecast_id_mw,id_forecast,forecast_level,wind_total_forecast_id_mw,False,elasticnet_coefficients
wind_total_forecast_revision_id_minus_da_mw_rolling_mean_7d_same_local_qh,0.4444444444444444,0.3333333333333333,4.0,3.0,0.4722090995405526,0.0,2.8982045813293325,0.0,0.5,False,True,kept,5808,1.0,5808,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_rolling_mean_7d_same_local_qh,0.8573124562941377,0.02846259552760003,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False,elasticnet_coefficients
da_price_eur_mwh_regime_vol_7d_over_28d,0.3333333333333333,0.2222222222222222,3.0,2.0,0.07661598211202135,0.0,0.45340570987431006,0.0,1.0,False,True,kept,5808,1.0,5808,regime_volatility,regime,da_price_eur_mwh,True,kept,ida3_price_eur_mwh_regime_vol_7d_over_28d,0.5940159308943691,0.04317537881491161,regime_volatility,regime,da_price_eur_mwh,regime_volatility,regime,da_price_eur_mwh,False,elasticnet_coefficients
da_price_eur_mwh_rolling_std_14d_same_local_qh,0.3333333333333333,0.2222222222222222,3.0,2.0,0.2630265218899891,0.0,2.1330503758665027,0.0,1.0,False,True,kept,5808,1.0,5807,da_price,market_history,da_price_eur_mwh,True,kept,ida3_price_eur_mwh_rolling_std_14d_same_local_qh,0.8379347550251194,0.06940427548622785,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False,elasticnet_coefficients
da_price_eur_mwh_rolling_std_3d_same_local_qh,0.4444444444444444,0.2222222222222222,4.0,2.0,0.19160005148046577,0.0,0.887523058404943,0.0,0.5,False,True,kept,5808,1.0,5802,da_price,market_history,da_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_std_7d_same_local_qh,0.5672082690195414,0.022737261900897206,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False,elasticnet_coefficients
hour_sin,0.4444444444444444,0.2222222222222222,4.0,2.0,0.421398271687423,0.0,2.479732212108686,0.0,0.5,False,True,kept,5808,1.0,12,calendar,calendar,hour_sin,True,first_ranked_feature,,0.0,0.4099948610286776,calendar,calendar,hour_sin,calendar,calendar,hour_sin,False,elasticnet_coefficients
ida3_minus_da_spread_eur_mwh_lag_2d_same_local_qh,0.3333333333333333,0.2222222222222222,3.0,2.0,0.47568168196539556,0.0,2.917870648515705,0.0,1.0,False,True,kept,3072,0.5289256198347108,2697,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,True,kept,ida3_minus_da_spread_eur_mwh_rolling_mean_7d_same_local_qh,0.5628428895542968,0.04836549521158284,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,False,elasticnet_coefficients
ida3_minus_da_spread_eur_mwh_regime_vol_28d,0.3333333333333333,0.2222222222222222,3.0,2.0,0.15684330652781694,0.0,0.5070340937063431,0.0,1.0,False,True,kept,5328,0.9173553719008265,5328,regime_volatility,regime,ida3_minus_da_spread_eur_mwh,True,kept,ida3_price_eur_mwh_regime_vol_28d,0.6612651039989834,0.02833717479108259,regime_volatility,regime,ida3_minus_da_spread_eur_mwh,regime_volatility,regime,ida3_minus_da_spread_eur_mwh,False,elasticnet_coefficients
ida3_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,0.3333333333333333,0.2222222222222222,3.0,2.0,1.764686139513171,0.0,9.22057077507639,0.0,1.0,False,True,kept,5376,0.9256198347107438,3620,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,True,kept,ida3_minus_da_spread_eur_mwh_rolling_mean_7d_same_local_qh,0.8223465439271966,0.04311648717015513,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,False,elasticnet_coefficients
ida3_minus_da_spread_eur_mwh_rolling_std_28d_same_local_qh,0.3333333333333333,0.2222222222222222,3.0,2.0,0.14203345226259959,0.0,0.5065257063004733,0.0,1.0,False,True,kept,5328,0.9173553719008265,5328,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,True,kept,ida3_price_eur_mwh_rolling_std_28d_same_local_qh,0.6612651039989834,0.02833717479108259,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,False,elasticnet_coefficients
ida3_price_eur_mwh_lag_1d_same_local_qh,0.4444444444444444,0.2222222222222222,4.0,2.0,0.8617113993553344,0.0,3.2521442255296553,0.0,1.0,False,True,kept,3456,0.5950413223140496,2717,ida3_history,market_history,ida3_price_eur_mwh,True,kept,ida3_price_eur_mwh_rolling_median_14d_same_local_qh,0.76104781218778,0.6775794946933403,ida3_history,market_history,ida3_price_eur_mwh,ida3_history,market_history,ida3_price_eur_mwh,False,elasticnet_coefficients
is_weekend,0.3333333333333333,0.2222222222222222,3.0,2.0,0.5198428224132263,0.0,3.7073988520796384,0.0,0.3333333333333333,False,True,kept,5808,1.0,2,calendar,calendar,is_weekend,True,kept,,0.0,0.18571129239924983,calendar,calendar,is_weekend,calendar,calendar,is_weekend,False,elasticnet_coefficients
load_da_forecast_error_mw_rolling_std_14d_same_local_qh,0.3333333333333333,0.2222222222222222,3.0,2.0,0.2963236544298803,0.0,1.3718879893023184,0.0,1.0,False,True,kept,4704,0.8099173553719008,4176,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.7138611899964346,0.01705661072813452,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False,elasticnet_coefficients
load_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.4444444444444444,0.2222222222222222,4.0,2.0,0.6011395684787185,0.0,3.944133037205374,0.0,0.5,False,True,kept,4896,0.8429752066115702,4176,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_std_7d_same_local_qh,0.40652391674047034,0.017499717702773022,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False,elasticnet_coefficients
load_forecast_da_mw,0.3333333333333333,0.2222222222222222,3.0,2.0,0.5371861795615904,0.0,2.965584937720709,0.0,1.0,False,True,kept,5808,1.0,5808,da_forecast,forecast_level,load_forecast_da_mw,True,kept,total_generation_forecast_da_mw,0.5144915813063216,0.2171762407663955,da_forecast,forecast_level,load_forecast_da_mw,da_forecast,forecast_level,load_forecast_da_mw,False,elasticnet_coefficients
load_forecast_da_mw_lag_1d_same_local_qh,0.3333333333333333,0.2222222222222222,3.0,2.0,0.23497899737586275,0.0,2.0256243354490473,0.0,1.0,False,True,kept,5808,1.0,5808,da_forecast,forecast_level,load_forecast_da_mw,True,kept,load_forecast_da_mw,0.7568209855742403,0.15231164494691696,da_forecast,forecast_level,load_forecast_da_mw,da_forecast,forecast_level,load_forecast_da_mw,False,elasticnet_coefficients
