timestamp_utc,timestamp_local,date_local,hour_local,minute_local,quarter_hour_local,weekday_local,month_local,ida3_minus_da_spread_eur_mwh,da_price_eur_mwh,solar_forecast_id_mw,ida3_minus_da_spread_eur_mwh_lag_1d_same_local_qh,wind_onshore_da_forecast_error_mw_lag_2d_same_local_qh,load_da_forecast_error_mw_rolling_std_3d_same_local_qh,ida3_minus_da_spread_eur_mwh_rolling_std_3d_same_local_qh,ida3_price_eur_mwh
2026-05-12 20:15:00+00:00,2026-05-12 22:15:00+02:00,2026-05-12,22,15,1,1,5,2.7299999999999898,130.55,,6.909999999999997,-1254.9312799999989,753.3108063341748,1.598061325481591,133.28
2026-05-12 20:30:00+00:00,2026-05-12 22:30:00+02:00,2026-05-12,22,30,2,1,5,0.4899999999999807,130.55,,-2.25,-1342.3185599999997,582.4067403355183,1.3859292911256187,131.04
2026-05-12 20:45:00+00:00,2026-05-12 22:45:00+02:00,2026-05-12,22,45,3,1,5,-6.550000000000011,130.55,,4.950000000000003,-1442.3431099999998,1049.0710600388136,10.10455590315576,124.0
2026-05-12 21:00:00+00:00,2026-05-12 23:00:00+02:00,2026-05-12,23,0,0,1,5,10.719999999999999,118.25,,5.780000000000001,-1569.1421499999997,787.3102009654284,2.149604614807109,128.97
2026-05-12 21:15:00+00:00,2026-05-12 23:15:00+02:00,2026-05-12,23,15,1,1,5,3.1099999999999994,118.25,,6.359999999999999,-1474.2962900000002,808.9699479902024,1.8879751057680831,121.36
2026-05-12 21:30:00+00:00,2026-05-12 23:30:00+02:00,2026-05-12,23,30,2,1,5,-0.8599999999999994,118.25,,5.86999999999999,-1402.5551800000012,1079.7268224734767,0.5020458146424444,117.39
2026-05-12 21:45:00+00:00,2026-05-12 23:45:00+02:00,2026-05-12,23,45,3,1,5,-7.469999999999999,118.25,,-2.0600000000000023,-1234.88472,1156.2622467402166,1.5202795795510813,110.78
2026-05-14 10:00:00+00:00,2026-05-14 12:00:00+02:00,2026-05-14,12,0,0,3,5,16.660000000000004,26.9,29442.6591,,2014.6308900000004,1629.27325709816,23.327452711344204,43.56
2026-05-14 10:15:00+00:00,2026-05-14 12:15:00+02:00,2026-05-14,12,15,1,3,5,15.54,20.14,29923.19236,,2635.5971900000004,2295.33487682932,15.13915618520398,35.68
2026-05-14 10:30:00+00:00,2026-05-14 12:30:00+02:00,2026-05-14,12,30,2,3,5,17.78,14.22,30307.32626,,3321.759979999999,1062.6942959577627,22.89611757482041,32.0
2026-05-14 10:45:00+00:00,2026-05-14 12:45:00+02:00,2026-05-14,12,45,3,3,5,18.11,5.87,30624.39791,,3919.610700000001,2473.068579636001,13.279465350683363,23.98
2026-05-14 11:00:00+00:00,2026-05-14 13:00:00+02:00,2026-05-14,13,0,0,3,5,15.760000000000002,10.0,30785.21438,,3712.886119999999,1925.293022527023,25.95788993735816,25.76
2026-05-14 11:15:00+00:00,2026-05-14 13:15:00+02:00,2026-05-14,13,15,1,3,5,11.760000000000002,8.25,30832.27091,,3925.88205,1773.4583507963357,20.442457044103083,20.01
2026-05-14 11:30:00+00:00,2026-05-14 13:30:00+02:00,2026-05-14,13,30,2,3,5,11.720000000000002,5.47,30824.03852,,4296.400959999999,1896.0872659857737,12.070312754854369,17.19
2026-05-14 11:45:00+00:00,2026-05-14 13:45:00+02:00,2026-05-14,13,45,3,3,5,8.48,5.24,30759.10826,,4832.15178,1047.1701738703262,5.246732316404186,13.72
2026-05-14 12:00:00+00:00,2026-05-14 14:00:00+02:00,2026-05-14,14,0,0,3,5,16.71,1.68,30475.53388,,4555.691869999999,522.1097263138894,17.08369983346699,18.39
2026-05-14 12:15:00+00:00,2026-05-14 14:15:00+02:00,2026-05-14,14,15,1,3,5,15.66,0.22,30347.74879,,4440.54305,1155.4116283951419,16.36245091665671,15.88
2026-05-14 12:30:00+00:00,2026-05-14 14:30:00+02:00,2026-05-14,14,30,2,3,5,13.71,2.3,30212.60262,,4138.145260000001,1318.7227640997485,18.292852429295984,16.01
2026-05-14 12:45:00+00:00,2026-05-14 14:45:00+02:00,2026-05-14,14,45,3,3,5,12.4,5.74,29901.58114,,3680.391489999998,1097.683968180228,24.508321035925732,18.14
2026-05-14 13:00:00+00:00,2026-05-14 15:00:00+02:00,2026-05-14,15,0,0,3,5,16.21,0.99,29384.68608,,3788.4825699999965,853.1908257019538,12.848130214159575,17.2
2026-05-14 13:15:00+00:00,2026-05-14 15:15:00+02:00,2026-05-14,15,15,1,3,5,17.43,2.3,28790.76272,,3603.8704199999993,264.47874348791265,16.744288578497446,19.73
2026-05-14 13:30:00+00:00,2026-05-14 15:30:00+02:00,2026-05-14,15,30,2,3,5,24.08,11.0,28014.39573,,3644.5750399999997,809.5582176986333,22.896117574820416,35.08
2026-05-14 13:45:00+00:00,2026-05-14 15:45:00+02:00,2026-05-14,15,45,3,3,5,19.439999999999998,40.56,27022.39911,,2951.0862899999993,938.5461222509709,32.19457174742351,60.0
2026-05-14 14:00:00+00:00,2026-05-14 16:00:00+02:00,2026-05-14,16,0,0,3,5,34.940000000000005,12.76,25997.12288,,2334.8036699999975,689.0078428924985,1.230365799264589,47.7
2026-05-14 14:15:00+00:00,2026-05-14 16:15:00+02:00,2026-05-14,16,15,1,3,5,10.100000000000001,56.23,24810.81622,,1904.6448400000008,1065.2101840065488,3.3375440072005036,66.33
2026-05-14 14:30:00+00:00,2026-05-14 16:30:00+02:00,2026-05-14,16,30,2,3,5,4.200000000000003,81.85,23508.29133,,1210.7359199999992,1607.1517799518722,27.69737261907707,86.05
2026-05-14 14:45:00+00:00,2026-05-14 16:45:00+02:00,2026-05-14,16,45,3,3,5,-8.11,105.54,22060.05133,,256.7869299999984,1507.7422227672455,43.14765578800313,97.43
2026-05-14 15:00:00+00:00,2026-05-14 17:00:00+02:00,2026-05-14,17,0,0,3,5,17.860000000000007,62.48,20567.77325,,-658.6356899999992,1203.5262518229015,1.9798989873223412,80.34
2026-05-14 15:15:00+00:00,2026-05-14 17:15:00+02:00,2026-05-14,17,15,1,3,5,2.259999999999991,90.51,18987.866,,-1304.3647799999999,1203.8960318999132,12.494576823566286,92.77
2026-05-14 15:30:00+00:00,2026-05-14 17:30:00+02:00,2026-05-14,17,30,2,3,5,10.66000000000001,93.57,17350.26521,,-1454.3346700000002,1406.3512696502514,18.667619023324857,104.23
2026-05-14 15:45:00+00:00,2026-05-14 17:45:00+02:00,2026-05-14,17,45,3,3,5,11.429999999999993,108.03,15634.47506,,-1572.0344299999997,2016.4186710349818,14.403765132769976,119.46
2026-05-14 16:00:00+00:00,2026-05-14 18:00:00+02:00,2026-05-14,18,0,0,3,5,-0.9300000000000068,105.78,13851.08817,,-1714.8356399999975,1251.6885667746155,4.20021428024809,104.85
2026-05-14 16:15:00+00:00,2026-05-14 18:15:00+02:00,2026-05-14,18,15,1,3,5,2.069999999999993,113.89,11994.12488,,-1912.7640200000023,1259.360501402218,10.93894190495589,115.96
2026-05-14 16:30:00+00:00,2026-05-14 18:30:00+02:00,2026-05-14,18,30,2,3,5,-6.139999999999986,132.29,10139.30065,,-2285.9324300000007,1997.0654667324623,5.077026688919416,126.15
2026-05-14 16:45:00+00:00,2026-05-14 18:45:00+02:00,2026-05-14,18,45,3,3,5,-17.460000000000008,154.5,8356.27001,,-2769.0433999999987,1526.6490093456011,9.206530291048846,137.04
2026-05-14 17:00:00+00:00,2026-05-14 19:00:00+02:00,2026-05-14,19,0,0,3,5,-0.4299999999999926,124.91,6708.0701,,-2825.88235,620.5648279368401,24.40225501874775,124.48
2026-05-14 17:15:00+00:00,2026-05-14 19:15:00+02:00,2026-05-14,19,15,1,3,5,-3.1399999999999864,135.79,5196.60403,,-2767.916289999999,1154.8777316626492,17.557461376861966,132.65
2026-05-14 17:30:00+00:00,2026-05-14 19:30:00+02:00,2026-05-14,19,30,2,3,5,-5.1200000000000045,146.09,3846.69163,,-2644.0108499999988,1096.7698290187975,0.8343860018001309,140.97
2026-05-14 17:45:00+00:00,2026-05-14 19:45:00+02:00,2026-05-14,19,45,3,3,5,-22.430000000000007,172.8,2692.35441,,-2779.6884100000007,1626.738246053582,11.638977618330598,150.37
2026-05-14 18:00:00+00:00,2026-05-14 20:00:00+02:00,2026-05-14,20,0,0,3,5,-6.77000000000001,149.78,1749.69777,,-2663.042020000001,1373.9400615982777,7.615540033379114,143.01
2026-05-14 18:15:00+00:00,2026-05-14 20:15:00+02:00,2026-05-14,20,15,1,3,5,0.46000000000000796,148.37,1043.69047,,-2286.7427400000015,1562.35095588561,6.024549775709392,148.83
2026-05-14 18:30:00+00:00,2026-05-14 20:30:00+02:00,2026-05-14,20,30,2,3,5,-7.590000000000003,160.86,531.6564,,-1815.2503499999984,1430.013027598499,0.7353910524340336,153.27
2026-05-14 18:45:00+00:00,2026-05-14 20:45:00+02:00,2026-05-14,20,45,3,3,5,-1.9599999999999795,160.7,205.07818,,-1322.5301800000016,1787.1533587606905,0.11313708498984519,158.74
2026-05-14 19:00:00+00:00,2026-05-14 21:00:00+02:00,2026-05-14,21,0,0,3,5,-12.160000000000025,172.33,53.15883,,-1020.0043000000005,1274.2255264304943,0.7636753236814601,160.17
2026-05-14 19:15:00+00:00,2026-05-14 21:15:00+02:00,2026-05-14,21,15,1,3,5,-5.0,164.99,22.10819,,-919.5059600000004,956.4567353817735,2.7930717856868745,159.99
2026-05-14 19:30:00+00:00,2026-05-14 21:30:00+02:00,2026-05-14,21,30,2,3,5,-7.75,159.99,0.0,,-616.1920900000005,656.8547712420623,10.479322497184649,152.24
2026-05-14 19:45:00+00:00,2026-05-14 21:45:00+02:00,2026-05-14,21,45,3,3,5,-2.329999999999984,147.54,,,-482.70110999999997,787.6710912959871,9.78635785162182,145.21
2026-05-14 20:00:00+00:00,2026-05-14 22:00:00+02:00,2026-05-14,22,0,0,3,5,-12.329999999999984,168.17,,,-188.5027599999994,1226.489201595147,0.7000357133746784,155.84
2026-05-14 20:15:00+00:00,2026-05-14 22:15:00+02:00,2026-05-14,22,15,1,3,5,2.1399999999999864,150.27,,,18.9706299999998,1402.4347678238141,2.9557063453597734,152.41
2026-05-14 20:30:00+00:00,2026-05-14 22:30:00+02:00,2026-05-14,22,30,2,3,5,0.8000000000000114,145.39,,,621.7828899999986,1155.4851533582598,1.9374725804511266,146.19
2026-05-14 20:45:00+00:00,2026-05-14 22:45:00+02:00,2026-05-14,22,45,3,3,5,-1.6200000000000045,139.81,,,500.4935399999995,1331.188725726093,8.131727983645307,138.19
2026-05-14 21:00:00+00:00,2026-05-14 23:00:00+02:00,2026-05-14,23,0,0,3,5,1.25,144.42,,,320.14921999999933,1094.1325074011559,3.493107499061543,145.67
2026-05-14 21:15:00+00:00,2026-05-14 23:15:00+02:00,2026-05-14,23,15,1,3,5,-0.1599999999999966,137.4,,,355.72063999999955,671.920616010404,2.2980970388562794,137.24
2026-05-14 21:30:00+00:00,2026-05-14 23:30:00+02:00,2026-05-14,23,30,2,3,5,-3.4099999999999966,133.71,,,315.65409,498.1306089427481,4.758828637385458,130.3
2026-05-14 21:45:00+00:00,2026-05-14 23:45:00+02:00,2026-05-14,23,45,3,3,5,-2.950000000000003,129.75,,,326.2852500000008,744.6741312767649,3.8254476862192197,126.8
2026-05-19 10:00:00+00:00,2026-05-19 12:00:00+02:00,2026-05-19,12,0,0,1,5,-8.560000000000002,76.65,40597.50739,,,,,68.09
2026-05-19 10:15:00+00:00,2026-05-19 12:15:00+02:00,2026-05-19,12,15,1,1,5,-9.629999999999995,76.21,40471.635,,,,,66.58
2026-05-19 10:30:00+00:00,2026-05-19 12:30:00+02:00,2026-05-19,12,30,2,1,5,2.0799999999999983,63.34,40291.50955,,,,,65.42
2026-05-19 10:45:00+00:00,2026-05-19 12:45:00+02:00,2026-05-19,12,45,3,1,5,-5.469999999999999,69.39,39991.02888,,,,,63.92
2026-05-19 11:00:00+00:00,2026-05-19 13:00:00+02:00,2026-05-19,13,0,0,1,5,-6.420000000000002,74.12,39624.36597,,,,,67.7
2026-05-19 11:15:00+00:00,2026-05-19 13:15:00+02:00,2026-05-19,13,15,1,1,5,-5.469999999999999,73.65,39191.20532,,,,,68.18
2026-05-19 11:30:00+00:00,2026-05-19 13:30:00+02:00,2026-05-19,13,30,2,1,5,-3.839999999999989,74.02,38680.63857,,,,,70.18
2026-05-19 11:45:00+00:00,2026-05-19 13:45:00+02:00,2026-05-19,13,45,3,1,5,-5.310000000000002,73.16,38119.65213,,,,,67.85
2026-05-19 12:00:00+00:00,2026-05-19 14:00:00+02:00,2026-05-19,14,0,0,1,5,-8.570000000000007,75.76,37599.64391,,,,,67.19
2026-05-19 12:15:00+00:00,2026-05-19 14:15:00+02:00,2026-05-19,14,15,1,1,5,-8.079999999999998,78.01,36828.5488,,,,,69.93
2026-05-19 12:30:00+00:00,2026-05-19 14:30:00+02:00,2026-05-19,14,30,2,1,5,-5.230000000000004,77.15,35916.79346,,,,,71.92
2026-05-19 12:45:00+00:00,2026-05-19 14:45:00+02:00,2026-05-19,14,45,3,1,5,-9.0,81.0,34880.40669,,,,,72.0
2026-05-19 13:00:00+00:00,2026-05-19 15:00:00+02:00,2026-05-19,15,0,0,1,5,-5.950000000000003,77.67,33816.42165,,,,,71.72
2026-05-19 13:15:00+00:00,2026-05-19 15:15:00+02:00,2026-05-19,15,15,1,1,5,-7.38000000000001,84.7,32645.47459,,,,,77.32
2026-05-19 13:30:00+00:00,2026-05-19 15:30:00+02:00,2026-05-19,15,30,2,1,5,-13.079999999999998,95.14,31349.53189,,,,,82.06
2026-05-19 13:45:00+00:00,2026-05-19 15:45:00+02:00,2026-05-19,15,45,3,1,5,-6.8799999999999955,96.66,29987.42942,,,,,89.78
2026-05-19 14:00:00+00:00,2026-05-19 16:00:00+02:00,2026-05-19,16,0,0,1,5,-3.680000000000007,89.48,28457.98716,,,,,85.8
2026-05-19 14:15:00+00:00,2026-05-19 16:15:00+02:00,2026-05-19,16,15,1,1,5,-5.930000000000007,98.42,26871.06802,,,,,92.49
2026-05-19 14:30:00+00:00,2026-05-19 16:30:00+02:00,2026-05-19,16,30,2,1,5,-11.940000000000012,108.4,25216.70853,,,,,96.46
2026-05-19 14:45:00+00:00,2026-05-19 16:45:00+02:00,2026-05-19,16,45,3,1,5,-14.940000000000012,115.26,23482.14536,,,,,100.32
2026-05-19 15:00:00+00:00,2026-05-19 17:00:00+02:00,2026-05-19,17,0,0,1,5,-3.2900000000000063,105.06,21660.88513,,,,,101.77
2026-05-19 15:15:00+00:00,2026-05-19 17:15:00+02:00,2026-05-19,17,15,1,1,5,-8.929999999999993,119.99,19760.07275,,,,,111.06
2026-05-19 15:30:00+00:00,2026-05-19 17:30:00+02:00,2026-05-19,17,30,2,1,5,-15.570000000000007,136.59,17761.68752,,,,,121.02
2026-05-19 15:45:00+00:00,2026-05-19 17:45:00+02:00,2026-05-19,17,45,3,1,5,-20.109999999999985,147.29,15720.4865,,,,,127.18
2026-05-19 16:00:00+00:00,2026-05-19 18:00:00+02:00,2026-05-19,18,0,0,1,5,-9.610000000000014,129.21,13723.44007,,,,,119.6
2026-05-19 16:15:00+00:00,2026-05-19 18:15:00+02:00,2026-05-19,18,15,1,1,5,-8.289999999999992,138.66,11805.06087,,,,,130.37
2026-05-19 16:30:00+00:00,2026-05-19 18:30:00+02:00,2026-05-19,18,30,2,1,5,-8.969999999999999,150.0,9973.83751,,,,,141.03
2026-05-19 16:45:00+00:00,2026-05-19 18:45:00+02:00,2026-05-19,18,45,3,1,5,-12.990000000000009,168.9,8237.14634,,,,,155.91
2026-05-19 17:00:00+00:00,2026-05-19 19:00:00+02:00,2026-05-19,19,0,0,1,5,-5.610000000000014,148.84,6595.59202,,,,,143.23
2026-05-19 17:15:00+00:00,2026-05-19 19:15:00+02:00,2026-05-19,19,15,1,1,5,-3.359999999999985,159.35,5080.59318,,,,,155.99
2026-05-19 17:30:00+00:00,2026-05-19 19:30:00+02:00,2026-05-19,19,30,2,1,5,-4.489999999999981,172.48,3755.39791,,,,,167.99
2026-05-19 17:45:00+00:00,2026-05-19 19:45:00+02:00,2026-05-19,19,45,3,1,5,-17.70999999999998,212.7,2627.7579,,,,,194.99
2026-05-19 18:00:00+00:00,2026-05-19 20:00:00+02:00,2026-05-19,20,0,0,1,5,5.110000000000014,180.22,1711.86658,,,,,185.33
2026-05-19 18:15:00+00:00,2026-05-19 20:15:00+02:00,2026-05-19,20,15,1,1,5,-5.349999999999994,189.35,1020.18029,,,,,184.0
2026-05-19 18:30:00+00:00,2026-05-19 20:30:00+02:00,2026-05-19,20,30,2,1,5,-18.390000000000015,199.99,525.41131,,,,,181.6
2026-05-19 18:45:00+00:00,2026-05-19 20:45:00+02:00,2026-05-19,20,45,3,1,5,1.9899999999999807,173.68,203.14141,,,,,175.67
2026-05-19 19:00:00+00:00,2026-05-19 21:00:00+02:00,2026-05-19,21,0,0,1,5,-11.409999999999997,191.4,46.67219,,,,,179.99
2026-05-19 19:15:00+00:00,2026-05-19 21:15:00+02:00,2026-05-19,21,15,1,1,5,-14.899999999999977,172.2,16.50684,,,,,157.3
2026-05-19 19:30:00+00:00,2026-05-19 21:30:00+02:00,2026-05-19,21,30,2,1,5,-9.52000000000001,161.52,2.803,,,,,152.0
2026-05-19 19:45:00+00:00,2026-05-19 21:45:00+02:00,2026-05-19,21,45,3,1,5,-12.569999999999993,153.68,0.0,,,,,141.11
2026-05-19 20:00:00+00:00,2026-05-19 22:00:00+02:00,2026-05-19,22,0,0,1,5,-7.9599999999999795,155.95,,,,,,147.99
2026-05-19 20:15:00+00:00,2026-05-19 22:15:00+02:00,2026-05-19,22,15,1,1,5,-9.299999999999983,150.89,,,,,,141.59
2026-05-19 20:30:00+00:00,2026-05-19 22:30:00+02:00,2026-05-19,22,30,2,1,5,-7.530000000000001,141.38,,,,,,133.85
2026-05-19 20:45:00+00:00,2026-05-19 22:45:00+02:00,2026-05-19,22,45,3,1,5,-2.930000000000007,128.77,,,,,,125.84
2026-05-19 21:00:00+00:00,2026-05-19 23:00:00+02:00,2026-05-19,23,0,0,1,5,-13.95999999999998,140.89,,,,,,126.93
2026-05-19 21:15:00+00:00,2026-05-19 23:15:00+02:00,2026-05-19,23,15,1,1,5,-12.760000000000005,133.99,,,,,,121.23
2026-05-19 21:30:00+00:00,2026-05-19 23:30:00+02:00,2026-05-19,23,30,2,1,5,-13.049999999999983,129.39,,,,,,116.34
2026-05-19 21:45:00+00:00,2026-05-19 23:45:00+02:00,2026-05-19,23,45,3,1,5,-17.72,123.62,,,,,,105.9
2026-05-21 10:00:00+00:00,2026-05-21 12:00:00+02:00,2026-05-21,12,0,0,3,5,-12.779999999999998,34.4,39745.66222,,,,,21.62
2026-05-21 10:15:00+00:00,2026-05-21 12:15:00+02:00,2026-05-21,12,15,1,3,5,-18.610000000000003,36.31,39836.28804,,,,,17.7
2026-05-21 10:30:00+00:00,2026-05-21 12:30:00+02:00,2026-05-21,12,30,2,3,5,-14.700000000000001,30.6,39841.8518,,,,,15.9
2026-05-21 10:45:00+00:00,2026-05-21 12:45:00+02:00,2026-05-21,12,45,3,3,5,3.870000000000001,10.01,39762.28891,,,,,13.88
2026-05-21 11:00:00+00:00,2026-05-21 13:00:00+02:00,2026-05-21,13,0,0,3,5,4.880000000000001,10.12,39624.97844,,,,,15.0
2026-05-21 11:15:00+00:00,2026-05-21 13:15:00+02:00,2026-05-21,13,15,1,3,5,-8.519999999999998,23.9,39361.76253,,,,,15.38
2026-05-21 11:30:00+00:00,2026-05-21 13:30:00+02:00,2026-05-21,13,30,2,3,5,8.790000000000001,6.26,38953.92694,,,,,15.05
2026-05-21 11:45:00+00:00,2026-05-21 13:45:00+02:00,2026-05-21,13,45,3,3,5,4.460000000000001,13.3,38490.67635,,,,,17.76
2026-05-21 12:00:00+00:00,2026-05-21 14:00:00+02:00,2026-05-21,14,0,0,3,5,10.5,5.0,38224.68933,,,,,15.5
2026-05-21 12:15:00+00:00,2026-05-21 14:15:00+02:00,2026-05-21,14,15,1,3,5,7.6800000000000015,9.1,37653.86392,,,,,16.78
2026-05-21 12:30:00+00:00,2026-05-21 14:30:00+02:00,2026-05-21,14,30,2,3,5,8.86,9.34,36963.18785,,,,,18.2
2026-05-21 12:45:00+00:00,2026-05-21 14:45:00+02:00,2026-05-21,14,45,3,3,5,12.069999999999999,11.81,36113.65958,,,,,23.88
2026-05-21 13:00:00+00:00,2026-05-21 15:00:00+02:00,2026-05-21,15,0,0,3,5,11.680000000000001,9.1,35183.5812,,,,,20.78
2026-05-21 13:15:00+00:00,2026-05-21 15:15:00+02:00,2026-05-21,15,15,1,3,5,-20.7,44.69,34152.75182,,,,,23.99
2026-05-21 13:30:00+00:00,2026-05-21 15:30:00+02:00,2026-05-21,15,30,2,3,5,-2.4099999999999966,46.72,33037.20066,,,,,44.31
2026-05-21 13:45:00+00:00,2026-05-21 15:45:00+02:00,2026-05-21,15,45,3,3,5,-5.230000000000004,64.9,31886.32126,,,,,59.67
2026-05-21 14:00:00+00:00,2026-05-21 16:00:00+02:00,2026-05-21,16,0,0,3,5,17.0,27.57,30594.18242,,,,,44.57
2026-05-21 14:15:00+00:00,2026-05-21 16:15:00+02:00,2026-05-21,16,15,1,3,5,2.75,67.33,29213.58818,,,,,70.08
2026-05-21 14:30:00+00:00,2026-05-21 16:30:00+02:00,2026-05-21,16,30,2,3,5,-1.1499999999999915,90.66,27725.74339,,,,,89.51
2026-05-21 14:45:00+00:00,2026-05-21 16:45:00+02:00,2026-05-21,16,45,3,3,5,-2.4399999999999977,101.27,26109.86639,,,,,98.83
2026-05-21 15:00:00+00:00,2026-05-21 17:00:00+02:00,2026-05-21,17,0,0,3,5,0.5899999999999892,83.4,24398.05294,,,,,83.99
2026-05-21 15:15:00+00:00,2026-05-21 17:15:00+02:00,2026-05-21,17,15,1,3,5,0.3199999999999932,100.0,22574.92372,,,,,100.32
2026-05-21 15:30:00+00:00,2026-05-21 17:30:00+02:00,2026-05-21,17,30,2,3,5,-5.109999999999999,121.1,20656.58153,,,,,115.99
2026-05-21 15:45:00+00:00,2026-05-21 17:45:00+02:00,2026-05-21,17,45,3,3,5,-7.409999999999997,138.67,18680.02941,,,,,131.26
2026-05-21 16:00:00+00:00,2026-05-21 18:00:00+02:00,2026-05-21,18,0,0,3,5,2.8500000000000085,113.13,16691.90686,,,,,115.98
2026-05-21 16:15:00+00:00,2026-05-21 18:15:00+02:00,2026-05-21,18,15,1,3,5,-1.3100000000000023,128.99,14661.53485,,,,,127.68
2026-05-21 16:30:00+00:00,2026-05-21 18:30:00+02:00,2026-05-21,18,30,2,3,5,-4.389999999999986,146.45,12627.18983,,,,,142.06
2026-05-21 16:45:00+00:00,2026-05-21 18:45:00+02:00,2026-05-21,18,45,3,3,5,-1.6099999999999852,153.04,10634.20674,,,,,151.43
2026-05-21 17:00:00+00:00,2026-05-21 19:00:00+02:00,2026-05-21,19,0,0,3,5,-5.569999999999993,141.59,8736.93818,,,,,136.02
2026-05-21 17:15:00+00:00,2026-05-21 19:15:00+02:00,2026-05-21,19,15,1,3,5,2.269999999999982,148.11,6935.615,,,,,150.38
2026-05-21 17:30:00+00:00,2026-05-21 19:30:00+02:00,2026-05-21,19,30,2,3,5,1.170000000000016,160.1,5290.89608,,,,,161.27
2026-05-21 17:45:00+00:00,2026-05-21 19:45:00+02:00,2026-05-21,19,45,3,3,5,-10.47999999999999,194.81,3839.68327,,,,,184.33
2026-05-21 18:00:00+00:00,2026-05-21 20:00:00+02:00,2026-05-21,20,0,0,3,5,0.5099999999999909,174.3,2628.36607,,,,,174.81
2026-05-21 18:15:00+00:00,2026-05-21 20:15:00+02:00,2026-05-21,20,15,1,3,5,9.509999999999991,182.28,1645.44776,,,,,191.79
2026-05-21 18:30:00+00:00,2026-05-21 20:30:00+02:00,2026-05-21,20,30,2,3,5,-8.920000000000016,218.71,902.37855,,,,,209.79
2026-05-21 18:45:00+00:00,2026-05-21 20:45:00+02:00,2026-05-21,20,45,3,3,5,24.169999999999987,198.24,371.27386,,,,,222.41
2026-05-21 19:00:00+00:00,2026-05-21 21:00:00+02:00,2026-05-21,21,0,0,3,5,32.25,183.24,94.99691,,,,,215.49
2026-05-21 19:15:00+00:00,2026-05-21 21:15:00+02:00,2026-05-21,21,15,1,3,5,17.159999999999997,176.99,29.92031,,,,,194.15
2026-05-21 19:30:00+00:00,2026-05-21 21:30:00+02:00,2026-05-21,21,30,2,3,5,-1.5500000000000114,179.72,13.07157,,,,,178.17
2026-05-21 19:45:00+00:00,2026-05-21 21:45:00+02:00,2026-05-21,21,45,3,3,5,1.2299999999999898,160.0,0.0,,,,,161.23
2026-05-21 20:00:00+00:00,2026-05-21 22:00:00+02:00,2026-05-21,22,0,0,3,5,9.25,167.92,,,,,,177.17
2026-05-21 20:15:00+00:00,2026-05-21 22:15:00+02:00,2026-05-21,22,15,1,3,5,-1.4399999999999977,161.45,,,,,,160.01
2026-05-21 20:30:00+00:00,2026-05-21 22:30:00+02:00,2026-05-21,22,30,2,3,5,-6.810000000000002,159.99,,,,,,153.18
2026-05-21 20:45:00+00:00,2026-05-21 22:45:00+02:00,2026-05-21,22,45,3,3,5,0.8600000000000136,149.38,,,,,,150.24
2026-05-21 21:00:00+00:00,2026-05-21 23:00:00+02:00,2026-05-21,23,0,0,3,5,-1.9699999999999989,151.77,,,,,,149.8
2026-05-21 21:15:00+00:00,2026-05-21 23:15:00+02:00,2026-05-21,23,15,1,3,5,0.5099999999999909,144.3,,,,,,144.81
2026-05-21 21:30:00+00:00,2026-05-21 23:30:00+02:00,2026-05-21,23,30,2,3,5,-3.6200000000000045,144.01,,,,,,140.39
2026-05-21 21:45:00+00:00,2026-05-21 23:45:00+02:00,2026-05-21,23,45,3,3,5,-2.180000000000007,138.82,,,,,,136.64
2026-05-22 10:00:00+00:00,2026-05-22 12:00:00+02:00,2026-05-22,12,0,0,4,5,16.439999999999998,2.89,48022.43349,-12.779999999999998,,,2.983990616607227,19.33
2026-05-22 10:15:00+00:00,2026-05-22 12:15:00+02:00,2026-05-22,12,15,1,4,5,10.76,6.67,48344.4863,-18.610000000000003,,,6.349818895055202,17.43
2026-05-22 10:30:00+00:00,2026-05-22 12:30:00+02:00,2026-05-22,12,30,2,4,5,13.79,2.3,48522.78398,-14.700000000000001,,,11.865251788310268,16.09
2026-05-22 10:45:00+00:00,2026-05-22 12:45:00+02:00,2026-05-22,12,45,3,4,5,14.27,2.43,48571.1173,3.870000000000001,,,6.6043773362823535,16.7
2026-05-22 11:00:00+00:00,2026-05-22 13:00:00+02:00,2026-05-22,13,0,0,4,5,20.02,-6.13,48557.0475,4.880000000000001,,,7.990306627407989,13.89
2026-05-22 11:15:00+00:00,2026-05-22 13:15:00+02:00,2026-05-22,13,15,1,4,5,11.55,3.53,48400.33307,-8.519999999999998,,,2.1566756826189692,15.08
2026-05-22 11:30:00+00:00,2026-05-22 13:30:00+02:00,2026-05-22,13,30,2,4,5,9.7,6.91,48062.08377,8.790000000000001,,,8.930758646386089,16.61
2026-05-22 11:45:00+00:00,2026-05-22 13:45:00+02:00,2026-05-22,13,45,3,4,5,15.780000000000001,0.23,47691.89998,4.460000000000001,,,6.908433252192571,16.01
2026-05-22 12:00:00+00:00,2026-05-22 14:00:00+02:00,2026-05-22,14,0,0,4,5,18.64,-7.25,47198.01149,10.5,,,13.484526317227466,11.39
2026-05-22 12:15:00+00:00,2026-05-22 14:15:00+02:00,2026-05-22,14,15,1,4,5,8.28,5.49,46564.13959,7.6800000000000015,,,11.144002871499989,13.77
2026-05-22 12:30:00+00:00,2026-05-22 14:30:00+02:00,2026-05-22,14,30,2,4,5,17.01,0.09,45751.08388,8.86,,,9.963134546918457,17.1
