trial,elapsed_seconds,score,mean_val_rmse,mean_val_mae,mean_overfit_ratio_rmse,mean_overfit_excess,mean_spearman,mean_signal_spearman,mean_directional_accuracy,total_pnl,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,gamma,objective,tree_method,random_state,n_jobs
0,2.3417641549604014,24.753425820052264,24.753425820052264,15.153538863861417,0.9879651493990895,0.0,0.904440197331674,0.45428715303292944,0.6601691257978606,110621.60999999999,450,1,0.022490417312241034,0.8956555163357115,0.46165992654921806,38.14111104381226,136.3423020306754,7.637751667276545,7.843927722555097,reg:squarederror,hist,42,1
1,2.654219424002804,22.38701436325823,22.044655927269112,13.0226530149422,1.136664619425832,0.015530223611502192,0.922693966352543,0.5484006800324062,0.6950476481487506,134702.63,200,4,0.016627109987493,0.869715196429128,0.7771472492080267,20.826157769502572,29.300594838167957,109.53711119249378,12.726275549204548,reg:squarederror,hist,42,1
2,2.485715887043625,27.802708885166048,27.802708885166048,17.52461122904423,0.9243038833138606,0.0,0.9105600591731101,0.33401632550870286,0.6356067516807364,58407.82,200,4,0.00702669843272528,0.7604499275055792,0.5798081424714011,101.53979469305429,3.3989833831787637,34.88828235356856,8.555927765048084,reg:squarederror,hist,42,1
4,1.3030095800058916,23.702149432548353,23.702149432548353,14.170834068296681,0.947801725904194,0.0,0.9191031995934488,0.4911007881743408,0.6839790445562297,116284.24,150,1,0.05248198427764361,0.6057167684271296,0.8908847715951433,68.13826069641165,37.72162218179842,0.0038227815307335196,4.387371822619215,reg:squarederror,hist,42,1
3,3.638456026033964,23.693290674028475,23.693290674028475,14.875089691646103,1.0231768825602172,0.0,0.9075110979317994,0.47142340071362154,0.6580594252349328,119030.32,600,2,0.014404336694483632,0.8982285625571746,0.3884066988524739,119.55266671418359,72.13367923508167,0.7781651486392377,9.19301184373424,reg:squarederror,hist,42,1
5,2.062229411036242,23.87415913044478,23.87415913044478,14.540819720632433,0.9564630174408771,0.0,0.9111697315097829,0.4676500781903639,0.6625675108313605,114163.29999999999,200,3,0.018296814109667815,0.6494169327501863,0.47317358899172923,140.09663194902163,2.3093160101405683,7.749669864152874,15.84168682228103,reg:squarederror,hist,42,1
7,3.1708304850035347,24.722903292636435,24.71732990356133,15.600061845235585,0.9942008586942805,0.00022548507856040567,0.9022239956644962,0.46789226187703037,0.6539600614062419,118519.57,500,2,0.026378814588301915,0.8094912104182699,0.33318899595453755,238.7379338412007,45.3833785504076,93.99931254909426,18.89324861917544,reg:squarederror,hist,42,1
6,5.152904317015782,22.376153053876674,21.313044041175225,13.413206509476101,1.3037093464477296,0.0498806745131104,0.9209122793642393,0.5645973122369992,0.6934298912991151,152839.82,600,4,0.05197137697504593,0.9127463821729968,0.518827308205289,138.9674181637957,9.705653907901185,0.002958501356644299,18.02838045718124,reg:squarederror,hist,42,1
9,4.064163787988946,21.15053618374568,20.994518988353377,12.890727693349326,1.1267440101993549,0.007431329837985418,0.9234421108487583,0.5648710151040703,0.696877096745308,147709.04,650,2,0.022699164283212333,0.8375192488818066,0.6599620952412638,19.102796095425703,1.5209990238414843,0.06736234514538932,1.152817031828317,reg:squarederror,hist,42,1
8,4.595936478988733,25.750107459438212,25.750107459438212,15.600304350502842,0.9841498911034758,0.0,0.9108211795937667,0.39987210205358664,0.6525461680866336,86394.45,600,2,0.0051726063024836915,0.5470213284156578,0.6631572906277297,33.596537318347785,39.3034091746587,4.082887421220274,1.9570969751483447,reg:squarederror,hist,42,1
10,4.8002838979591615,23.422106071744015,21.24839496262448,13.308268801364843,1.4216203900805904,0.1023000143278138,0.9201874921575484,0.5659196282178476,0.6925913345062376,150879.19999999998,650,3,0.060415747705278175,0.8377522029728042,0.4359773714755833,22.375388694660394,1.7162488896590662,0.7039865565068445,0.2697854447466441,reg:squarederror,hist,42,1
11,5.73627186298836,22.0740239848896,21.049611866155665,12.80343557370363,1.2890260592146052,0.04866655619341945,0.9236222583294209,0.5789296863662496,0.703880265944147,150884.28,700,3,0.07572058230125368,0.7043771217715836,0.6477467509820158,5.078109601061878,424.7857532547542,0.04184054209177168,0.5423594125810833,reg:squarederror,hist,42,1
12,5.175016465014778,22.42782939954242,20.756011467673027,12.77092912609814,1.3760283069252963,0.0805462039020941,0.9245663381404032,0.5854072700489898,0.7050120203035805,153777.2,700,3,0.03698741113375581,0.9433610048165595,0.6873449777623795,5.367157645961775,8.166539600135676,0.007929503713611816,19.784822849894972,reg:squarederror,hist,42,1
13,5.789934134983923,21.978470905988317,21.30685130618994,12.8689324385826,1.1939314327736092,0.03152129754635591,0.9251380576107102,0.5734177688311549,0.7002502335833523,147558.69,700,3,0.03531817100466792,0.6819096287481915,0.68220880352989,5.303654115671897,370.28697278168767,0.0494825350410684,4.910727009700025,reg:squarederror,hist,42,1
14,2.7038082070066594,26.054122869933064,26.054122869933064,15.605770083239964,0.8548952470708806,0.0,0.911934631621864,0.4178637960424081,0.6593000170141372,90656.64000000001,350,2,0.009722556346073311,0.7022659712750896,0.7414144092899855,6.710332760022956,327.01965606810734,0.041839627401203214,4.54072963316408,reg:squarederror,hist,42,1
15,2.866929314972367,21.037585813500545,20.95288768966246,12.7686704014266,1.1125679534643969,0.004042312691814265,0.9242282006888992,0.5681199747201806,0.6999105168470064,147860.94,350,2,0.03293599826889522,0.7431636026463965,0.7729678375210447,9.870391330873549,1.0428995084045083,0.07983890279870832,5.535208241430379,reg:squarederror,hist,42,1
16,2.359247779008001,21.733614064895704,21.733614064895704,12.843368268755354,0.9668802810450662,0.0,0.9249776993642782,0.5635595475024252,0.704518200349538,140123.87,350,1,0.03220681804852352,0.764481860676545,0.8215756093010224,11.378757181285414,12.159431619647753,0.0866207541152454,5.100256060602797,reg:squarederror,hist,42,1
17,2.8881644269567914,28.935630129691397,28.935630129691397,18.3007544817565,0.9758423763023041,0.0,0.8985144915026737,0.2555775709704088,0.6069619401685982,37400.95999999999,350,1,0.011658370510034327,0.7723193800706741,0.8508878096915892,10.556621708292665,1.145233006043808,0.10544944238380602,5.892755336464815,reg:squarederror,hist,42,1
18,3.1758545369957574,23.88500627162403,23.88500627162403,14.50904225801484,1.0337317566503512,0.0,0.9146001529840448,0.45910049074981074,0.6671220306699128,107704.01,300,2,0.012285372304640774,0.7920177738422027,0.576990276264968,10.525950865029555,1.12713374379505,0.20667310511049788,2.6695108676498074,reg:squarederror,hist,42,1
19,5.0621207730146125,21.469816551573505,21.35861242436787,13.209313065307878,1.1192959219496283,0.005206523953717429,0.921077946901796,0.5471609842285147,0.6874047157818688,143631.5,500,2,0.02676329893562053,0.8198713234515691,0.5722682631111028,11.537279660474008,4.159279012897157,0.011927768161071781,2.000282943256259,reg:squarederror,hist,42,1
20,4.767923154984601,21.021240885719596,20.96311225771492,12.762170452583176,1.0902303364783055,0.002772900669044759,0.9244300574237359,0.5704764026913711,0.7003153868243931,148297.56,450,2,0.024456752937706026,0.8274415101630651,0.7503418553824508,15.917655914046172,5.490980201242247,0.013264724569759785,12.599090657839048,reg:squarederror,hist,42,1
21,4.143249413988087,21.514696556180713,21.514696556180713,12.9452863521245,0.9854538604181098,0.0,0.9222491469354455,0.5644251345669017,0.7006621070471228,143217.38,450,1,0.041088720907434866,0.6149667485236809,0.7316192269225646,23.84656260807616,5.160678642219909,0.0014522737985444216,13.310247002121203,reg:squarederror,hist,42,1
22,4.634445142000914,21.273352970754956,20.879273177811772,12.810895285942955,1.1628209380255292,0.018874210303544803,0.9236941393554133,0.5687017199799234,0.7009017969866267,147808.5,450,2,0.0405283079957888,0.7416370845827979,0.7389926138131043,18.68251472646164,4.998416173690716,0.0010698631994091946,11.395888615687303,reg:squarederror,hist,42,1
23,3.415854347986169,21.2504458608506,21.2504458608506,12.799027560649549,1.0567350962213944,0.0,0.9249193054972679,0.5634839035096225,0.6984469943712457,144730.04,300,2,0.0246202386548554,0.8533573164445427,0.7835764749562315,15.779606874929678,2.327613644919496,0.015295259705229894,11.958515861955236,reg:squarederror,hist,42,1
24,3.5052919090376236,20.898056204244764,20.898056204244764,12.428451876782344,1.042281723804268,0.0,0.9269612021431715,0.583628422871109,0.709473826029262,148505.90000000002,300,2,0.02210180296791069,0.8521525484049037,0.8373796635039809,14.030050418643304,2.1132761930154915,0.015520564621685676,6.798449531316086,reg:squarederror,hist,42,1
26,3.7661703129997477,21.231261808685606,21.03278865738541,12.464445829695538,1.1304371449281967,0.009436368830269354,0.9260975816391834,0.5808250827831283,0.7089296962457707,146048.89,250,3,0.01801807794318352,0.7305452341749991,0.8931195535683041,8.019502331777273,16.725473070289105,0.2683342301588184,7.7025076511821435,reg:squarederror,hist,42,1
25,5.332900289969984,21.55880603541436,21.52389353129163,13.2147364489281,1.090946160797476,0.0016220347899405796,0.9213280880745033,0.5462243026526479,0.6881738239919644,140640.51,550,2,0.019370690940613337,0.8081860064200491,0.6289696729735132,35.89088531974038,16.566531405273025,0.37816893498523835,7.256299658020751,reg:squarederror,hist,42,1
27,5.496301741979551,24.36569162885509,24.36569162885509,14.912088436020525,1.0079663174196423,0.0,0.9135221828841902,0.43916987625886095,0.665637623654896,96764.25,100,2,0.03004680382858214,0.5011495235442004,0.8269240421529932,31.770373046550468,2.7929132185574637,0.018599343660330676,10.394501021341565,reg:squarederror,hist,42,1
28,5.236307799001224,32.5183772702338,32.5183772702338,21.0355067179165,0.9607707423319167,0.0,0.8878490830260819,0.16192714912036626,0.5650878056899176,14511.999999999998,100,1,0.029216518217761982,0.8698464045469303,0.8261582146164625,14.726780364953331,2.9612282760614694,0.014232236505773632,10.038597578326097,reg:squarederror,hist,42,1
29,2.935615432972554,21.480507219649276,21.480507219649276,12.933817734059044,0.9829821279063259,0.0,0.9223166622818838,0.5663693231340264,0.7022590222993881,142608.51,400,1,0.046680369797800526,0.867159726878925,0.7865997356765189,15.223296081565122,6.6700769164543505,0.00636914891293254,14.569857686124418,reg:squarederror,hist,42,1
30,2.4703531459672377,22.95401724030932,22.95401724030932,13.848756625570754,0.9775497072527755,0.0,0.9191456241861667,0.5104466887733295,0.6855531325064304,123753.75,400,1,0.02251104876050152,0.9337271762623125,0.7880392733194769,43.60764036250023,7.935618973870666,0.005084256106347451,14.416946242500645,reg:squarederror,hist,42,1
32,2.2201886819675565,21.6437711879105,21.6437711879105,13.068111857657309,1.056581410715538,0.0,0.9231158032027325,0.5473281458442907,0.6933579746408407,139326.59,300,2,0.021645953086737682,0.8350774618466733,0.7136918389119703,8.017442666655612,1.5907507236682992,0.027504840478913814,3.307869150240111,reg:squarederror,hist,42,1
31,3.2635727670276538,21.611222372899157,21.07312443521676,12.967037021427497,1.1893109394886734,0.025534796196768267,0.92317609081631,0.5639506971356568,0.6955623197878626,147223.37,400,3,0.022410524454666854,0.9454470422245684,0.711433542573597,50.000140234714564,1.0646059372901189,1.3386015281055228,6.8858279316591435,reg:squarederror,hist,42,1
33,1.877743007033132,23.832821493586327,23.832821493586327,14.4649904034974,1.0338478449184803,0.0,0.914589946764657,0.45993995739878757,0.6667797092435108,107827.03,250,2,0.01505468284252195,0.879293258930873,0.6246141742172628,26.87691116287887,1.636146092055574,0.12746190719064632,6.457996039701952,reg:squarederror,hist,42,1
34,1.9563383180066012,22.879626981843643,22.879626981843643,13.772665399380152,1.0008246299199608,0.0,0.920763518494023,0.5157501713611112,0.6896036305049515,122255.37,250,2,0.014711025048839064,0.8901689501083829,0.8532386596592889,26.605211657758037,1.7322489241363275,0.11570424177959159,6.060860935897831,reg:squarederror,hist,42,1
35,3.5688647360075265,20.755249494102337,20.755249494102337,12.404324698509804,1.0570832780463193,0.0,0.926800391671025,0.5891862114941256,0.710661227959419,150737.54,500,2,0.015654665806597044,0.7919243334535627,0.8642064810531975,18.777936069751885,1.7589077483008684,0.07186997700519684,9.250906934994,reg:squarederror,hist,42,1
36,3.4152423919877037,21.156145234566495,20.86696751463927,12.761991671277935,1.1453386440281261,0.013858157383163067,0.9241855903803935,0.5711461273947607,0.7027679486742324,148231.84999999998,500,2,0.032464406671912596,0.786315672047316,0.7562030415466028,18.432722128101922,3.3966539612309625,0.002514886942335236,8.86997058748128,reg:squarederror,hist,42,1
37,3.598520756000653,21.910001015376807,21.910001015376807,13.041338157053449,1.0122221515539798,0.0,0.9244128132622733,0.5569756610745423,0.7000414606889109,136760.14,500,2,0.009012625298095605,0.7869857757654094,0.8655798741929027,13.422944248245898,3.9626324603518746,1.7871339884935116,8.739902825604482,reg:squarederror,hist,42,1
38,3.9676410279935226,21.29716313005145,21.29716313005145,12.612284615655089,1.0290423855214077,0.0,0.9262568224090619,0.5756833136372232,0.7084581879933629,144230.83,550,2,0.009892019444302768,0.7472079769894373,0.8688045814718135,13.27571653234467,2.189514751323749,0.022798924338722815,8.889990726866206,reg:squarederror,hist,42,1
39,4.105987119022757,21.602362836348483,20.965110864488008,12.761218191842852,1.213626055005245,0.030395831244560217,0.9245229928765197,0.5707954486550947,0.700325336985248,147812.1,450,3,0.01637053308993281,0.7468244136991398,0.8076882792454805,8.597140404857054,2.375902205194832,0.030543156755079088,10.581567858327123,reg:squarederror,hist,42,1
40,4.23868675500853,21.656980448353593,20.987238886840913,12.780885409300964,1.2152828409828431,0.031911847247929837,0.9244210698827762,0.5706140171868315,0.7022933953374226,147258.08000000002,450,3,0.017078422567039276,0.6660117724093497,0.8074825572278441,8.248492596850262,6.230284530800556,16.994960777451382,16.783622394860554,reg:squarederror,hist,42,1
41,4.894418713985942,21.339460631500742,20.858269476603965,12.357832433201434,1.1515692408986284,0.023069562670887694,0.9269854475348516,0.5895120811092183,0.7088626296132944,149037.68000000002,450,4,0.013065362470943363,0.9130290401435979,0.8852830864396785,9.503474737078156,96.40895157138667,0.009366056172294544,12.927539766719452,reg:squarederror,hist,42,1
42,3.6170279679936357,21.059303758095233,20.979580909502687,12.776137000314904,1.092625359457179,0.0038000210269421852,0.9243343385038305,0.5699515903489865,0.6999450616833183,148083.09,550,2,0.020367633412015466,0.8359515651526228,0.7625561577727037,20.830074509851027,1.3388092036128656,0.05922898627280925,3.658521059950691,reg:squarederror,hist,42,1
