trial,elapsed_seconds,score,mean_val_rmse,mean_val_mae,mean_overfit_ratio_rmse,mean_overfit_excess,mean_spearman,mean_signal_spearman,mean_directional_accuracy,total_pnl,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,gamma,objective,tree_method,random_state,n_jobs
35,48.52958109899191,16.469146862739127,16.469146862739127,8.965848146978495,0.7038969920487264,0.0,0.7073590189544444,0.7073590189544444,0.7712606367609512,341522.3291666666,600,3,0.005067653074167671,0.7250804422550943,0.5913395638003047,248.84384322668222,4.496607706470012,78.41219627721615,15.769498954966418,reg:squarederror,hist,42,1
36,40.90474173502298,16.574143775299984,16.56560478621445,9.053701092682095,0.7244952065941389,0.0005154649767233282,0.7012550096911077,0.7012550096911077,0.768698651783212,337682.3575000001,550,3,0.008139267507625251,0.6417402821507372,0.6058459457698945,77.93088132376994,5.037978671603338,0.0027853548063439745,15.218314891415876,reg:squarederror,hist,42,1
37,36.689301473030355,16.475406715007416,16.475406715007416,8.969089898801938,0.7161817639768598,0.0,0.7067239680369766,0.7067239680369766,0.7703984946235052,343185.3225,550,4,0.00509796728047426,0.6390998516329999,0.5957665614096884,79.87969188515963,14.558011343846784,88.78579969521239,17.824111515662416,reg:squarederror,hist,42,1
38,57.51847601798363,16.59094811777157,16.544442726575937,9.035315222529853,0.7398803860824523,0.002810937301679559,0.7017553523941923,0.7017553523941923,0.7688142586971554,339146.2158333334,650,4,0.006542406632360106,0.725734504587776,0.5122502056096809,59.04168475651654,13.917098219847308,81.98979710905617,17.955620958625005,reg:squarederror,hist,42,1
39,60.2224383270368,16.489992621377,16.47410262944098,8.975639901695924,0.7263185829575249,0.0009645437019204259,0.70507158632521,0.70507158632521,0.7697104260166558,339657.5825,650,4,0.005188603883448849,0.5495627780427771,0.48817340998841335,28.215621934465734,15.308717076734295,69.70333742400369,5.632148116314294,reg:squarederror,hist,42,1
40,36.58522314095171,16.47250274396687,16.47250274396687,8.953345004863051,0.7147578613560062,0.0,0.7075682296409085,0.7075682296409085,0.7711503850644658,341853.44250000006,550,4,0.005056038296292812,0.5686989147757574,0.45819960353485945,23.633410731789528,39.52700937323678,108.73496096364758,12.043924251703615,reg:squarederror,hist,42,1
41,54.34747897397028,18.204358770063216,17.358231316607792,9.900830243242359,0.9745406927104125,0.048745026957088405,0.6506918684943686,0.6506918684943686,0.7425589925784452,321877.19833333336,650,4,0.07022816688955565,0.5519989862758409,0.43786684326628217,24.515709342335708,34.441436720360265,102.4492874565679,6.2409423158608295,reg:squarederror,hist,42,1
42,58.97655510803452,16.444947252283626,16.444947252283626,8.958007036955216,0.7189441209600731,0.0,0.7065667742019976,0.7065667742019976,0.7703533311796354,341258.5291666667,650,4,0.0050637564059004105,0.5580696989723721,0.4125797661146834,23.08998556543213,37.75630385798113,99.11172038214366,4.057992671125817,reg:squarederror,hist,42,1
43,36.44451580900932,16.47441020195883,16.47441020195883,8.95813272759168,0.71185988495008,0.0,0.7080783707864942,0.7080783707864942,0.7708576864220231,341652.4991666667,550,4,0.005033834199930655,0.5523503752891498,0.4378381755104882,24.1754864091709,62.16647401625698,32.713080208192764,11.33930932321613,reg:squarederror,hist,42,1
44,39.88871329295216,16.47723617898101,16.47723617898101,8.960580807712812,0.7121637659885298,0.0,0.7079827912772836,0.7079827912772836,0.771090154977817,342289.8041666667,550,4,0.005000657394782147,0.5500563229277038,0.41228898248249235,20.242635805501852,59.36877164502422,26.629679584740266,0.5501353464965035,reg:squarederror,hist,42,1
45,52.456252989009954,16.42491490458206,16.42029592413577,8.95872828761292,0.7193498361942449,0.0002812970282403497,0.7066383998674908,0.7066383998674908,0.7693546353747158,341021.3675,550,4,0.006979009451576733,0.5983512016322943,0.39468256117542616,19.451964578493442,78.62293404791845,29.49085108508494,11.251547896745238,reg:squarederror,hist,42,1
46,48.73231572395889,16.42792726155875,16.42670898070311,8.961793601386937,0.7171685544303548,7.416463377221374e-05,0.7070308720068351,0.7070308720068351,0.7697065802309287,339865.91083333327,550,4,0.007068781743068585,0.6062106195176428,0.31647143116913246,9.619394433779828,87.42074226395138,120.55077372670469,11.268902248300774,reg:squarederror,hist,42,1
47,31.685022279969417,16.449831880273177,16.449831880273177,8.96086666266758,0.7096063166609996,0.0,0.7081312639403731,0.7081312639403731,0.7705504347334338,342218.25083333335,500,4,0.006658082437224163,0.5906496654195096,0.32727422420056973,11.877331327892003,144.86948711342296,8.70703803062125,11.711380114019724,reg:squarederror,hist,42,1
48,32.110910436022095,16.839025129889567,16.699192937381063,9.295046649232924,0.7862294988913625,0.008373589851488481,0.6850854790742014,0.6850854790742014,0.7574520006024886,332183.61833333335,500,4,0.0320551296723924,0.5974004331257333,0.3061901387511043,10.704403126041688,195.06430073556828,122.16081649719246,9.801439607174451,reg:squarederror,hist,42,1
49,45.44058336201124,16.436935086779656,16.436935086779656,8.958013415874827,0.7092696965822363,0.0,0.7082553383960528,0.7082553383960528,0.7702979220168107,342569.29833333334,500,4,0.006937965091917621,0.6080012059224066,0.30316970882350647,10.659602957163322,172.68774997787068,9.98836384071293,10.618809271462766,reg:squarederror,hist,42,1
