trial,elapsed_seconds,score,mean_val_rmse,mean_val_mae,mean_overfit_ratio_rmse,mean_overfit_excess,mean_spearman,mean_signal_spearman,mean_directional_accuracy,total_pnl,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_lambda,reg_alpha,gamma,objective,tree_method,random_state,n_jobs
0,0.8002539459848776,40.02386662601682,32.54230024783648,21.48111064864419,1.2154047441001559,0.22990281329844642,-0.006361833608937608,-0.006361833608937608,0.5212962962962963,8845.820000000002,450,1,0.06861159901586313,0.6105125217017127,0.3659952344853722,88.68726202636033,188.0083669928596,0.7156143090894534,4.51652192236862,reg:squarederror,hist,42,1
1,1.102774513012264,37.412622717247935,29.556314152257432,17.738765491452103,1.1919058339232096,0.26580812900144574,0.024123364743202574,0.024123364743202574,0.5743055555555556,8318.929999999998,250,3,0.0051952180680591865,0.6369843238505017,0.856058103471883,10.996795688199931,2.2988699324260233,0.019110928211797558,12.216028940290816,reg:squarederror,hist,42,1
2,0.7671605080249719,39.924486564942846,31.15063756652519,19.80595781338813,1.2978902243333659,0.2816587294459143,-0.015388359551321146,-0.015388359551321146,0.524537037037037,5288.080000000001,300,2,0.023647404017814205,0.7500450317853307,0.7033744329750753,103.21281147550314,7.8179546859914915,0.01375747137123987,2.9680694091259596,reg:squarederror,hist,42,1
3,0.5661313570453785,33.74932345100969,28.51109118031922,17.02938871171148,1.0141995443739278,0.18372612389898071,0.028616260501746378,0.028616260501746378,0.5453703703703705,5655.4400000000005,150,3,0.011412662489205097,0.8869903584193919,0.5769490769446417,63.61094873041954,102.1777111518459,0.0013533014077091198,10.66976704641145,reg:squarederror,hist,42,1
4,0.983427002967801,37.09078440146796,28.86957695360639,17.482703123250786,1.230812606805399,0.28477062414434073,0.039082234402764815,0.039082234402764815,0.550925925925926,9329.829999999998,400,3,0.006617926123116188,0.9084793667130611,0.3789421460142641,13.479965697853522,27.685148899706913,0.00493048929283737,15.888145774868665,reg:squarederror,hist,42,1
6,1.3159774820087478,37.5351387302431,29.829906016112446,18.4166833279354,1.202414474068096,0.25830563160234965,0.0327087487158627,0.0327087487158627,0.5354166666666668,6366.5,450,3,0.013425839085510583,0.5838115411097969,0.6522454434436655,87.51151245584228,145.8892099145443,0.0032882102755549115,16.81371603823457,reg:squarederror,hist,42,1
5,2.430908679962158,67.07168326528834,33.252237923345504,20.185664627294507,2.5042350641495172,1.0170577216458296,0.04466537477616268,0.04466537477616268,0.5282407407407408,11769.27,500,4,0.019893730917031695,0.8829126007494109,0.8143000187243403,10.395604651333676,7.092942755970554,2.924575223030979,2.167316711941909,reg:squarederror,hist,42,1
8,0.537765753979329,32.626772954691575,28.632402511794137,17.02972755192634,0.9096957285661104,0.13950524903567196,0.029714186086572385,0.029714186086572385,0.5280092592592592,5531.790000000001,300,1,0.005215920845809213,0.7293964027156346,0.507005131586784,142.7730174858161,1.7720681737653599,29.731946223420163,8.22190162458446,reg:squarederror,hist,42,1
7,0.9567336630425416,50.41520377630334,31.87507595123608,20.249151077768396,1.9312519270060386,0.5816496830762312,0.027725310592259092,0.027725310592259092,0.5168981481481482,10650.840000000002,250,3,0.06666303592782791,0.7836756374682483,0.8325867087709351,69.88094198988146,1.5605143246262259,16.769754874231552,10.567701940056313,reg:squarederror,hist,42,1
9,0.5117379110306501,39.03578982912689,30.997022675988937,19.43985402603068,1.1993368056573361,0.2593399771702906,0.014813471471366864,0.014813471471366864,0.5324074074074074,5621.12,250,1,0.049241765380773884,0.8809002672284809,0.6800816934353848,28.405836581853418,5.477591466552362,191.77001992292486,17.407861163713555,reg:squarederror,hist,42,1
