feature,selection_frequency,clean_selection_frequency,selected_folds,selected_clean_folds,mean_importance,median_importance,max_importance,mean_rank,best_rank,selected_pre_cap,prefilter_keep,prefilter_reason,non_missing_count,non_missing_fraction,unique_values,family_x,pool_x,base_signal_x,corr_prune_keep,corr_prune_reason,correlated_with,max_abs_corr_with_kept,univariate_abs_spearman,family_y,pool_y,base_signal_y,family,pool,base_signal,selected
da_price_eur_mwh_rolling_std_7d_same_local_qh,0.6666666666666666,0.2222222222222222,6.0,2.0,0.01672032982727176,0.019681734909261388,0.02411203791153647,19.333333333333332,6.0,False,True,kept,5808,1.0,5808,da_price,market_history,da_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_std_14d_same_local_qh,0.833003195211161,0.038590440472915974,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
wind_onshore_da_forecast_error_mw_lag_2d_same_local_qh,0.6666666666666666,0.2222222222222222,6.0,2.0,0.015638474779815444,0.017163895022597457,0.023054971905845628,20.666666666666668,7.0,False,True,kept,2736,0.47107438016528924,2736,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_rolling_mean_28d_same_local_qh,0.2700520312057825,0.17004211785745388,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
ida3_minus_da_spread_eur_mwh_rolling_std_14d_same_local_qh,0.5555555555555556,0.2222222222222222,5.0,2.0,0.01437358988721942,0.016744330245674195,0.02279317555188534,26.11111111111111,8.0,False,True,kept,5568,0.9586776859504132,5568,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,True,kept,ida3_minus_da_spread_eur_mwh_rolling_std_7d_same_local_qh,0.75834091795,0.005496557723081402,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,False
da_price_eur_mwh_rolling_mean_3d_same_local_qh,0.2222222222222222,0.2222222222222222,2.0,2.0,0.013978511019893836,0.008035966449624728,0.061092775512717586,111.22222222222223,2.0,False,True,kept,5808,1.0,5456,da_price,market_history,da_price_eur_mwh,True,kept,ida3_price_eur_mwh_rolling_mean_3d_same_local_qh,0.8839507050260522,0.628546267638141,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
ida3_price_eur_mwh_regime_vol_7d_over_28d,0.5555555555555556,0.2222222222222222,5.0,2.0,0.013305872053993133,0.016259172829101404,0.01999954288821859,30.666666666666668,10.0,False,True,kept,5040,0.8677685950413223,5040,regime_volatility,regime,ida3_price_eur_mwh,True,kept,da_price_eur_mwh_regime_mean_shift_7d_vs_28d_z,0.226282711291409,0.0494690169148741,regime_volatility,regime,ida3_price_eur_mwh,regime_volatility,regime,ida3_price_eur_mwh,False
load_forecast_da_mw,0.4444444444444444,0.2222222222222222,4.0,2.0,0.01314667263309527,0.011787916193320041,0.021597288413176596,27.333333333333332,11.0,False,True,kept,5808,1.0,5808,da_forecast,forecast_level,load_forecast_da_mw,True,kept,total_generation_forecast_da_mw,0.5144915813063216,0.2171762407663955,da_forecast,forecast_level,load_forecast_da_mw,da_forecast,forecast_level,load_forecast_da_mw,False
wind_onshore_da_forecast_error_mw_rolling_mean_3d_same_local_qh,0.3333333333333333,0.2222222222222222,3.0,2.0,0.011817862191652503,0.01135260959719478,0.021873271031659272,31.555555555555557,6.0,False,True,kept,2736,0.47107438016528924,2640,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_lag_2d_same_local_qh,0.8110635306999251,0.16042855119356886,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
da_price_eur_mwh_lag_1d_same_local_qh,0.2222222222222222,0.2222222222222222,2.0,2.0,0.010972705140648893,0.009476451176750144,0.0325550567187243,71.44444444444444,7.0,False,True,kept,5806,0.9996556473829201,3242,da_price,market_history,da_price_eur_mwh,True,kept,ida3_price_eur_mwh_lag_1d_same_local_qh,0.8970188263206563,0.6536050740463899,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
ida3_price_eur_mwh_rolling_mean_3d_same_local_qh,0.3333333333333333,0.2222222222222222,3.0,2.0,0.01004313112581124,0.01014292318547389,0.01836995803350414,36.44444444444444,12.0,False,True,kept,3312,0.5702479338842975,3206,ida3_history,market_history,ida3_price_eur_mwh,True,kept,ida3_price_eur_mwh_lag_1d_same_local_qh,0.8561980089657633,0.6414344429910867,ida3_history,market_history,ida3_price_eur_mwh,ida3_history,market_history,ida3_price_eur_mwh,False
weekday_sin,0.3333333333333333,0.2222222222222222,3.0,2.0,0.010039092539958994,0.00733545266971991,0.018616195457123213,42.333333333333336,11.0,False,True,kept,5808,1.0,7,calendar,calendar,weekday_sin,True,kept,is_weekend,0.7796115024509163,0.12923261375092712,calendar,calendar,weekday_sin,calendar,calendar,weekday_sin,False
ida3_price_eur_mwh_regime_abs_median_28d_over_vol,0.2222222222222222,0.2222222222222222,2.0,2.0,0.008779928563370447,0.0,0.04053657267869682,177.33333333333334,5.0,False,True,kept,5328,0.9173553719008265,5327,regime_level,regime,ida3_price_eur_mwh,True,first_ranked_feature,,0.0,0.3393795769802338,regime_level,regime,ida3_price_eur_mwh,regime_level,regime,ida3_price_eur_mwh,False
load_forecast_da_mw_lag_7d_same_local_qh,0.3333333333333333,0.2222222222222222,3.0,2.0,0.007593814946992911,0.0,0.02242309162848085,62.44444444444444,9.0,False,True,kept,5664,0.9752066115702479,5664,da_forecast,forecast_level,load_forecast_da_mw,True,kept,load_forecast_da_mw_lag_14d_same_local_qh,0.8694511784759669,0.08754683389831247,da_forecast,forecast_level,load_forecast_da_mw,da_forecast,forecast_level,load_forecast_da_mw,False
wind_total_forecast_id_mw_lag_1d_same_local_qh,0.3333333333333333,0.2222222222222222,3.0,2.0,0.0072090096641373065,0.010119517305531957,0.014075419777064507,54.888888888888886,16.0,False,True,kept,5808,1.0,5808,id_forecast,forecast_level,wind_total_forecast_id_mw,True,kept,wind_offshore_forecast_id_mw_lag_1d_same_local_qh,0.8176377944946778,0.06828469033893997,id_forecast,forecast_level,wind_total_forecast_id_mw,id_forecast,forecast_level,wind_total_forecast_id_mw,False
wind_onshore_da_forecast_error_mw_lag_1d_same_local_qh,0.2222222222222222,0.2222222222222222,2.0,2.0,0.004884305982769974,0.0,0.013568151448425351,116.22222222222223,14.0,False,True,kept,2496,0.4297520661157025,2496,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_lag_1d_same_local_qh,0.8263587956542148,0.034852192470343435,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
wind_offshore_da_forecast_error_mw_rolling_mean_28d_same_local_qh,0.2222222222222222,0.2222222222222222,2.0,2.0,0.003894384383251894,0.0,0.017866748929580754,96.66666666666667,11.0,False,True,kept,4896,0.8429752066115702,4176,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,solar_id_forecast_error_mw_rolling_std_28d_same_local_qh,0.5253164775690773,0.16903040087649318,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False
wind_offshore_da_forecast_error_mw_rolling_median_28d_same_local_qh,0.2222222222222222,0.2222222222222222,2.0,2.0,0.002854338317978893,0.0,0.013315921811771438,132.88888888888889,16.0,False,True,kept,4896,0.8429752066115702,2593,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_median_28d_same_local_qh,0.9196975839588362,0.0931445709141339,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False
ida3_price_eur_mwh_rolling_std_14d_same_local_qh,0.5555555555555556,0.1111111111111111,5.0,1.0,0.019374923844437134,0.019256687401539994,0.03237590816542541,17.555555555555557,4.0,False,True,kept,5568,0.9586776859504132,5568,ida3_history,market_history,ida3_price_eur_mwh,True,kept,ida3_price_eur_mwh_rolling_std_7d_same_local_qh,0.7651698497726914,0.10789252710724417,ida3_history,market_history,ida3_price_eur_mwh,ida3_history,market_history,ida3_price_eur_mwh,False
wind_total_forecast_id_mw_lag_2d_same_local_qh,0.5555555555555556,0.1111111111111111,5.0,1.0,0.01378063129890487,0.01493572253286171,0.019333522208650422,23.77777777777778,12.0,False,True,kept,5760,0.9917355371900827,5760,id_forecast,forecast_level,wind_total_forecast_id_mw,True,kept,total_generation_forecast_da_mw_lag_2d_same_local_qh,0.4411485553475403,0.16570302662755465,id_forecast,forecast_level,wind_total_forecast_id_mw,id_forecast,forecast_level,wind_total_forecast_id_mw,False
residual_load_forecast_da_mw_lag_7d_same_local_qh,0.2222222222222222,0.1111111111111111,2.0,1.0,0.010032242384999852,0.012795713360731384,0.017647029537201306,43.888888888888886,14.0,False,True,kept,5664,0.9752066115702479,5664,da_forecast,forecast_level,residual_load_forecast_da_mw,True,kept,renewable_total_forecast_da_mw_lag_7d_same_local_qh,0.8580276512637237,0.4002778054687135,da_forecast,forecast_level,residual_load_forecast_da_mw,da_forecast,forecast_level,residual_load_forecast_da_mw,False
ida3_price_eur_mwh_rolling_std_7d_same_local_qh,0.1111111111111111,0.1111111111111111,1.0,1.0,0.009754890168138573,0.00920337199176749,0.019815986920662262,41.0,7.0,False,True,kept,5376,0.9256198347107438,5374,ida3_history,market_history,ida3_price_eur_mwh,True,kept,ida3_price_eur_mwh_rolling_std_3d_same_local_qh,0.6479083249356338,0.10900858834693035,ida3_history,market_history,ida3_price_eur_mwh,ida3_history,market_history,ida3_price_eur_mwh,False
ida3_price_eur_mwh_lag_2d_same_local_qh,0.4444444444444444,0.1111111111111111,4.0,1.0,0.009101317421833427,0.011159609681043866,0.016158501197946297,68.55555555555556,16.0,False,True,kept,3072,0.5289256198347108,2515,ida3_history,market_history,ida3_price_eur_mwh,True,kept,ida3_price_eur_mwh_rolling_mean_3d_same_local_qh,0.909008700665246,0.5410531416071596,ida3_history,market_history,ida3_price_eur_mwh,ida3_history,market_history,ida3_price_eur_mwh,False
residual_load_forecast_da_mw_lag_2d_same_local_qh,0.1111111111111111,0.1111111111111111,1.0,1.0,0.008923481874017255,0.010671787096872136,0.017041906429744142,46.44444444444444,15.0,False,True,kept,5760,0.9917355371900827,5760,da_forecast,forecast_level,residual_load_forecast_da_mw,True,kept,renewable_total_forecast_da_mw_lag_2d_same_local_qh,0.8619830861504876,0.38793753642235607,da_forecast,forecast_level,residual_load_forecast_da_mw,da_forecast,forecast_level,residual_load_forecast_da_mw,False
load_forecast_da_mw_lag_14d_same_local_qh,0.1111111111111111,0.1111111111111111,1.0,1.0,0.007713433993999763,0.006421645266802976,0.01985079761960201,53.55555555555556,8.0,False,True,kept,5472,0.9421487603305785,5472,da_forecast,forecast_level,load_forecast_da_mw,True,kept,load_forecast_da_mw,0.8212536567791555,0.1188452492764771,da_forecast,forecast_level,load_forecast_da_mw,da_forecast,forecast_level,load_forecast_da_mw,False
renewable_total_forecast_da_mw_lag_1d_same_local_qh,0.2222222222222222,0.1111111111111111,2.0,1.0,0.007496381519326031,0.0023342132825771235,0.02991525437503311,63.77777777777778,7.0,False,True,kept,5808,1.0,5808,da_forecast,forecast_level,renewable_total_forecast_da_mw,True,kept,residual_load_forecast_da_mw_lag_1d_same_local_qh,0.8638647508609725,0.5164615003780693,da_forecast,forecast_level,renewable_total_forecast_da_mw,da_forecast,forecast_level,renewable_total_forecast_da_mw,False
renewable_total_forecast_da_mw_lag_7d_same_local_qh,0.1111111111111111,0.1111111111111111,1.0,1.0,0.006578477386207545,0.004960333154212057,0.016430768841200587,64.77777777777777,18.0,False,True,kept,5664,0.9752066115702479,5664,da_forecast,forecast_level,renewable_total_forecast_da_mw,True,kept,solar_forecast_id_mw_lag_7d_same_local_qh,0.7290608458848746,0.410955644741644,da_forecast,forecast_level,renewable_total_forecast_da_mw,da_forecast,forecast_level,renewable_total_forecast_da_mw,False
wind_offshore_forecast_id_mw_lag_7d_same_local_qh,0.1111111111111111,0.1111111111111111,1.0,1.0,0.004133520703799786,0.0,0.015695007474082503,71.22222222222223,17.0,False,True,kept,5663,0.975034435261708,5633,id_forecast,forecast_level,wind_offshore_forecast_id_mw,True,kept,wind_onshore_forecast_da_mw_lag_7d_same_local_qh,0.7206335024582713,0.029774969166023946,id_forecast,forecast_level,wind_offshore_forecast_id_mw,id_forecast,forecast_level,wind_offshore_forecast_id_mw,False
total_generation_forecast_da_mw_lag_7d_same_local_qh,0.1111111111111111,0.1111111111111111,1.0,1.0,0.004032922456738936,0.003752805184259116,0.014041838863424255,80.44444444444444,13.0,False,True,kept,5664,0.9752066115702479,5664,da_forecast,forecast_level,total_generation_forecast_da_mw,True,kept,renewable_total_forecast_da_mw_lag_7d_same_local_qh,0.8051631291796798,0.2668232107350155,da_forecast,forecast_level,total_generation_forecast_da_mw,da_forecast,forecast_level,total_generation_forecast_da_mw,False
load_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.1111111111111111,0.1111111111111111,1.0,1.0,0.0033630728349152614,0.0,0.0166588609117844,135.11111111111111,17.0,False,True,kept,4896,0.8429752066115702,4176,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_std_7d_same_local_qh,0.40652391674047034,0.017499717702773022,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False
load_da_forecast_error_mw_rolling_mean_28d_same_local_qh,0.1111111111111111,0.1111111111111111,1.0,1.0,0.0030356635968537787,0.0,0.016953852911350428,101.11111111111111,13.0,False,True,kept,4896,0.8429752066115702,4176,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_mean_14d_same_local_qh,0.8801827234591679,0.19430731284939334,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False
load_da_forecast_error_mw_rolling_std_14d_same_local_qh,0.1111111111111111,0.1111111111111111,1.0,1.0,0.003005989781389024,0.0,0.01571940790678665,135.22222222222223,20.0,False,True,kept,4704,0.8099173553719008,4176,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.7138611899964346,0.01705661072813452,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False
load_forecast_da_mw_lag_1d_same_local_qh,0.1111111111111111,0.1111111111111111,1.0,1.0,0.0029033653107789197,0.0,0.015249653676758557,90.66666666666667,18.0,False,True,kept,5808,1.0,5808,da_forecast,forecast_level,load_forecast_da_mw,True,kept,load_forecast_da_mw,0.7568209855742403,0.15231164494691696,da_forecast,forecast_level,load_forecast_da_mw,da_forecast,forecast_level,load_forecast_da_mw,False
wind_onshore_id_forecast_error_mw_rolling_mean_28d_same_local_qh,0.1111111111111111,0.1111111111111111,1.0,1.0,0.0014044103540003115,0.0,0.012639693186002804,106.66666666666667,17.0,False,True,kept,4896,0.8429752066115702,4176,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_rolling_mean_28d_same_local_qh,0.9136374499656139,0.15561246766492426,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False
renewable_total_forecast_revision_id_minus_da_mw_rolling_mean_28d_same_local_qh,0.1111111111111111,0.1111111111111111,1.0,1.0,0.0012775870384301694,0.0,0.011498283345871524,91.11111111111111,20.0,False,True,kept,5808,1.0,5808,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,first_ranked_feature,,0.0,0.28555086404727587,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False
ida3_minus_da_spread_eur_mwh_rolling_std_3d_same_local_qh,0.3333333333333333,0.0,3.0,0.0,0.01510135365970554,0.014697234653295694,0.0253738368197592,20.22222222222222,8.0,False,True,kept,3312,0.5702479338842975,3189,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,True,kept,ida3_price_eur_mwh_rolling_std_3d_same_local_qh,0.32658646525137786,0.03285499476491395,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,False
ida3_minus_da_spread_eur_mwh_regime_vol_28d,0.3333333333333333,0.0,3.0,0.0,0.012641395012613084,0.006893510815079929,0.04318336272734753,98.22222222222223,3.0,False,True,kept,5328,0.9173553719008265,5328,regime_volatility,regime,ida3_minus_da_spread_eur_mwh,True,kept,ida3_price_eur_mwh_regime_vol_28d,0.6612651039989834,0.02833717479108259,regime_volatility,regime,ida3_minus_da_spread_eur_mwh,regime_volatility,regime,ida3_minus_da_spread_eur_mwh,False
ida3_minus_da_spread_eur_mwh_rolling_std_28d_same_local_qh,0.3333333333333333,0.0,3.0,0.0,0.01176817242531463,0.004819139807923516,0.03880057606773413,81.66666666666667,4.0,False,True,kept,5328,0.9173553719008265,5328,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,True,kept,ida3_price_eur_mwh_rolling_std_28d_same_local_qh,0.6612651039989834,0.02833717479108259,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,False
ida3_minus_da_spread_eur_mwh_lag_1d_same_local_qh,0.1111111111111111,0.0,1.0,0.0,0.010198390815372405,0.007544644415860912,0.02311424710227068,41.44444444444444,10.0,False,True,kept,3456,0.5950413223140496,2993,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,True,kept,ida3_minus_da_spread_eur_mwh_rolling_median_3d_same_local_qh,0.6790424141289018,0.008834012301754821,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,False
wind_onshore_da_forecast_error_mw_lag_14d_same_local_qh,0.1111111111111111,0.0,1.0,0.0,0.009139443899033792,0.01316613000598589,0.014549563832221364,79.55555555555556,19.0,False,True,kept,2736,0.47107438016528924,2736,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_lag_14d_same_local_qh,0.7882738296059727,0.03705888597541242,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
ida3_minus_da_spread_eur_mwh_regime_vol_7d_over_28d,0.0,0.0,0.0,0.0,0.008981169344412992,0.008270468324064726,0.014900547203348423,40.111111111111114,23.0,False,True,kept,5040,0.8677685950413223,5040,regime_volatility,regime,ida3_minus_da_spread_eur_mwh,True,kept,ida3_price_eur_mwh_regime_vol_7d_over_28d,0.5644789287814969,0.041025084064629395,regime_volatility,regime,ida3_minus_da_spread_eur_mwh,regime_volatility,regime,ida3_minus_da_spread_eur_mwh,False
ida3_price_eur_mwh_lag_7d_same_local_qh,0.0,0.0,0.0,0.0,0.008888578907195405,0.00957801670590972,0.013805487893860845,44.111111111111114,27.0,False,True,kept,3408,0.5867768595041323,2691,ida3_history,market_history,ida3_price_eur_mwh,True,kept,da_price_eur_mwh_lag_7d_same_local_qh,0.9034166374941565,0.4799610066690553,ida3_history,market_history,ida3_price_eur_mwh,ida3_history,market_history,ida3_price_eur_mwh,False
ida3_price_eur_mwh_rolling_mean_7d_same_local_qh,0.3333333333333333,0.0,3.0,0.0,0.008732990870109121,0.0015251963301926715,0.03146110514252659,114.0,7.0,False,True,kept,5376,0.9256198347107438,5299,ida3_history,market_history,ida3_price_eur_mwh,True,kept,ida3_price_eur_mwh_rolling_mean_3d_same_local_qh,0.9017978639794902,0.640085107212926,ida3_history,market_history,ida3_price_eur_mwh,ida3_history,market_history,ida3_price_eur_mwh,False
ida3_minus_da_spread_eur_mwh_rolling_std_7d_same_local_qh,0.1111111111111111,0.0,1.0,0.0,0.008244927702251471,0.008697970114397801,0.017116846022547944,62.0,19.0,False,True,kept,5376,0.9256198347107438,5376,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,True,kept,ida3_minus_da_spread_eur_mwh_rolling_std_3d_same_local_qh,0.6542718460344741,0.007767671429501193,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,ida3_history,market_history,ida3_minus_da_spread_eur_mwh,False
wind_offshore_da_forecast_error_mw_rolling_std_3d_same_local_qh,0.0,0.0,0.0,0.0,0.008107468495308816,0.007223424456307558,0.013084113220118442,46.111111111111114,24.0,False,True,kept,2735,0.4709022038567493,2637,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_std_7d_same_local_qh,0.39719268641268013,0.09415157076723436,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False
ida3_price_eur_mwh_rolling_std_3d_same_local_qh,0.1111111111111111,0.0,1.0,0.0,0.007999074919143232,0.00860049200635266,0.017809184489955977,78.0,13.0,False,True,kept,3312,0.5702479338842975,3187,ida3_history,market_history,ida3_price_eur_mwh,True,kept,da_price_eur_mwh_lag_7d_same_local_qh,0.1532810541707737,0.12299209027189986,ida3_history,market_history,ida3_price_eur_mwh,ida3_history,market_history,ida3_price_eur_mwh,False
renewable_total_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.0,0.0,0.0,0.0,0.007377528660651787,0.007581412100948404,0.011057629996588231,48.55555555555556,29.0,False,True,kept,5472,0.9421487603305785,5472,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,True,kept,solar_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.5074906123676137,0.08952089072353363,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,renewable_total_forecast_revision_id_minus_da_mw,False
ida3_price_eur_mwh_rolling_median_14d_same_local_qh,0.0,0.0,0.0,0.0,0.007274858601911607,0.006846180714883841,0.010299355117769981,49.666666666666664,29.0,False,True,kept,5568,0.9586776859504132,3295,ida3_history,market_history,ida3_price_eur_mwh,True,kept,da_price_eur_mwh,0.7219333552960387,0.6816757604506167,ida3_history,market_history,ida3_price_eur_mwh,ida3_history,market_history,ida3_price_eur_mwh,False
total_generation_forecast_da_mw_lag_1d_same_local_qh,0.1111111111111111,0.0,1.0,0.0,0.007255707823253624,0.006256662792808387,0.018368113670512318,52.111111111111114,13.0,False,True,kept,5808,1.0,5808,da_forecast,forecast_level,total_generation_forecast_da_mw,True,kept,renewable_total_forecast_da_mw_lag_1d_same_local_qh,0.7774089975309147,0.2943096419507217,da_forecast,forecast_level,total_generation_forecast_da_mw,da_forecast,forecast_level,total_generation_forecast_da_mw,False
