feature,selection_frequency,clean_selection_frequency,selected_folds,selected_clean_folds,mean_importance,median_importance,max_importance,mean_rank,best_rank,selected_pre_cap,prefilter_keep,prefilter_reason,non_missing_count,non_missing_fraction,unique_values,family_x,pool_x,base_signal_x,corr_prune_keep,corr_prune_reason,correlated_with,max_abs_corr_with_kept,univariate_abs_spearman,family_y,pool_y,base_signal_y,family,pool,base_signal,selected
renewable_total_forecast_da_mw,0.0,0.0,0.0,0.0,0.009929664570959106,0.009578537813340565,0.011929428365991182,27.625,20.0,False,True,kept,39445,1.0,39333,da_forecast,forecast_level,renewable_total_forecast_da_mw,True,kept,total_generation_forecast_da_mw,0.8196371302727026,0.022446158981602765,da_forecast,forecast_level,renewable_total_forecast_da_mw,da_forecast,forecast_level,renewable_total_forecast_da_mw,True
da_price_eur_mwh_rolling_std_3d_same_local_qh,0.0,0.0,0.0,0.0,0.008667200848496412,0.007937217601096714,0.013715001204252592,34.0,22.0,False,True,kept,39445,1.0,36829,da_price,market_history,da_price_eur_mwh,True,kept,ida2_price_eur_mwh_rolling_std_3d_same_local_qh,0.8092082912380127,0.0008744089299297881,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,True
ida2_price_eur_mwh_lag_1d_same_local_qh,1.0,1.0,8.0,8.0,0.02118059049611193,0.02136982827302983,0.025564527484295562,14.875,11.0,True,True,kept,37425,0.9487894536696666,15423,ida2_history,market_history,ida2_price_eur_mwh,True,kept,ida2_price_eur_mwh_rolling_median_3d_same_local_qh,0.8430765314759373,0.17415104348133034,ida2_history,market_history,ida2_price_eur_mwh,ida2_history,market_history,ida2_price_eur_mwh,False
ida2_minus_da_spread_eur_mwh_lag_14d_same_local_qh,0.875,0.875,7.0,7.0,0.023283936102936137,0.024747144408784075,0.030709658232787665,13.625,7.0,True,True,kept,34922,0.8853340093801496,17497,ida2_history,market_history,ida2_minus_da_spread_eur_mwh,True,kept,ida2_minus_da_spread_eur_mwh_rolling_median_28d_same_local_qh,0.7227625491057568,0.5192594778614716,ida2_history,market_history,ida2_minus_da_spread_eur_mwh,ida2_history,market_history,ida2_minus_da_spread_eur_mwh,False
ida2_minus_da_spread_eur_mwh_lag_7d_same_local_qh,0.75,0.75,6.0,6.0,0.018051725499587917,0.017471994643280604,0.022573741457722382,18.0,13.0,True,True,kept,35498,0.8999366206109773,17648,ida2_history,market_history,ida2_minus_da_spread_eur_mwh,True,kept,ida2_minus_da_spread_eur_mwh_rolling_median_7d_same_local_qh,0.7440079336023561,0.5489220600622465,ida2_history,market_history,ida2_minus_da_spread_eur_mwh,ida2_history,market_history,ida2_minus_da_spread_eur_mwh,False
ida2_price_eur_mwh_rolling_std_3d_same_local_qh,0.75,0.75,6.0,6.0,0.016218314182320046,0.015567066291347888,0.01976346786198795,19.125,15.0,True,True,kept,37333,0.9464570921536316,37096,ida2_history,market_history,ida2_price_eur_mwh,True,kept,ida2_price_eur_mwh_rolling_std_7d_same_local_qh,0.6068536037031244,0.036331344361564336,ida2_history,market_history,ida2_price_eur_mwh,ida2_history,market_history,ida2_price_eur_mwh,False
wind_offshore_id_forecast_error_mw_lag_2d_same_local_qh,0.625,0.625,5.0,5.0,0.0178566382949897,0.02242990243668942,0.03827899060791214,59.875,5.0,False,True,kept,36164,0.9168208898466219,35301,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_median_3d_same_local_qh,0.6354594438984238,0.012512783768568883,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False
wind_onshore_da_forecast_error_mw_rolling_mean_3d_same_local_qh,0.5,0.5,4.0,4.0,0.022834392094253666,0.01353451950720936,0.0573290365623731,44.875,2.0,False,True,kept,37141,0.9415895550766891,37124,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,True,kept,wind_onshore_da_forecast_error_mw_lag_1d_same_local_qh,0.6215563396679259,0.016340697553070927,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_da_forecast_error_mw,False
wind_offshore_da_forecast_error_mw_lag_2d_same_local_qh,0.5,0.5,4.0,4.0,0.019229721397160886,0.01918605134541694,0.03592975882375999,24.25,7.0,False,True,kept,36172,0.9170237038914945,35638,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_lag_2d_same_local_qh,0.8044588156401041,0.011240576301046332,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False
ida2_price_eur_mwh_rolling_std_7d_same_local_qh,0.375,0.375,3.0,3.0,0.012976650439592936,0.010704324742601055,0.020814042667525713,26.625,16.0,False,True,kept,37717,0.9561921663075168,37699,ida2_history,market_history,ida2_price_eur_mwh,True,kept,ida2_price_eur_mwh_rolling_std_14d_same_local_qh,0.7538132834556085,0.08562789745796409,ida2_history,market_history,ida2_price_eur_mwh,ida2_history,market_history,ida2_price_eur_mwh,False
load_da_forecast_error_mw_rolling_median_3d_same_local_qh,0.25,0.25,2.0,2.0,0.007050842983193148,0.0,0.025400093836813607,82.5,10.0,False,True,kept,37141,0.9415895550766891,25414,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_lag_1d_same_local_qh,0.8258293066227114,0.0595880503857757,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False
ida2_price_eur_mwh_lag_2d_same_local_qh,0.25,0.25,2.0,2.0,0.0066774802632480436,0.0,0.018278774208836272,127.625,16.0,False,True,kept,37137,0.9414881480542527,15329,ida2_history,market_history,ida2_price_eur_mwh,True,kept,ida2_price_eur_mwh_rolling_median_3d_same_local_qh,0.9165859538921574,0.20017979740769898,ida2_history,market_history,ida2_price_eur_mwh,ida2_history,market_history,ida2_price_eur_mwh,False
wind_offshore_da_forecast_error_mw_rolling_median_3d_same_local_qh,0.25,0.25,2.0,2.0,0.0051602802475320415,0.0,0.019395649765219024,109.25,17.0,False,True,kept,37138,0.9415134998098619,23847,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_mean_3d_same_local_qh,0.8570828433344505,0.018820881961522394,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False
wind_onshore_forecast_da_mw_lag_2d_same_local_qh,0.125,0.125,1.0,1.0,0.007369535079832057,0.00555105768559748,0.03445839179360652,53.625,10.0,False,True,kept,39436,0.9997718341995183,39159,da_forecast,forecast_level,wind_onshore_forecast_da_mw,True,kept,renewable_total_forecast_id_mw_lag_2d_same_local_qh,0.5333466332507879,0.021457970916898085,da_forecast,forecast_level,wind_onshore_forecast_da_mw,da_forecast,forecast_level,wind_onshore_forecast_da_mw,False
month_cos,0.125,0.125,1.0,1.0,0.007231105203280832,0.007331393571301822,0.014644562992560122,48.375,20.0,False,True,kept,39445,1.0,11,calendar,calendar,month_cos,True,first_ranked_feature,,0.0,0.057968318765738755,calendar,calendar,month_cos,calendar,calendar,month_cos,False
load_forecast_da_mw_lag_14d_same_local_qh,0.125,0.125,1.0,1.0,0.006321308635532394,0.003515200789694697,0.02823569948398133,59.625,12.0,False,True,kept,37616,0.9536316389910001,37419,da_forecast,forecast_level,load_forecast_da_mw,True,kept,total_generation_forecast_da_mw_lag_7d_same_local_qh,0.6977343713391586,0.04811235333343599,da_forecast,forecast_level,load_forecast_da_mw,da_forecast,forecast_level,load_forecast_da_mw,False
ida2_minus_da_spread_eur_mwh_regime_abs_median_28d_over_vol,0.125,0.125,1.0,1.0,0.006301417195220386,0.0,0.05041133756176309,191.375,4.0,False,True,kept,36757,0.9318544809228039,36746,regime_level,regime,ida2_minus_da_spread_eur_mwh,True,kept,ida2_price_eur_mwh_regime_vol_28d,0.15580351477158647,0.054945447163729656,regime_level,regime,ida2_minus_da_spread_eur_mwh,regime_level,regime,ida2_minus_da_spread_eur_mwh,False
wind_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.125,0.125,1.0,1.0,0.006189064712808611,0.006367834341070454,0.016909470537163407,69.0,19.0,False,True,kept,39441,0.9998985929775637,38873,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,True,kept,renewable_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.8791048098864345,0.008619694967449359,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_total_forecast_revision_id_minus_da_mw,False
residual_load_revision_id_minus_da_approx_mw_lag_14d_same_local_qh,0.125,0.125,1.0,1.0,0.005853540290728715,0.0,0.04222953711743251,62.75,7.0,False,True,kept,37616,0.9536316389910001,36875,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_lag_14d_same_local_qh,0.8732577017858043,0.02994046948671579,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,forecast_revision,forecast_revision,residual_load_revision_id_minus_da_approx_mw,False
wind_offshore_id_forecast_error_mw_rolling_mean_3d_same_local_qh,0.125,0.125,1.0,1.0,0.004914502756277296,0.0,0.03931602205021837,92.375,4.0,False,True,kept,37134,0.9414120927874255,37082,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_lag_1d_same_local_qh,0.5923346697720788,0.030329282174144174,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False
wind_offshore_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.125,0.125,1.0,1.0,0.00478584628754717,0.0,0.01954984316512516,83.5,18.0,False,True,kept,39420,0.9993662061097731,37244,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,True,kept,wind_total_forecast_revision_id_minus_da_mw_lag_2d_same_local_qh,0.5289051577128568,0.0059250428067451864,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,forecast_revision,forecast_revision,wind_offshore_forecast_revision_id_minus_da_mw,False
ida2_volume_mw_lag_2d_same_local_qh,0.125,0.125,1.0,1.0,0.004162734483701701,0.0,0.023510806159959312,163.375,15.0,False,True,kept,37137,0.9414881480542527,2556,ida2_history,market_history,ida2_volume_mw,True,kept,ida2_volume_mw_lag_1d_same_local_qh,0.18168139696133898,0.013526401146763232,ida2_history,market_history,ida2_volume_mw,ida2_history,market_history,ida2_volume_mw,False
wind_onshore_id_forecast_error_mw_rolling_median_3d_same_local_qh,0.125,0.125,1.0,1.0,0.004122015434942793,0.0,0.014019357448541485,133.875,19.0,False,True,kept,37141,0.9415895550766891,24353,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,True,kept,wind_onshore_id_forecast_error_mw_rolling_mean_3d_same_local_qh,0.8844366503757889,0.0019037430850967637,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_onshore_id_forecast_error_mw,False
load_da_forecast_error_mw_lag_7d_same_local_qh,0.125,0.125,1.0,1.0,0.0035973915554078128,0.0,0.025154201653540063,119.375,12.0,False,True,kept,35312,0.8952211940676892,35214,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_rolling_mean_7d_same_local_qh,0.755032132191003,0.02988045102179857,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,load_da_forecast_error_mw,False
wind_offshore_da_forecast_error_mw_rolling_std_28d_same_local_qh,0.125,0.125,1.0,1.0,0.0030118300041531154,0.0,0.024094640033224923,98.375,10.0,False,True,kept,38581,0.9780960831537584,38581,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_da_forecast_error_mw_rolling_std_14d_same_local_qh,0.7097869746916455,0.043984187309983845,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False
ida2_price_eur_mwh_regime_vol_7d_over_28d,0.125,0.125,1.0,1.0,0.002793309358456264,0.0,0.022346474867650113,203.5,11.0,False,True,kept,36565,0.9269869438458613,36565,regime_volatility,regime,ida2_price_eur_mwh,True,kept,da_price_eur_mwh_regime_vol_7d_over_28d,0.7299739118110261,0.004413809320210225,regime_volatility,regime,ida2_price_eur_mwh,regime_volatility,regime,ida2_price_eur_mwh,False
renewable_total_forecast_da_mw_lag_7d_same_local_qh,0.125,0.125,1.0,1.0,0.0027095787999973173,0.0,0.02167663039997854,66.25,14.0,False,True,kept,38481,0.9755609075928509,38366,da_forecast,forecast_level,renewable_total_forecast_da_mw,True,kept,total_generation_forecast_da_mw_lag_7d_same_local_qh,0.827597206519365,0.02483983955357592,da_forecast,forecast_level,renewable_total_forecast_da_mw,da_forecast,forecast_level,renewable_total_forecast_da_mw,False
wind_offshore_da_forecast_error_mw_lag_1d_same_local_qh,0.0,0.0,0.0,0.0,0.007885349545020483,0.007437773248075356,0.012049802079844244,36.0,25.0,False,True,kept,36556,0.9267587780453796,36012,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_lag_1d_same_local_qh,0.8018514923021068,0.03187430927485625,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False
weekday_cos,0.0,0.0,0.0,0.0,0.007814919357349175,0.0077256524074851545,0.009748962709406315,35.625,27.0,False,True,kept,39445,1.0,7,calendar,calendar,weekday_cos,True,kept,weekday_sin,0.20692202233935778,0.010746287979645592,calendar,calendar,weekday_cos,calendar,calendar,weekday_cos,False
da_price_eur_mwh_rolling_std_7d_same_local_qh,0.0,0.0,0.0,0.0,0.007663896518755214,0.007887543345804342,0.008762568276201227,36.5,29.0,False,True,kept,39445,1.0,37868,da_price,market_history,da_price_eur_mwh,True,kept,ida2_price_eur_mwh_rolling_std_7d_same_local_qh,0.822665911303659,0.022421994446251405,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
da_price_eur_mwh_rolling_mean_7d_same_local_qh,0.0,0.0,0.0,0.0,0.007364807526450792,0.007673487597585507,0.008338223324068113,38.5,31.0,False,True,kept,39445,1.0,19358,da_price,market_history,da_price_eur_mwh,True,kept,ida2_price_eur_mwh_rolling_median_7d_same_local_qh,0.8793302922603687,0.037818396135704535,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
wind_offshore_id_forecast_error_mw_lag_1d_same_local_qh,0.0,0.0,0.0,0.0,0.007091954321566508,0.007216134096535976,0.007805652487118042,39.625,34.0,False,True,kept,36548,0.926555964000507,35685,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_mean_14d_same_local_qh,0.28960373369769493,0.03562286122638269,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_id_forecast_error_mw,False
da_price_eur_mwh_rolling_mean_3d_same_local_qh,0.0,0.0,0.0,0.0,0.0068412765218332765,0.007637839433825571,0.00926306673198916,58.5,27.0,False,True,kept,39445,1.0,20083,da_price,market_history,da_price_eur_mwh,True,kept,da_price_eur_mwh_rolling_mean_7d_same_local_qh,0.8959770285426867,0.019959081538787962,da_price,market_history,da_price_eur_mwh,da_price,market_history,da_price_eur_mwh,False
month_sin,0.0,0.0,0.0,0.0,0.006571069471567035,0.0073482731081997345,0.011190105367702334,50.125,24.0,False,True,kept,39445,1.0,11,calendar,calendar,month_sin,True,kept,month_cos,0.004260193834188791,0.038745827938555875,calendar,calendar,month_sin,calendar,calendar,month_sin,False
wind_offshore_forecast_da_mw,0.0,0.0,0.0,0.0,0.006217647866609343,0.006291313579694624,0.007496292023215448,44.5,38.0,False,True,kept,39437,0.9997971859551273,38121,da_forecast,forecast_level,wind_offshore_forecast_da_mw,True,kept,wind_total_forecast_da_mw,0.818163056861351,0.03384540850657591,da_forecast,forecast_level,wind_offshore_forecast_da_mw,da_forecast,forecast_level,wind_offshore_forecast_da_mw,False
solar_da_forecast_error_mw_lag_1d_same_local_qh,0.0,0.0,0.0,0.0,0.0062118208280445945,0.006565001212672748,0.007319916402334201,45.5,37.0,False,True,kept,21229,0.5381924198250729,20915,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,True,kept,load_da_forecast_error_mw_lag_1d_same_local_qh,0.2231323548902503,0.06208545020258074,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,solar_da_forecast_error_mw,False
ida2_price_eur_mwh_rolling_median_3d_same_local_qh,0.0,0.0,0.0,0.0,0.005813909491120428,0.006928723269319932,0.009608033101284318,74.625,28.0,False,True,kept,37333,0.9464570921536316,12780,ida2_history,market_history,ida2_price_eur_mwh,True,kept,ida2_price_eur_mwh_rolling_median_7d_same_local_qh,0.8720464509116159,0.20145510450488138,ida2_history,market_history,ida2_price_eur_mwh,ida2_history,market_history,ida2_price_eur_mwh,False
wind_offshore_forecast_id_mw_lag_2d_same_local_qh,0.0,0.0,0.0,0.0,0.005368041629101173,0.0026419125854109716,0.014661557459281941,46.375,21.0,False,True,kept,39428,0.9995690201546457,38115,id_forecast,forecast_level,wind_offshore_forecast_id_mw,True,kept,wind_onshore_forecast_da_mw_lag_2d_same_local_qh,0.7033297923772042,0.006341582777163785,id_forecast,forecast_level,wind_offshore_forecast_id_mw,id_forecast,forecast_level,wind_offshore_forecast_id_mw,False
renewable_total_forecast_id_mw_lag_2d_same_local_qh,0.0,0.0,0.0,0.0,0.0049070894136215,0.005918784315474957,0.007884468980570523,54.625,33.0,False,True,kept,39441,0.9998985929775637,39346,id_forecast,forecast_level,renewable_total_forecast_id_mw,True,kept,residual_load_forecast_id_approx_mw_lag_2d_same_local_qh,0.8006511781270231,0.030175931681421145,id_forecast,forecast_level,renewable_total_forecast_id_mw,id_forecast,forecast_level,renewable_total_forecast_id_mw,False
is_weekend,0.0,0.0,0.0,0.0,0.004328119132410239,0.00457469059263172,0.010986278913264204,59.0,24.0,False,True,kept,39445,1.0,2,calendar,calendar,is_weekend,True,kept,month_sin,0.02536994746640845,0.03494712525146699,calendar,calendar,is_weekend,calendar,calendar,is_weekend,False
wind_offshore_da_forecast_error_mw_rolling_mean_14d_same_local_qh,0.0,0.0,0.0,0.0,0.004293998557212287,0.0030587016080252235,0.01300508653397918,86.375,23.0,False,True,kept,38581,0.9780960831537584,38565,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,True,kept,wind_offshore_id_forecast_error_mw_rolling_mean_14d_same_local_qh,0.8484278067074108,0.027685913796341367,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,lagged_forecast_error,lagged_forecast_error,wind_offshore_da_forecast_error_mw,False
wind_offshore_forecast_da_mw_lag_7d_same_local_qh,0.0,0.0,0.0,0.0,0.003905759099346635,0.005523219165367951,0.008342114144146656,63.75,34.0,False,True,kept,38471,0.97530739003676,37224,da_forecast,forecast_level,wind_offshore_forecast_da_mw,True,kept,total_generation_forecast_da_mw_lag_7d_same_local_qh,0.2819467231490178,0.039592316342884945,da_forecast,forecast_level,wind_offshore_forecast_da_mw,da_forecast,forecast_level,wind_offshore_forecast_da_mw,False
